SWAT,CONIDX,CONBPRES,CONKPOS,DRAWDOWN,DEPTH,CONJPOS,WELL,PRESSURE,WELLMODEL,SGAS,DATE,CONIPOS
0.18064962327480316,3,298.0617980957031,2,0,1600.38671875,41,R_A3,298.0617980957031,STANDARD,0.0,2018-01-01,29
0.11823459714651108,4,298.2057800292969,3,0,1602.5352783203125,41,R_A3,298.2057800292969,STANDARD,0.0,2018-01-01,29
0.13940082490444183,5,298.3497619628906,4,0,1604.683837890625,41,R_A3,298.3497619628906,STANDARD,0.0,2018-01-01,29
0.8072443008422852,6,298.4937438964844,5,0,1606.83251953125,41,R_A3,298.4937438964844,STANDARD,0.0,2018-01-01,29
0.6481541991233826,7,298.6377258300781,6,0,1608.9810791015625,41,R_A3,298.6377258300781,STANDARD,0.0,2018-01-01,29
0.19426149129867554,8,298.78173828125,7,0,1611.1297607421875,41,R_A3,298.78173828125,STANDARD,0.0,2018-01-01,29
0.19484218955039978,9,298.9257507324219,8,0,1613.2783203125,41,R_A3,298.9257507324219,STANDARD,0.0,2018-01-01,29
0.7929903864860535,10,299.0697326660156,9,0,1615.427001953125,41,R_A3,299.0697326660156,STANDARD,0.0,2018-01-01,29
0.7980290651321411,11,299.2137756347656,10,0,1617.5755615234375,41,R_A3,299.2137756347656,STANDARD,0.0,2018-01-01,29
0.0464167520403862,12,299.3643493652344,11,0,1619.8221435546875,41,R_A3,299.3643493652344,STANDARD,0.0,2018-01-01,29
0.052660662680864334,13,299.521484375,12,0,1622.16650390625,41,R_A3,299.521484375,STANDARD,0.0,2018-01-01,29
0.3614605665206909,14,299.67864990234375,13,0,1624.510986328125,41,R_A3,299.67864990234375,STANDARD,0.0,2018-01-01,29
0.04990587383508682,15,299.8358154296875,14,0,1626.8553466796875,41,R_A3,299.8358154296875,STANDARD,0.0,2018-01-01,29
0.5011692643165588,16,299.99298095703125,15,0,1629.19970703125,41,R_A3,299.99298095703125,STANDARD,0.0,2018-01-01,29
0.8089165687561035,17,300.1306457519531,16,0,1631.2529296875,41,R_A3,300.1306457519531,STANDARD,0.0,2018-01-01,29
0.2771032750606537,18,300.3243713378906,25,0,1634.1427001953125,41,R_A3,300.3243713378906,STANDARD,0.0,2018-01-01,29
0.044098712503910065,19,300.5746154785156,26,0,1637.8748779296875,41,R_A3,300.5746154785156,STANDARD,0.0,2018-01-01,29
0.048308875411748886,20,300.8248596191406,27,0,1641.6070556640625,41,R_A3,300.8248596191406,STANDARD,0.0,2018-01-01,29
0.3271779716014862,21,301.07513427734375,28,0,1645.3392333984375,41,R_A3,301.07513427734375,STANDARD,0.0,2018-01-01,29
0.060316301882267,22,301.3254089355469,29,0,1649.0714111328125,41,R_A3,301.3254089355469,STANDARD,0.0,2018-01-01,29
0.04657212272286415,1,300.0025939941406,1,0,1629.3431396484375,52,R_A4,300.0025939941406,STANDARD,0.0,2018-01-01,30
0.04557405039668083,2,299.8064270019531,1,0,1626.4168701171875,52,R_A4,299.8064270019531,STANDARD,0.0,2018-01-01,31
0.048682887107133865,3,299.9394836425781,2,0,1628.4019775390625,52,R_A4,299.9394836425781,STANDARD,0.0,2018-01-01,31
0.051335591822862625,4,300.07257080078125,3,0,1630.3870849609375,52,R_A4,300.07257080078125,STANDARD,0.0,2018-01-01,31
0.05338895320892334,5,300.2056579589844,4,0,1632.3720703125,52,R_A4,300.2056579589844,STANDARD,0.0,2018-01-01,31
0.05466794595122337,6,300.3387451171875,5,0,1634.357177734375,52,R_A4,300.3387451171875,STANDARD,0.0,2018-01-01,31
0.09038341045379639,7,300.3814392089844,5,0,1634.9937744140625,52,R_A4,300.3814392089844,STANDARD,0.0,2018-01-01,32
0.1880178302526474,8,300.4544677734375,5,0,1636.0831298828125,51,R_A4,300.4544677734375,STANDARD,0.0,2018-01-01,32
0.053434744477272034,9,300.33587646484375,4,0,1634.3143310546875,51,R_A4,300.33587646484375,STANDARD,0.0,2018-01-01,32
0.056970689445734024,10,300.5565185546875,4,0,1637.6048583984375,51,R_A4,300.5565185546875,STANDARD,0.0,2018-01-01,33
0.061329666525125504,11,300.87554931640625,4,0,1642.363037109375,50,R_A4,300.87554931640625,STANDARD,0.0,2018-01-01,33
0.0596756748855114,12,300.7995910644531,4,0,1641.2303466796875,50,R_A4,300.7995910644531,STANDARD,0.0,2018-01-01,34
0.059550777077674866,13,300.6795959472656,3,0,1639.4404296875,50,R_A4,300.6795959472656,STANDARD,0.0,2018-01-01,34
0.05908871814608574,14,300.7947692871094,3,0,1641.158203125,50,R_A4,300.7947692871094,STANDARD,0.0,2018-01-01,35
0.17516537010669708,15,300.6768493652344,2,0,1639.3995361328125,50,R_A4,300.6768493652344,STANDARD,0.0,2018-01-01,35
0.054083503782749176,16,300.7449951171875,28,0,1640.4161376953125,49,R_A4,300.7449951171875,STANDARD,0.0,2018-01-01,35
0.6481541991233826,17,301.0445251464844,28,0,1644.8826904296875,49,R_A4,301.0445251464844,STANDARD,0.0,2018-01-01,36
0.6481541991233826,18,301.072021484375,28,0,1645.292724609375,48,R_A4,301.072021484375,STANDARD,0.0,2018-01-01,36
0.6481541991233826,19,301.50732421875,28,0,1651.7838134765625,48,R_A4,301.50732421875,STANDARD,0.0,2018-01-01,37
0.8492821455001831,20,301.12176513671875,27,0,1646.034423828125,48,R_A4,301.12176513671875,STANDARD,0.0,2018-01-01,37
0.6481541991233826,21,301.5556335449219,27,0,1652.504150390625,48,R_A4,301.5556335449219,STANDARD,0.0,2018-01-01,38
0.6481541991233826,22,302.0478515625,27,0,1659.843017578125,47,R_A4,302.0478515625,STANDARD,0.0,2018-01-01,38
1.0,1,303.9274597167969,1,0,1685.9063720703125,20,R_A5,303.9274597167969,STANDARD,0.0,2018-01-01,31
1.0,2,304.1300354003906,2,0,1688.0440673828125,20,R_A5,304.1300354003906,STANDARD,0.0,2018-01-01,31
1.0,3,304.3326110839844,3,0,1690.1817626953125,20,R_A5,304.3326110839844,STANDARD,0.0,2018-01-01,31
1.0,4,304.5351867675781,4,0,1692.3193359375,20,R_A5,304.5351867675781,STANDARD,0.0,2018-01-01,31
1.0,5,304.7377624511719,5,0,1694.45703125,20,R_A5,304.7377624511719,STANDARD,0.0,2018-01-01,31
1.0,6,304.9403381347656,6,0,1696.5947265625,20,R_A5,304.9403381347656,STANDARD,0.0,2018-01-01,31
1.0,7,305.4486999511719,7,0,1698.7322998046875,20,R_A5,305.4486999511719,STANDARD,0.0,2018-01-01,31
1.0,8,305.6512756347656,8,0,1700.8699951171875,20,R_A5,305.6512756347656,STANDARD,0.0,2018-01-01,31
1.0,9,305.2233581542969,11,0,1699.579833984375,21,R_A5,305.2233581542969,STANDARD,0.0,2018-01-01,31
1.0,10,305.42218017578125,12,0,1701.677978515625,21,R_A5,305.42218017578125,STANDARD,0.0,2018-01-01,31
1.0,11,305.63299560546875,13,0,1703.776123046875,21,R_A5,305.63299560546875,STANDARD,0.0,2018-01-01,31
1.0,12,305.83184814453125,14,0,1705.8743896484375,21,R_A5,305.83184814453125,STANDARD,0.0,2018-01-01,31
1.0,13,306.03070068359375,15,0,1707.9725341796875,21,R_A5,306.03070068359375,STANDARD,0.0,2018-01-01,31
1.0,14,306.3745422363281,16,0,1710.07080078125,21,R_A5,306.3745422363281,STANDARD,0.0,2018-01-01,31
1.0,15,306.5733947753906,17,0,1712.1689453125,21,R_A5,306.5733947753906,STANDARD,0.0,2018-01-01,31
1.0,16,306.7225036621094,18,0,1713.7420654296875,21,R_A5,306.7225036621094,STANDARD,0.0,2018-01-01,31
1.0,17,306.7894287109375,19,0,1714.4483642578125,21,R_A5,306.7894287109375,STANDARD,0.0,2018-01-01,31
1.0,18,306.762939453125,25,0,1715.826416015625,21,R_A5,306.762939453125,STANDARD,0.0,2018-01-01,31
1.0,19,306.98956298828125,26,0,1718.217529296875,21,R_A5,306.98956298828125,STANDARD,0.0,2018-01-01,31
1.0,20,307.52197265625,27,0,1720.608642578125,21,R_A5,307.52197265625,STANDARD,0.0,2018-01-01,31
1.0,21,307.74859619140625,28,0,1722.9998779296875,21,R_A5,307.74859619140625,STANDARD,0.0,2018-01-01,31
1.0,22,307.9752197265625,29,0,1725.3909912109375,21,R_A5,307.9752197265625,STANDARD,0.0,2018-01-01,31
1.0,1,304.7781677246094,1,0,1694.883544921875,42,R_A6,304.7781677246094,STANDARD,0.0,2018-01-01,17
1.0,2,305.2301025390625,2,0,1696.42578125,42,R_A6,305.2301025390625,STANDARD,0.0,2018-01-01,17
1.0,3,305.3762512207031,3,0,1697.9678955078125,42,R_A6,305.3762512207031,STANDARD,0.0,2018-01-01,17
1.0,4,305.52239990234375,4,0,1699.510009765625,42,R_A6,305.52239990234375,STANDARD,0.0,2018-01-01,17
1.0,5,305.6685485839844,5,0,1701.0521240234375,42,R_A6,305.6685485839844,STANDARD,0.0,2018-01-01,17
1.0,6,305.814697265625,6,0,1702.59423828125,42,R_A6,305.814697265625,STANDARD,0.0,2018-01-01,17
1.0,7,305.6617736816406,7,0,1704.1363525390625,42,R_A6,305.6617736816406,STANDARD,0.0,2018-01-01,17
1.0,8,305.80792236328125,8,0,1705.678466796875,42,R_A6,305.80792236328125,STANDARD,0.0,2018-01-01,17
1.0,9,306.2531433105469,9,0,1707.220703125,42,R_A6,306.2531433105469,STANDARD,0.0,2018-01-01,17
1.0,10,306.093505859375,10,0,1708.7628173828125,42,R_A6,306.093505859375,STANDARD,0.0,2018-01-01,17
1.0,11,306.2760925292969,11,0,1710.688232421875,42,R_A6,306.2760925292969,STANDARD,0.0,2018-01-01,17
1.0,12,306.4949035644531,12,0,1712.996826171875,42,R_A6,306.4949035644531,STANDARD,0.0,2018-01-01,17
1.0,13,306.72564697265625,13,0,1715.305419921875,42,R_A6,306.72564697265625,STANDARD,0.0,2018-01-01,17
1.0,14,306.9444580078125,14,0,1717.614013671875,42,R_A6,306.9444580078125,STANDARD,0.0,2018-01-01,17
1.0,15,307.1632385253906,15,0,1719.922607421875,42,R_A6,307.1632385253906,STANDARD,0.0,2018-01-01,17
1.0,16,307.5270690917969,16,0,1722.231201171875,42,R_A6,307.5270690917969,STANDARD,0.0,2018-01-01,17
1.0,17,307.745849609375,17,0,1724.539794921875,42,R_A6,307.745849609375,STANDARD,0.0,2018-01-01,17
1.0,18,307.89019775390625,18,0,1726.062744140625,42,R_A6,307.89019775390625,STANDARD,0.0,2018-01-01,17
1.0,19,307.84942626953125,25,0,1727.2901611328125,42,R_A6,307.84942626953125,STANDARD,0.0,2018-01-01,17
1.0,20,308.3180236816406,26,0,1729.0078125,42,R_A6,308.3180236816406,STANDARD,0.0,2018-01-01,17
1.0,21,308.4808044433594,27,0,1730.725341796875,42,R_A6,308.4808044433594,STANDARD,0.0,2018-01-01,17
1.0,22,308.64361572265625,28,0,1732.4429931640625,42,R_A6,308.64361572265625,STANDARD,0.0,2018-01-01,17
1.0,23,308.5006103515625,29,0,1734.16064453125,42,R_A6,308.5006103515625,STANDARD,0.0,2018-01-01,17
0.05283417925238609,1,297.8699645996094,1,0,1639.265625,30,R_A2,297.8699645996094,STANDARD,0.0,2018-03-01,22
0.05607490614056587,2,297.9853820800781,2,0,1640.9879150390625,30,R_A2,297.9853820800781,STANDARD,0.0,2018-03-01,22
0.05860443413257599,3,298.1007995605469,3,0,1642.710205078125,30,R_A2,298.1007995605469,STANDARD,0.0,2018-03-01,22
0.0627618208527565,4,298.2162170410156,4,0,1644.4324951171875,30,R_A2,298.2162170410156,STANDARD,0.0,2018-03-01,22
0.06430017203092575,5,298.3316650390625,5,0,1646.1546630859375,30,R_A2,298.3316650390625,STANDARD,0.0,2018-03-01,22
0.3008657693862915,6,298.5113525390625,6,0,1647.876953125,30,R_A2,298.5113525390625,STANDARD,0.0,2018-03-01,22
0.8650994896888733,7,298.625732421875,7,0,1649.5992431640625,30,R_A2,298.625732421875,STANDARD,0.0,2018-03-01,22
0.8492246866226196,8,298.7471008300781,8,0,1651.321533203125,30,R_A2,298.7471008300781,STANDARD,0.0,2018-03-01,22
0.8697612285614014,9,299.1416015625,9,0,1653.0438232421875,30,R_A2,299.1416015625,STANDARD,0.0,2018-03-01,22
0.8689333200454712,10,299.4788818359375,10,0,1654.76611328125,30,R_A2,299.4788818359375,STANDARD,0.0,2018-03-01,22
0.06672858446836472,11,299.428466796875,11,0,1656.6717529296875,30,R_A2,299.428466796875,STANDARD,0.0,2018-03-01,22
0.06725046038627625,12,299.5625,12,0,1658.7608642578125,30,R_A2,299.5625,STANDARD,0.0,2018-03-01,22
0.4202568233013153,13,299.7316589355469,13,0,1660.8499755859375,30,R_A2,299.7316589355469,STANDARD,0.0,2018-03-01,22
0.45873767137527466,14,299.87261962890625,14,0,1662.9390869140625,30,R_A2,299.87261962890625,STANDARD,0.0,2018-03-01,22
0.8877217173576355,15,300.0146484375,15,0,1665.0281982421875,30,R_A2,300.0146484375,STANDARD,0.0,2018-03-01,22
0.8991898894309998,16,300.1554870605469,16,0,1667.1173095703125,30,R_A2,300.1554870605469,STANDARD,0.0,2018-03-01,22
0.871766209602356,17,300.29608154296875,17,0,1669.2064208984375,30,R_A2,300.29608154296875,STANDARD,0.0,2018-03-01,22
0.9747331738471985,18,300.6674499511719,17,0,1676.666748046875,29,R_A2,300.6674499511719,STANDARD,0.0,2018-03-01,22
0.9991053938865662,19,300.7682189941406,18,0,1678.16845703125,29,R_A2,300.7682189941406,STANDARD,0.0,2018-03-01,22
0.7824251055717468,20,303.2760925292969,25,0,1679.488525390625,29,R_A2,303.2760925292969,STANDARD,0.0,2018-03-01,22
1.0,21,303.43133544921875,26,0,1681.1688232421875,29,R_A2,303.43133544921875,STANDARD,1.849010554437951e-17,2018-03-01,22
1.0,22,303.9159851074219,27,0,1682.84912109375,29,R_A2,303.9159851074219,STANDARD,6.340743059357883e-18,2018-03-01,22
1.0,23,304.0787658691406,28,0,1684.529541015625,29,R_A2,304.0787658691406,STANDARD,7.605281048535181e-19,2018-03-01,22
1.0,24,304.2416687011719,29,0,1686.2099609375,29,R_A2,304.2416687011719,STANDARD,-8.047739958189795e-19,2018-03-01,22
1.0,1,281.9307556152344,1,0,1685.9063720703125,20,R_A5,281.9307556152344,STANDARD,-8.843637488986644e-10,2018-04-28,31
1.0,2,282.13238525390625,2,0,1688.0440673828125,20,R_A5,282.13238525390625,STANDARD,-1.1080014683528816e-09,2018-04-28,31
1.0,3,282.3341064453125,3,0,1690.1817626953125,20,R_A5,282.3341064453125,STANDARD,-1.0482777978992885e-09,2018-04-28,31
1.0,4,282.5357971191406,4,0,1692.3193359375,20,R_A5,282.5357971191406,STANDARD,-9.36314803468008e-10,2018-04-28,31
1.0,5,282.7374267578125,5,0,1694.45703125,20,R_A5,282.7374267578125,STANDARD,-7.185465000780766e-10,2018-04-28,31
1.0,6,282.93927001953125,6,0,1696.5947265625,20,R_A5,282.93927001953125,STANDARD,-7.045627969937129e-10,2018-04-28,31
1.0,7,283.4519958496094,7,0,1698.7322998046875,20,R_A5,283.4519958496094,STANDARD,-4.946416973933276e-12,2018-04-28,31
1.0,8,283.8190002441406,8,0,1700.8699951171875,20,R_A5,283.8190002441406,STANDARD,-3.97648277153384e-12,2018-04-28,31
1.0,9,277.42535400390625,11,0,1699.579833984375,21,R_A5,277.42535400390625,STANDARD,-5.235402389391908e-12,2018-04-28,31
1.0,10,277.5689697265625,12,0,1701.677978515625,21,R_A5,277.5689697265625,STANDARD,-4.100649073773832e-12,2018-04-28,31
1.0,11,278.6675109863281,13,0,1703.776123046875,21,R_A5,278.6675109863281,STANDARD,0.0,2018-04-28,31
1.0,12,279.9668884277344,14,0,1705.8743896484375,21,R_A5,279.9668884277344,STANDARD,-3.4450196601670813e-12,2018-04-28,31
1.0,13,280.1710205078125,15,0,1707.9725341796875,21,R_A5,280.1710205078125,STANDARD,-2.276775122600494e-12,2018-04-28,31
1.0,14,280.53045654296875,16,0,1710.07080078125,21,R_A5,280.53045654296875,STANDARD,-6.00629030018951e-13,2018-04-28,31
1.0,15,280.75128173828125,17,0,1712.1689453125,21,R_A5,280.75128173828125,STANDARD,-8.20705970631247e-13,2018-04-28,31
1.0,16,280.913818359375,18,0,1713.7420654296875,21,R_A5,280.913818359375,STANDARD,-9.075764228691496e-13,2018-04-28,31
1.0,17,280.98321533203125,19,0,1714.4483642578125,21,R_A5,280.98321533203125,STANDARD,0.0,2018-04-28,31
1.0,18,286.6210632324219,25,0,1715.826416015625,21,R_A5,286.6210632324219,STANDARD,-1.8408411947556935e-11,2018-04-28,31
1.0,19,286.83258056640625,26,0,1718.217529296875,21,R_A5,286.83258056640625,STANDARD,-1.798909979311425e-11,2018-04-28,31
1.0,20,288.9864807128906,27,0,1720.608642578125,21,R_A5,288.9864807128906,STANDARD,-1.6944095053350552e-17,2018-04-28,31
1.0,21,287.2208251953125,28,0,1722.9998779296875,21,R_A5,287.2208251953125,STANDARD,-3.58035162271558e-16,2018-04-28,31
1.0,22,298.2402648925781,29,0,1725.3909912109375,21,R_A5,298.2402648925781,STANDARD,-1.0570221807797483e-19,2018-04-28,31
0.6499186158180237,1,281.1492614746094,1,0,1610.164794921875,41,R_A3,281.1492614746094,STANDARD,0.0,2018-07-03,28
0.15227268636226654,2,281.2802429199219,2,0,1612.2008056640625,41,R_A3,281.2802429199219,STANDARD,0.0,2018-07-03,28
0.1809646189212799,3,280.4132080078125,2,0,1600.38671875,41,R_A3,280.4132080078125,STANDARD,0.0,2018-07-03,29
0.11878778040409088,4,280.55645751953125,3,0,1602.5352783203125,41,R_A3,280.55645751953125,STANDARD,0.0,2018-07-03,29
0.13997548818588257,5,280.6999816894531,4,0,1604.683837890625,41,R_A3,280.6999816894531,STANDARD,0.0,2018-07-03,29
0.8045986294746399,6,280.9407653808594,5,0,1606.83251953125,41,R_A3,280.9407653808594,STANDARD,0.0,2018-07-03,29
0.6497455835342407,7,281.0732727050781,6,0,1608.9810791015625,41,R_A3,281.0732727050781,STANDARD,0.0,2018-07-03,29
0.1956164687871933,8,281.2412414550781,7,0,1611.1297607421875,41,R_A3,281.2412414550781,STANDARD,0.0,2018-07-03,29
0.19634392857551575,9,281.3847961425781,8,0,1613.2783203125,41,R_A3,281.3847961425781,STANDARD,0.0,2018-07-03,29
0.7921347618103027,10,281.63128662109375,9,0,1615.427001953125,41,R_A3,281.63128662109375,STANDARD,0.0,2018-07-03,29
0.7951520085334778,11,284.91351318359375,10,0,1617.5755615234375,41,R_A3,284.91351318359375,STANDARD,0.0,2018-07-03,29
0.0464995838701725,12,290.2274169921875,11,0,1619.8221435546875,41,R_A3,290.2274169921875,STANDARD,0.0,2018-07-03,29
0.0527348518371582,13,290.38421630859375,12,0,1622.16650390625,41,R_A3,290.38421630859375,STANDARD,0.0,2018-07-03,29
0.36168837547302246,14,290.541748046875,13,0,1624.510986328125,41,R_A3,290.541748046875,STANDARD,0.0,2018-07-03,29
0.04996410384774208,15,291.56561279296875,14,0,1626.8553466796875,41,R_A3,291.56561279296875,STANDARD,0.0,2018-07-03,29
0.5005043148994446,16,291.895751953125,15,0,1629.19970703125,41,R_A3,291.895751953125,STANDARD,0.0,2018-07-03,29
0.8083697557449341,17,292.03070068359375,16,0,1631.2529296875,41,R_A3,292.03070068359375,STANDARD,0.0,2018-07-03,29
0.27376407384872437,18,285.0209045410156,25,0,1634.1427001953125,41,R_A3,285.0209045410156,STANDARD,0.0,2018-07-03,29
0.04446859285235405,19,285.2298889160156,26,0,1637.8748779296875,41,R_A3,285.2298889160156,STANDARD,0.0,2018-07-03,29
0.04865069314837456,20,285.4791564941406,27,0,1641.6070556640625,41,R_A3,285.4791564941406,STANDARD,0.0,2018-07-03,29
0.32266688346862793,21,285.7499694824219,28,0,1645.3392333984375,41,R_A3,285.7499694824219,STANDARD,0.0,2018-07-03,29
0.07118266075849533,22,285.7303466796875,29,0,1649.0714111328125,41,R_A3,285.7303466796875,STANDARD,0.0,2018-07-03,29
0.04666046053171158,1,278.5504455566406,1,0,1629.3431396484375,52,R_A4,278.5504455566406,STANDARD,0.0,2018-09-12,30
0.04566444084048271,2,278.44537353515625,1,0,1626.4168701171875,52,R_A4,278.44537353515625,STANDARD,0.0,2018-09-12,31
0.048767752945423126,3,278.57763671875,2,0,1628.4019775390625,52,R_A4,278.57763671875,STANDARD,0.0,2018-09-12,31
0.05140847712755203,4,278.7098083496094,3,0,1630.3870849609375,52,R_A4,278.7098083496094,STANDARD,0.0,2018-09-12,31
0.05344344303011894,5,278.8418273925781,4,0,1632.3720703125,52,R_A4,278.8418273925781,STANDARD,0.0,2018-09-12,31
0.054697807878255844,6,278.9737548828125,5,0,1634.357177734375,52,R_A4,278.9737548828125,STANDARD,0.0,2018-09-12,31
0.09067923575639725,7,279.1165466308594,5,0,1634.9937744140625,52,R_A4,279.1165466308594,STANDARD,0.0,2018-09-12,32
0.18867535889148712,8,279.1258544921875,5,0,1636.0831298828125,51,R_A4,279.1258544921875,STANDARD,0.0,2018-09-12,32
0.05364886298775673,9,279.0011901855469,4,0,1634.3143310546875,51,R_A4,279.0011901855469,STANDARD,0.0,2018-09-12,32
0.05717024579644203,10,279.2975158691406,4,0,1637.6048583984375,51,R_A4,279.2975158691406,STANDARD,0.0,2018-09-12,33
0.061613332480192184,11,279.4617919921875,4,0,1642.363037109375,50,R_A4,279.4617919921875,STANDARD,0.0,2018-09-12,33
0.05983692780137062,12,279.48638916015625,4,0,1641.2303466796875,50,R_A4,279.48638916015625,STANDARD,0.0,2018-09-12,34
0.059699904173612595,13,279.366943359375,3,0,1639.4404296875,50,R_A4,279.366943359375,STANDARD,0.0,2018-09-12,34
0.0593482106924057,14,279.6293640136719,3,0,1641.158203125,50,R_A4,279.6293640136719,STANDARD,0.0,2018-09-12,35
0.17574656009674072,15,279.511962890625,2,0,1639.3995361328125,50,R_A4,279.511962890625,STANDARD,0.0,2018-09-12,35
0.05309102311730385,16,277.4593200683594,28,0,1640.4161376953125,49,R_A4,277.4593200683594,STANDARD,0.0,2018-09-12,35
0.653624415397644,17,278.215087890625,28,0,1644.8826904296875,49,R_A4,278.215087890625,STANDARD,0.0,2018-09-12,36
0.6510704755783081,18,277.7221984863281,28,0,1645.292724609375,48,R_A4,277.7221984863281,STANDARD,0.0,2018-09-12,36
0.6579412817955017,19,279.23681640625,28,0,1651.7838134765625,48,R_A4,279.23681640625,STANDARD,0.0,2018-09-12,37
0.8483629822731018,20,281.3671569824219,27,0,1646.034423828125,48,R_A4,281.3671569824219,STANDARD,0.0,2018-09-12,37
0.6894290447235107,21,279.5957336425781,27,0,1652.504150390625,48,R_A4,279.5957336425781,STANDARD,0.0,2018-09-12,38
0.6914518475532532,22,279.6899719238281,27,0,1659.843017578125,47,R_A4,279.6899719238281,STANDARD,0.0,2018-09-12,38
1.0,1,276.07110595703125,1,0,1694.883544921875,42,R_A6,276.07110595703125,STANDARD,-1.2826114411008949e-13,2018-11-07,17
1.0,2,276.5545654296875,2,0,1696.42578125,42,R_A6,276.5545654296875,STANDARD,-6.252226655237975e-14,2018-11-07,17
1.0,3,276.77508544921875,3,0,1697.9678955078125,42,R_A6,276.77508544921875,STANDARD,-4.362345378049019e-14,2018-11-07,17
1.0,4,277.0115051269531,4,0,1699.510009765625,42,R_A6,277.0115051269531,STANDARD,-3.7251180872582834e-14,2018-11-07,17
1.0,5,277.23828125,5,0,1701.0521240234375,42,R_A6,277.23828125,STANDARD,-4.5281070153212546e-14,2018-11-07,17
1.0,6,277.42864990234375,6,0,1702.59423828125,42,R_A6,277.42864990234375,STANDARD,-2.2284010574302737e-12,2018-11-07,17
1.0,7,277.3001403808594,7,0,1704.1363525390625,42,R_A6,277.3001403808594,STANDARD,-4.14634212381193e-12,2018-11-07,17
1.0,8,277.4742736816406,8,0,1705.678466796875,42,R_A6,277.4742736816406,STANDARD,-2.8709140099947295e-12,2018-11-07,17
1.0,9,278.0391540527344,9,0,1707.220703125,42,R_A6,278.0391540527344,STANDARD,-1.5869267976521134e-13,2018-11-07,17
1.0,10,278.1610107421875,10,0,1708.7628173828125,42,R_A6,278.1610107421875,STANDARD,-4.96438263761223e-12,2018-11-07,17
1.0,11,279.67364501953125,11,0,1710.688232421875,42,R_A6,279.67364501953125,STANDARD,-5.559801750931737e-13,2018-11-07,17
