ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8242004,1290831,683866,476894,67146699
Valysar,CentralSouth,66337515,12344267,9322066,6500743,915304682
Valysar,CentralNorth,38425641,7206915,5206219,3630557,511182460
Valysar,NorthHorst,3104514,449480,203140,124779,24444231
Valysar,CentralRamp,13578763,2325970,1716369,1196910,168524981
Valysar,CentralHorst,81291606,14085958,10696258,7459037,1050232374
Valysar,EastLowland,6049926,886472,439586,306545,43161559
Therys,WestLowland,4308988,770728,393798,274615,38665818
Therys,CentralSouth,8643529,2105899,1297122,904548,127360331
Therys,CentralNorth,19198062,3559214,2003471,1397121,196714628
Therys,NorthHorst,4953438,738378,292994,179972,35256456
Therys,CentralRamp,6565203,1493788,1143354,797318,112262337
Therys,CentralHorst,23745950,5780021,4465685,3114146,438471762
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,952614,141580,67986,47410,6675349
Volon,CentralSouth,32224092,5556836,3728277,2599914,366067909
Volon,CentralNorth,5771390,874549,475808,331805,46718125
Volon,NorthHorst,2629866,470684,299725,184106,36066423
Volon,CentralRamp,11814135,2154388,1546610,1078528,151856802
Volon,CentralHorst,79215091,14109211,10777436,7515646,1058202947
Volon,EastLowland,0,0,0,0,0
