ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5119766,838452,444205,309767,43615151
Valysar,CentralSouth,68736986,13724416,10636256,7417194,1044340949
Valysar,CentralNorth,32599825,4638585,3088545,2153797,303254596
Valysar,NorthHorst,5025317,577650,249886,153493,30069183
Valysar,CentralRamp,13651225,2306166,1642188,1145180,161241362
Valysar,CentralHorst,83879278,13809539,10483235,7310485,1029316267
Valysar,EastLowland,21565962,3426731,2035649,1419560,199874070
Therys,WestLowland,1384432,244108,118740,82803,11658670
Therys,CentralSouth,12766532,3048819,2064938,1439985,202749876
Therys,CentralNorth,16620460,2923720,1633190,1138905,160357887
Therys,NorthHorst,5633342,806250,317189,194833,38167833
Therys,CentralRamp,6779816,1693574,1327588,925793,130351696
Therys,CentralHorst,27885323,6900330,5425662,3783586,532728892
Therys,EastLowland,2060753,629628,474614,330972,46600846
Volon,WestLowland,123293,23270,14192,9897,1393451
Volon,CentralSouth,41919216,7360249,5315227,3706574,521885640
Volon,CentralNorth,4590956,656061,373493,260455,36672069
Volon,NorthHorst,4137033,775733,572931,351923,68941791
Volon,CentralRamp,13305536,2407874,1874737,1307348,184074626
Volon,CentralHorst,84082224,14561471,11399748,7949615,1119305825
Volon,EastLowland,1451349,219768,126961,88536,12465868
