Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:52:53
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       278788349.41         45858759.61         34672544.85         21806631.62
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  278788349.41         45858759.61         34672544.85         21806631.62
MidReek    1                       202726335.90         38629431.13         31146259.03         19588841.83
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  202726335.90         38629431.13         31146259.03         19588841.83
LowerReek  1                       125516132.66         26758347.75         22290074.74         14018914.70
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  125516132.66         26758347.75         22290074.74         14018914.70
Totals     1                       607030817.97        111246538.49         88108878.62         55414388.15
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  607030817.97        111246538.49         88108878.62         55414388.15
