ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,278721982.34,40507516.92,29334224.67,18449197.6
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,222298972.69,37569988.46,27924840.51,17562792.48
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,129641663.09,26927311.16,21932190.77,13793830.45
LowerReek,Region_2,0.0,0.0,0.0,0.0
