SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9832285,4.1634181,1,SWOF,,,,
0.0405601,2.39e-05,0.9626037,2.2334317,1,SWOF,,,,
0.0605601,0.0002186,0.9151016,0.9246556,1,SWOF,,,,
0.0805601,0.0006508,0.8615901,0.4935447,1,SWOF,,,,
0.1005601,0.0013696,0.8036339,0.3030079,1,SWOF,,,,
0.1205601,0.0024244,0.742543,0.2033024,1,SWOF,,,,
0.1405601,0.0038668,0.6795915,0.1450421,1,SWOF,,,,
0.1605601,0.0057515,0.6160452,0.10824,1,SWOF,,,,
0.1805601,0.008137,0.553127,0.0836031,1,SWOF,,,,
0.2005601,0.011086,0.4919621,0.0663518,1,SWOF,,,,
0.2205601,0.0146662,0.4335243,0.0538308,1,SWOF,,,,
0.2405601,0.0189508,0.3785962,0.0444732,1,SWOF,,,,
0.2605601,0.0240185,0.3277487,0.0373072,1,SWOF,,,,
0.2805601,0.0299543,0.2813403,0.0317054,1,SWOF,,,,
0.3005601,0.0368496,0.239533,0.0272484,1,SWOF,,,,
0.3205601,0.0448025,0.2023202,0.0236477,1,SWOF,,,,
0.3405601,0.0539181,0.1695606,0.0206997,1,SWOF,,,,
0.3605601,0.0643081,0.1410128,0.0182574,1,SWOF,,,,
0.3805601,0.0760911,0.1163686,0.0162129,1,SWOF,,,,
0.4005601,0.0893962,0.0952857,0.0144851,1,SWOF,,,,
0.4205601,0.1043539,0.0773961,0.0130127,1,SWOF,,,,
0.4405601,0.1210946,0.0623372,0.0117484,1,SWOF,,,,
0.4605601,0.1397562,0.0497613,0.0106552,1,SWOF,,,,
0.4805601,0.1604771,0.0393426,0.0097039,1,SWOF,,,,
0.5005601,0.1833938,0.0307816,0.0088713,1,SWOF,,,,
0.5205601,0.2086371,0.0238074,0.0081387,1,SWOF,,,,
0.5405601,0.2363274,0.0181783,0.0074909,1,SWOF,,,,
0.5605601,0.2665688,0.0136807,0.0069155,1,SWOF,,,,
0.5805601,0.2994422,0.0101274,0.0064022,1,SWOF,,,,
0.6005601,0.3349963,0.0073558,0.0059425,1,SWOF,,,,
0.6205601,0.373238,0.0052256,0.0055293,1,SWOF,,,,
0.6405601,0.4141207,0.0036164,0.0051565,1,SWOF,,,,
0.6605601,0.4575313,0.0024254,0.0048193,1,SWOF,,,,
