DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,8912918528.0,0.0,0.0,0.0,0.0,48439772.0,0.0,0.0,0.0,0.0,0.0,0.0,321422144.0,0.0,0.0,0.0
2000-02-01,8912914432.0,0.0,0.0,0.0,0.0,48439748.0,0.0,0.0,0.0,0.0,0.0,0.0,321422176.0,0.0,0.0,0.08487337082624435
2000-03-01,8851341312.0,2122886.0,2123621.5,61573832.0,61585024.0,48105108.0,11537.4248046875,11540.0,334640.40625,334640.40625,334660.0,0.0,321562080.0,53.72416687011719,0.0,0.1642710417509079
2000-04-01,8792328192.0,1902605.875,1887736.75,120586680.0,120104864.0,47784388.0,10340.25,10257.2578125,655362.375,655362.375,652635.0,0.0,321716768.0,378.213134765625,4548.0009765625,0.24914442002773285
2000-05-01,8739024896.0,1775837.125,1695579.625,173889424.0,170972256.0,47494696.0,9651.2890625,9213.5673828125,945051.1875,945051.1875,929042.0,0.0,321866112.0,1036.5953369140625,25817.001953125,0.3312799334526062
2000-06-01,8685389824.0,1729327.125,1638625.75,227524720.0,221769648.0,47203200.0,9398.5166015625,8903.451171875,1236547.375,1236547.375,1205049.0,0.0,322020096.0,2058.689697265625,50901.0,0.41615331172943115
2000-07-01,8637306880.0,1601863.375,1509394.625,275607712.0,267051488.0,46941880.0,8705.779296875,8201.7001953125,1497867.875,1497867.875,1451100.0,0.0,322313792.0,3355.740966796875,75951.0,0.4982888400554657
2000-08-01,8590755840.0,1500106.375,1398302.75,322158816.0,310398880.0,46688884.0,8152.751953125,7597.41943359375,1750863.125,1750863.125,1686620.0,0.0,322621792.0,5358.49560546875,105138.0,0.5831621885299683
2000-09-01,8546281472.0,1432494.875,1325874.25,366632960.0,351500960.0,46447176.0,7785.29833984375,7203.8388671875,1992570.375,1992570.375,1909939.0,0.0,322928736.0,8384.330078125,136780.015625,0.6680355668067932
2000-10-01,8504820736.0,1379679.25,1270949.375,408093824.0,389629472.0,46221844.0,7498.2568359375,6905.7666015625,2217901.25,2217901.25,2117112.0,0.0,323224608.0,12530.7021484375,169202.0,0.7501711249351501
2000-11-01,8463316480.0,1336441.0,1227013.0,449598272.0,427666848.0,45996280.0,7263.26611328125,6666.935546875,2443469.0,2443469.0,2323787.0,0.0,323528992.0,18146.98828125,204244.0,0.8350445032119751
2000-12-01,8424193024.0,1301885.5,1191768.75,488721312.0,463419936.0,45783652.0,7075.46435546875,6475.7666015625,2656094.25,2656094.25,2518060.0,0.0,323822304.0,24823.25390625,239515.0,0.9171800017356873
2001-01-01,8384645120.0,1273513.75,1163525.625,528269344.0,499489216.0,45568720.0,6921.2705078125,6321.87109375,2871029.0,2871029.0,2714038.0,0.0,324124160.0,32961.484375,277189.0,1.0020533800125122
2001-02-01,8323306496.0,1973748.25,1873729.0,589608192.0,557574848.0,45235356.0,10726.892578125,10180.322265625,3204392.5,3204392.5,3029628.0,0.0,324424640.0,42499.1640625,314403.0,1.086926817893982
2001-03-01,8281709568.0,1479440.875,1401034.0,631204736.0,596803776.0,45009284.0,8040.43994140625,7610.60693359375,3430460.75,3430460.75,3242725.0,0.0,324694560.0,52570.52734375,344655.0,1.1635866165161133
2001-04-01,8236320256.0,1447567.0,1301814.625,676593728.0,637160000.0,44762604.0,7867.2119140625,7072.09716796875,3677139.75,3677139.75,3461960.0,0.0,325127136.0,79982.359375,414866.03125,1.2484599351882935
2001-05-01,8191956480.0,1458272.625,1283700.25,720956928.0,675671040.0,44521500.0,7925.39501953125,6973.00048828125,3918244.0,3918244.0,3671150.0,0.0,325533152.0,123955.296875,508601.0,1.3305954933166504
2001-06-01,8146814976.0,1435349.25,1268368.5,766097984.0,714990464.0,44276164.0,7800.81103515625,6890.2255859375,4163576.0,4163576.0,3884747.0,0.0,325937120.0,185007.984375,619142.0,1.4154688119888306
2001-07-01,8104316928.0,1399330.25,1244567.125,808595712.0,752327488.0,44045196.0,7605.0556640625,6761.6005859375,4394542.0,4394542.0,4087595.0,0.0,326315808.0,256317.4375,734308.0,1.4976043701171875
2001-08-01,8061707776.0,1359384.875,1216663.5,851204288.0,790044032.0,43813624.0,7387.96142578125,6611.193359375,4626110.5,4626110.5,4292542.0,0.0,326697696.0,339429.0,858961.0,1.5824778079986572
2001-09-01,8019958272.0,1333575.375,1204614.875,892953728.0,827387072.0,43586724.0,7247.6923828125,6543.677734375,4853009.5,4853009.5,4495396.0,0.0,327070688.0,431429.8125,988430.0,1.6673511266708374
2001-10-01,7980429824.0,1306463.875,1190271.0,932481856.0,863095232.0,43371896.0,7100.34716796875,6465.900390625,5067836.0,5067836.0,4689373.0,0.0,327423872.0,528247.625,1117730.0,1.7494866847991943
2001-11-01,7940559872.0,1275727.5,1170988.625,972351744.0,899395904.0,43155212.0,6933.3017578125,6361.3232421875,5284520.0,5284520.0,4886574.0,0.0,327781504.0,635621.75,1255454.0,1.8343600034713745
2001-12-01,7902638080.0,1254756.0,1160353.625,1010273408.0,934206464.0,42949112.0,6819.326171875,6303.49951171875,5490616.5,5490616.5,5075679.0,0.0,328120928.0,746195.9375,1392488.0,1.9164955615997314
2002-01-01,7863953408.0,1238863.125,1155516.25,1048957696.0,970027520.0,42738872.0,6732.95166015625,6277.677734375,5700857.0,5700857.0,5270287.0,0.0,328465280.0,866858.8125,1537496.0,2.001368999481201
2002-02-01,7825770496.0,1223288.0,1151288.125,1087140480.0,1005717440.0,42531356.0,6648.30419921875,6253.58056640625,5908372.5,5908372.5,5464148.0,0.0,328803552.0,993565.125,1685432.125,2.086242198944092
2002-03-01,7791744000.0,1208038.875,1146238.0,1121167232.0,1037812096.0,42346428.0,6565.4287109375,6226.14306640625,6093300.0,6093300.0,5638480.0,0.0,329104160.0,1112965.5,1821296.125,2.1629021167755127
2002-04-01,7754588672.0,1189885.125,1141515.25,1158322304.0,1073199040.0,42144496.0,6466.76708984375,6201.193359375,6295230.0,6295230.0,5830717.0,0.0,329431456.0,1250675.125,1974069.125,2.2477755546569824
2002-05-01,7719353856.0,1164883.5,1132282.75,1193556224.0,1107167488.0,41953004.0,6330.888671875,6150.76611328125,6486719.0,6486719.0,6015240.0,0.0,329742176.0,1389950.125,2124148.0,2.32991099357605
2002-06-01,7683695616.0,1139539.875,1124983.75,1229213824.0,1142041984.0,41759212.0,6193.1513671875,6111.38720703125,6680509.5,6680509.5,6204693.0,0.0,330056256.0,1540873.375,2281780.0,2.4147844314575195
2002-07-01,7649828352.0,1118578.125,1110101.25,1263081088.0,1175345024.0,41575148.0,6079.22900390625,6030.50048828125,6864571.0,6864571.0,6385608.0,0.0,330353376.0,1693764.125,2439522.0,2.496919870376587
2002-08-01,7615543296.0,1095650.25,1084009.5,1297366144.0,1208949376.0,41388816.0,5954.62109375,5889.28955078125,7050903.0,7050903.0,6568176.0,0.0,330653696.0,1858447.75,2610034.0,2.5817933082580566
2002-09-01,7582135808.0,1067507.625,1054247.5,1330773248.0,1241631104.0,41207252.0,5801.671875,5727.16064453125,7232463.5,7232463.5,6745718.0,0.0,330947648.0,2029497.0,2787297.0,2.6666667461395264
2002-10-01,7550836736.0,1033593.5625,1020194.9375,1362071936.0,1272236928.0,41037148.0,5617.3564453125,5542.36669921875,7402565.0,7402565.0,6911989.0,0.0,331226080.0,2201049.75,2964779.0,2.7488021850585938
2002-11-01,7519766528.0,992671.0,985624.5625,1393141632.0,1302791296.0,40868292.0,5394.951171875,5354.00048828125,7571421.5,7571421.5,7077963.0,0.0,331507200.0,2384953.5,3153119.0,2.8336756229400635
2002-12-01,7490512896.0,966188.125,967026.125,1422395136.0,1331801984.0,40709304.0,5251.0224609375,5253.33349609375,7730408.5,7730408.5,7235563.0,0.0,331772512.0,2569647.5,3339928.0,2.915811061859131
2003-01-01,7461617664.0,923660.8125,929821.5,1451290368.0,1360626560.0,40552264.0,5019.8955078125,5050.837890625,7887448.0,7887448.0,7392139.0,0.0,332031552.0,2760606.5,3531553.0,3.0006844997406006
2003-02-01,7460692480.0,0.0,0.0,1452215552.0,1361556352.0,40547236.0,0.0,0.0,7892476.0,7892476.0,7397190.0,0.0,332025312.0,2766825.25,3537734.5,3.003422260284424
