ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,13946126,2031346,878194,612409,86227149
Valysar,CentralSouth,69451883,13531360,10435252,7277024,1024605015
Valysar,CentralNorth,35556679,6269941,4729427,3298066,464367725
Valysar,NorthHorst,3776277,398928,142535,87552,17151496
Valysar,CentralRamp,13921317,2048490,1406630,980914,138112639
Valysar,CentralHorst,86666978,14420900,11034012,7694569,1083395358
Valysar,EastLowland,5922337,1059319,665333,463970,65326971
Therys,WestLowland,2485151,340082,136136,94934,13366767
Therys,CentralSouth,18938792,4078042,2709608,1889546,266048018
Therys,CentralNorth,20797355,3727442,2120894,1479006,208244023
Therys,NorthHorst,5456558,751492,277990,170755,33450996
Therys,CentralRamp,6727587,1476823,1186878,827669,116535865
Therys,CentralHorst,28163125,7172545,5639903,3932987,553764576
Therys,EastLowland,46747,16648,7164,4996,703367
Volon,WestLowland,333890,40103,19363,13503,1901183
Volon,CentralSouth,37349209,6911372,5214900,3636611,512034792
Volon,CentralNorth,6879536,1043082,661256,461127,64926637
Volon,NorthHorst,3284213,599867,436303,268000,52501135
Volon,CentralRamp,13330546,2522465,2049026,1428888,201187468
Volon,CentralHorst,78154471,14578101,11987346,8359377,1177000299
Volon,EastLowland,0,0,0,0,0
