DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,10775233536.0,0.0,0.0,0.0,0.0,58561052.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.0
2000-02-01,10775234560.0,0.0,0.0,0.0,0.0,58561048.0,0.0,0.0,0.0,0.0,0.0,0.0,322502368.0,0.0,0.0,0.08487337082624435
2000-03-01,10713654272.0,2123455.25,2123621.5,61580172.0,61585024.0,58226372.0,11540.5166015625,11540.0,334674.84375,334674.84375,334660.0,0.0,322642336.0,0.35677510499954224,0.0,0.1642710417509079
2000-04-01,10654602240.0,1904876.125,1887736.75,120631688.0,120104864.0,57905440.0,10352.587890625,10257.2578125,655607.0,655607.0,652635.0,0.0,322797344.0,0.5014095902442932,4548.0009765625,0.24914442002773285
2000-05-01,10601220096.0,1779356.625,1695579.625,174013824.0,170972256.0,57615320.0,9670.416015625,9213.5673828125,945727.3125,945727.3125,929042.0,0.0,322947360.0,0.7093543410301208,25817.001953125,0.3312799334526062
2000-06-01,10547462144.0,1734088.0,1638625.75,227772208.0,221769648.0,57323156.0,9424.3916015625,8903.451171875,1237892.5,1237892.5,1205049.0,0.0,323102336.0,1.0712937116622925,50901.0,0.41615331172943115
2000-07-01,10499223552.0,1607944.75,1509394.625,276010944.0,267051488.0,57060988.0,8738.830078125,8201.7001953125,1500059.5,1500059.5,1451100.0,0.0,323397344.0,1.6020944118499756,75951.0,0.4982888400554657
2000-08-01,10452432896.0,1509349.375,1398302.75,322801344.0,310398880.0,56806692.0,8202.9853515625,7597.41943359375,1754355.125,1754355.125,1686620.0,0.0,323707328.0,2.715648651123047,105138.0,0.5831621885299683
2000-09-01,10407598080.0,1446246.375,1325874.25,367635552.0,351500960.0,56563028.0,7860.03466796875,7203.8388671875,1998019.375,1998019.375,1909939.0,0.0,324017344.0,5.234790325164795,136780.015625,0.6680355668067932
2000-10-01,10365644800.0,1398412.5,1270949.375,409588576.0,389629472.0,56335024.0,7600.068359375,6905.7666015625,2226024.75,2226024.75,2117112.0,0.0,324317344.0,10.406122207641602,169202.0,0.7501711249351501
2000-11-01,10323475456.0,1360281.125,1227013.0,451758144.0,427666848.0,56105840.0,7392.83203125,6666.935546875,2455207.25,2455207.25,2323787.0,0.0,324627328.0,21.572446823120117,204244.0,0.8350445032119751
2000-12-01,10283564032.0,1330348.375,1191768.75,491669888.0,463419936.0,55888928.0,7230.154296875,6475.7666015625,2672119.0,2672119.0,2518060.0,0.0,324927296.0,44.723472595214844,239515.0,0.9171800017356873
2001-01-01,10243058688.0,1306563.0,1163525.625,532175904.0,499489216.0,55668788.0,7100.88623046875,6321.87109375,2892260.25,2892260.25,2714038.0,0.0,325237248.0,96.1750259399414,277189.0,1.0020533800125122
2001-02-01,10180602880.0,2014511.125,1873729.0,594631424.0,557574848.0,55329356.0,10948.4306640625,10180.322265625,3231692.5,3231692.5,3029628.0,0.0,325547136.0,198.78546142578125,314403.0,1.086926817893982
2001-03-01,10137833472.0,1527305.625,1401034.0,637400704.0,596803776.0,55096916.0,8300.57421875,7610.60693359375,3464134.25,3464134.25,3242725.0,0.0,325826976.0,347.4211730957031,344655.0,1.1635866165161133
2001-04-01,10089339904.0,1561381.5,1301814.625,685893248.0,637160000.0,54833364.0,8485.7685546875,7072.09716796875,3727680.75,3727680.75,3461960.0,0.0,326285824.0,1487.242431640625,414866.03125,1.2484599351882935
2001-05-01,10040314880.0,1627223.375,1283700.25,734918656.0,675671040.0,54566920.0,8843.6044921875,6973.00048828125,3994123.25,3994123.25,3671150.0,0.0,326731328.0,5985.69091796875,508601.0,1.3305954933166504
2001-06-01,9989238784.0,1636271.75,1268368.5,785994752.0,714990464.0,54289332.0,8892.78125,6890.2255859375,4271710.5,4271710.5,3884747.0,0.0,327185536.0,16778.486328125,619142.0,1.4154688119888306
2001-07-01,9940367360.0,1620005.125,1244567.125,834864768.0,752327488.0,54023732.0,8804.3759765625,6761.6005859375,4537308.5,4537308.5,4087595.0,0.0,327618208.0,34119.0546875,734308.0,1.4976043701171875
2001-08-01,9890750464.0,1592097.0,1216663.5,884481472.0,790044032.0,53754072.0,8652.701171875,6611.193359375,4806964.5,4806964.5,4292542.0,0.0,328059456.0,57874.36328125,858961.0,1.5824778079986572
2001-09-01,9841665024.0,1573447.5,1204614.875,933566912.0,827387072.0,53487304.0,8551.3447265625,6543.677734375,5073733.5,5073733.5,4495396.0,0.0,328494592.0,87738.640625,988430.0,1.6673511266708374
2001-10-01,9794865152.0,1550533.0,1190271.0,980366464.0,863095232.0,53232960.0,8426.8095703125,6465.900390625,5328078.5,5328078.5,4689373.0,0.0,328909376.0,122966.5859375,1117730.0,1.7494866847991943
2001-11-01,9747380224.0,1522346.75,1170988.625,1027851264.0,899395904.0,52974888.0,8273.623046875,6361.3232421875,5586148.0,5586148.0,4886574.0,0.0,329331488.0,165842.65625,1255454.0,1.8343600034713745
2001-12-01,9702017024.0,1503602.5,1160353.625,1073214720.0,934206464.0,52728348.0,8171.75244140625,6303.49951171875,5832688.5,5832688.5,5075679.0,0.0,329733952.0,213386.46875,1392488.0,1.9164955615997314
2002-01-01,9655577600.0,1489700.875,1155516.25,1119653376.0,970027520.0,52475960.0,8096.2001953125,6277.677734375,6085073.0,6085073.0,5270287.0,0.0,330143968.0,268373.0,1537496.0,2.001368999481201
2002-02-01,9609585664.0,1475810.625,1151288.125,1165645824.0,1005717440.0,52226004.0,8020.7099609375,6253.58056640625,6335031.5,6335031.5,5464148.0,0.0,330548384.0,328935.21875,1685432.125,2.086242198944092
2002-03-01,9568444416.0,1463193.375,1146238.0,1206787200.0,1037812096.0,52002408.0,7952.13818359375,6226.14306640625,6558626.5,6558626.5,5638480.0,0.0,330909248.0,388077.625,1821296.125,2.1629021167755127
2002-04-01,9523282944.0,1450552.5,1141515.25,1251948032.0,1073199040.0,51756968.0,7883.4375,6201.193359375,6804065.5,6804065.5,5830717.0,0.0,331304352.0,457983.03125,1974069.125,2.2477755546569824
2002-05-01,9480073216.0,1434883.375,1132282.75,1295158400.0,1107167488.0,51522128.0,7798.27880859375,6150.76611328125,7038904.5,7038904.5,6015240.0,0.0,331682624.0,529700.75,2124148.0,2.32991099357605
2002-06-01,9435805696.0,1422965.0,1124983.75,1339425408.0,1142041984.0,51281548.0,7733.50537109375,6111.38720703125,7279486.0,7279486.0,6204693.0,0.0,332069632.0,607704.0,2281780.0,2.4147844314575195
2002-07-01,9393188864.0,1416267.625,1110101.25,1382042240.0,1175345024.0,51049932.0,7697.10693359375,6030.50048828125,7511099.0,7511099.0,6385608.0,0.0,332440832.0,686490.75,2439522.0,2.496919870376587
2002-08-01,9349423104.0,1407870.625,1084009.5,1425807872.0,1208949376.0,50812076.0,7651.47119140625,5889.28955078125,7748956.0,7748956.0,6568176.0,0.0,332821440.0,770882.625,2610034.0,2.5817933082580566
2002-09-01,9306096640.0,1394076.5,1054247.5,1469133824.0,1241631104.0,50576608.0,7576.50244140625,5727.16064453125,7984422.5,7984422.5,6745718.0,0.0,333199392.0,857933.25,2787297.0,2.6666667461395264
2002-10-01,9264770048.0,1374330.0,1020194.9375,1510460416.0,1272236928.0,50352008.0,7469.18505859375,5542.36669921875,8209024.0,8209024.0,6911989.0,0.0,333562784.0,944566.875,2964779.0,2.7488021850585938
2002-11-01,9222848512.0,1349091.375,985624.5625,1552381952.0,1302791296.0,50124172.0,7332.01806640625,5354.00048828125,8436859.0,8436859.0,7077963.0,0.0,333935744.0,1036577.4375,3153119.0,2.8336756229400635
2002-12-01,9182586880.0,1338959.125,967026.125,1592643968.0,1331801984.0,49905356.0,7276.95166015625,5253.33349609375,8655673.0,8655673.0,7235563.0,0.0,334294272.0,1128058.5,3339928.0,2.915811061859131
2003-01-01,9142233088.0,1298708.0,929821.5,1632997888.0,1360626560.0,49686040.0,7058.19580078125,5050.837890625,8874988.0,8874988.0,7392139.0,0.0,334650336.0,1221997.5,3531553.0,3.0006844997406006
2003-02-01,9140931584.0,0.0,0.0,1634299008.0,1361556352.0,49678972.0,0.0,0.0,8882060.0,8882060.0,7397190.0,0.0,334647296.0,1225033.0,3537734.5,3.003422260284424
