SWAT,DATE,DRAWDOWN,CONIDX,CONIPOS,CONJPOS,CONBPRES,WELLMODEL,SGAS,CONKPOS,PRESSURE,WELL,DEPTH
0.8091737031936646,2018-07-03,0,11,29,41,280.60223388671875,STANDARD,0.0,10,280.60223388671875,R_A3,1619.9820556640625
0.04837467893958092,2018-07-03,0,12,29,41,297.8240661621094,STANDARD,0.0,11,297.8240661621094,R_A3,1622.150146484375
0.05550713092088699,2018-07-03,0,13,29,41,297.9751281738281,STANDARD,0.0,12,297.9751281738281,R_A3,1624.4044189453125
0.3711307942867279,2018-07-03,0,14,29,41,298.12615966796875,STANDARD,0.0,13,298.12615966796875,R_A3,1626.6588134765625
0.14309123158454895,2018-07-03,0,15,29,41,298.277099609375,STANDARD,0.0,14,298.277099609375,R_A3,1628.9130859375
0.5059443116188049,2018-07-03,0,16,29,41,298.4300231933594,STANDARD,0.0,15,298.4300231933594,R_A3,1631.16748046875
0.8168482780456543,2018-07-03,0,17,29,41,298.55877685546875,STANDARD,0.0,16,298.55877685546875,R_A3,1633.052978515625
0.18752047419548035,2018-07-03,0,18,29,41,284.9834899902344,STANDARD,0.0,25,284.9834899902344,R_A3,1635.5543212890625
0.04504791647195816,2018-07-03,0,19,29,41,285.1900939941406,STANDARD,0.0,26,285.1900939941406,R_A3,1639.040283203125
0.052305132150650024,2018-07-03,0,20,29,41,285.42279052734375,STANDARD,0.0,27,285.42279052734375,R_A3,1642.5262451171875
0.6517254710197449,2018-07-03,0,21,29,41,285.5514831542969,STANDARD,0.0,28,285.5514831542969,R_A3,1646.01220703125
0.19111917912960052,2018-07-03,0,22,29,41,285.4759826660156,STANDARD,0.0,29,285.4759826660156,R_A3,1649.4981689453125
0.05418394133448601,2018-09-12,0,1,30,52,275.6473388671875,STANDARD,0.0,1,275.6473388671875,R_A4,1630.6094970703125
0.049538373947143555,2018-09-12,0,2,31,52,275.6365966796875,STANDARD,0.0,1,275.6365966796875,R_A4,1626.1951904296875
0.04976004734635353,2018-09-12,0,3,31,52,275.771484375,STANDARD,0.0,2,275.771484375,R_A4,1628.2200927734375
0.05169985070824623,2018-09-12,0,4,31,52,275.9062805175781,STANDARD,0.0,3,275.9062805175781,R_A4,1630.2451171875
0.0549468994140625,2018-09-12,0,5,31,52,276.04095458984375,STANDARD,0.0,4,276.04095458984375,R_A4,1632.2701416015625
0.05753490701317787,2018-09-12,0,6,31,52,276.17547607421875,STANDARD,0.0,5,276.17547607421875,R_A4,1634.295166015625
0.056132297962903976,2018-09-12,0,7,32,52,276.3746032714844,STANDARD,0.0,5,276.3746032714844,R_A4,1633.7647705078125
0.10725211352109909,2018-09-12,0,8,32,52,276.49713134765625,STANDARD,0.0,6,276.49713134765625,R_A4,1635.6060791015625
0.12443429231643677,2018-09-12,0,9,32,51,276.30096435546875,STANDARD,0.0,6,276.30096435546875,R_A4,1636.467529296875
0.05649624764919281,2018-09-12,0,10,32,51,276.1817321777344,STANDARD,0.0,5,276.1817321777344,R_A4,1634.6683349609375
