SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9954332,4.1634181,1,SWOF,,,,
0.0405601,1.3e-06,0.9881296,2.2334317,1,SWOF,,,,
0.0605601,1.97e-05,0.9682579,0.9246556,1,SWOF,,,,
0.0805601,7.57e-05,0.94252,0.4935447,1,SWOF,,,,
0.1005601,0.0001893,0.9115307,0.3030079,1,SWOF,,,,
0.1205601,0.000382,0.8757369,0.2033024,1,SWOF,,,,
0.1405601,0.0006773,0.8355921,0.1450421,1,SWOF,,,,
0.1605601,0.0011009,0.7916147,0.10824,1,SWOF,,,,
0.1805601,0.0016813,0.7444056,0.0836031,1,SWOF,,,,
0.2005601,0.0024499,0.6946457,0.0663518,1,SWOF,,,,
0.2205601,0.0034415,0.6430804,0.0538308,1,SWOF,,,,
0.2405601,0.0046946,0.5904965,0.0444732,1,SWOF,,,,
0.2605601,0.006252,0.5376929,0.0373072,1,SWOF,,,,
0.2805601,0.0081611,0.48545,0.0317054,1,SWOF,,,,
0.3005601,0.0104748,0.4344977,0.0272484,1,SWOF,,,,
0.3205601,0.0132516,0.3854889,0.0236477,1,SWOF,,,,
0.3405601,0.0165567,0.3389769,0.0206997,1,SWOF,,,,
0.3605601,0.0204629,0.2954011,0.0182574,1,SWOF,,,,
0.3805601,0.0250512,0.2550872,0.0162129,1,SWOF,,,,
0.4005601,0.0304231,0.2182416,0.0144851,1,SWOF,,,,
0.4205601,0.0366698,0.1849378,0.0130127,1,SWOF,,,,
0.4405601,0.043904,0.1551689,0.0117484,1,SWOF,,,,
0.4605601,0.0522516,0.1288465,0.0106552,1,SWOF,,,,
0.4805601,0.0618539,0.1058179,0.0097039,1,SWOF,,,,
0.5005601,0.0728697,0.0858831,0.0088713,1,SWOF,,,,
0.5205601,0.0854784,0.0688099,0.0081387,1,SWOF,,,,
0.5405601,0.0998837,0.0543479,0.0074909,1,SWOF,,,,
0.5605601,0.1163191,0.0422393,0.0069155,1,SWOF,,,,
0.5805601,0.1350544,0.0322275,0.0064022,1,SWOF,,,,
0.6005601,0.1564064,0.024064,0.0059425,1,SWOF,,,,
0.6205601,0.1807537,0.0175125,0.0055293,1,SWOF,,,,
0.6405601,0.2085595,0.0123518,0.0051565,1,SWOF,,,,
0.6605601,0.2404078,0.0083776,0.0048193,1,SWOF,,,,
0.6805601,0.277063,0.0054028,0.0045132,1,SWOF,,,,
0.7005601,0.3195732,0.0032568,0.0042346,1,SWOF,,,,
0.7205601,0.369464,0.0017854,0.0039803,1,SWOF,,,,
0.7405601,0.4291346,0.0008484,0.0037476,1,SWOF,,,,
0.7605601,0.5028323,0.0003182,0.0035343,1,SWOF,,,,
0.7805601,0.5998637,7.63e-05,0.0033381,1,SWOF,,,,
0.8005601,0.7639024,7.5e-06,0.0031574,1,SWOF,,,,
0.8056574,0.8113149,0.0,0.0031148,1,SWOF,,,,
0.8205601,0.8257837,0.0,0.0029905,1,SWOF,,,,
0.8405601,0.8452015,0.0,0.0028362,1,SWOF,,,,
0.8605601,0.8646193,0.0,0.0026932,1,SWOF,,,,
0.8805601,0.8840371,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9034549,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9228726,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9422904,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9617082,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.981126,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.7619672,0.0
,,,,1,SGOF,0.07,0.0128842,0.6864613,0.0
,,,,1,SGOF,0.09,0.0261734,0.6155691,0.0
,,,,1,SGOF,0.11,0.0399038,0.5490192,0.0
,,,,1,SGOF,0.13,0.0541061,0.4868373,0.0
,,,,1,SGOF,0.15,0.0688095,0.4291234,0.0
,,,,1,SGOF,0.17,0.0840425,0.3759597,0.0
,,,,1,SGOF,0.19,0.0998332,0.327373,0.0
,,,,1,SGOF,0.21,0.11621,0.2833217,0.0
,,,,1,SGOF,0.23,0.1332009,0.2436965,0.0
,,,,1,SGOF,0.25,0.1508339,0.208328,0.0
,,,,1,SGOF,0.27,0.1691364,0.1769967,0.0
,,,,1,SGOF,0.29,0.188135,0.1494457,0.0
,,,,1,SGOF,0.31,0.2078551,0.1253924,0.0
,,,,1,SGOF,0.33,0.2283201,0.1045397,0.0
,,,,1,SGOF,0.35,0.2495512,0.0865857,0.0
,,,,1,SGOF,0.37,0.2715662,0.0712319,0.0
,,,,1,SGOF,0.39,0.2943785,0.05819,0.0
,,,,1,SGOF,0.41,0.3179968,0.0471864,0.0
,,,,1,SGOF,0.43,0.3424231,0.037966,0.0
,,,,1,SGOF,0.45,0.3676524,0.0302938,0.0
,,,,1,SGOF,0.47,0.3936706,0.0239561,0.0
,,,,1,SGOF,0.49,0.4204541,0.0187608,0.0
,,,,1,SGOF,0.51,0.4479682,0.0145365,0.0
,,,,1,SGOF,0.53,0.4761658,0.0111318,0.0
,,,,1,SGOF,0.55,0.5049869,0.0084139,0.0
,,,,1,SGOF,0.57,0.5343578,0.0062671,0.0
,,,,1,SGOF,0.59,0.56419,0.0045913,0.0
,,,,1,SGOF,0.61,0.5943806,0.0033006,0.0
,,,,1,SGOF,0.63,0.6248119,0.0023214,0.0
,,,,1,SGOF,0.65,0.6553518,0.0015917,0.0
,,,,1,SGOF,0.67,0.6858544,0.0010589,0.0
,,,,1,SGOF,0.69,0.71616,0.0006795,0.0
,,,,1,SGOF,0.71,0.7460959,0.0004171,0.0
,,,,1,SGOF,0.73,0.7754763,0.0002423,0.0
,,,,1,SGOF,0.75,0.8041004,0.000131,0.0
,,,,1,SGOF,0.77,0.8317503,6.44e-05,0.0
,,,,1,SGOF,0.79,0.8581832,2.77e-05,0.0
,,,,1,SGOF,0.81,0.8831172,9.7e-06,0.0
,,,,1,SGOF,0.83,0.9061974,2.4e-06,0.0
,,,,1,SGOF,0.85,0.9269063,3e-07,0.0
,,,,1,SGOF,0.87,0.9441978,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9945202,7.6168415,2,SWOF,,,,
0.1382346,1.9e-06,0.9856945,5.9450677,2,SWOF,,,,
