ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5181543,852976,484999,338214,47620502
Valysar,CentralSouth,67559250,12477883,9438049,6581624,926692730
Valysar,CentralNorth,38099245,6310957,4511715,3146245,442991256
Valysar,NorthHorst,4381061,676259,350509,215300,42177303
Valysar,CentralRamp,13474514,2038419,1444594,1007388,141840179
Valysar,CentralHorst,86015148,13343830,10158937,7084336,997474493
Valysar,EastLowland,2646133,362627,200885,140087,19724261
Therys,WestLowland,2401748,403886,175018,122049,17184454
Therys,CentralSouth,14696286,3606488,2215264,1544815,217509922
Therys,CentralNorth,20423307,3675609,2076202,1447839,203855786
Therys,NorthHorst,6581494,897302,365133,224283,43937111
Therys,CentralRamp,6630683,1579392,1229257,857223,120696936
Therys,CentralHorst,31095972,7715452,6036612,4209632,592716199
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,279369,48787,22754,15867,2234095
Volon,CentralSouth,31779081,5968862,4256478,2968256,417930386
Volon,CentralNorth,5373915,719910,337596,235422,33147485
Volon,NorthHorst,4827287,844933,592668,364046,71316692
Volon,CentralRamp,12492062,2175396,1706102,1189750,167516830
Volon,CentralHorst,83886725,14554718,11334503,7904116,1112899623
Volon,EastLowland,0,0,0,0,0
