DEPTH,PRESSURE,SGAS,CONIPOS,CONBPRES,CONJPOS,WELLMODEL,CONKPOS,DRAWDOWN,DATE,CONIDX,SWAT,WELL
1721.8612060546875,298.1635437011719,-1.179713357395764e-20,31,298.1635437011719,21,STANDARD,27,0,2018-04-28,19,1.0,R_A5
1724.1763916015625,304.5870056152344,-1.4425580547753189e-21,31,304.5870056152344,21,STANDARD,28,0,2018-04-28,20,1.0,R_A5
1726.491455078125,307.0818786621094,-5.977719727057052e-23,31,307.0818786621094,21,STANDARD,29,0,2018-04-28,21,1.0,R_A5
1600.9127197265625,279.6682434082031,0.0,29,279.6682434082031,41,STANDARD,1,0,2018-07-03,1,0.6494727730751038,R_A3
1602.97998046875,279.8063049316406,0.0,29,279.8063049316406,41,STANDARD,2,0,2018-07-03,2,0.1184680163860321,R_A3
1605.0472412109375,279.9442443847656,0.0,29,279.9442443847656,41,STANDARD,3,0,2018-07-03,3,0.11915593594312668,R_A3
1607.1143798828125,280.0823059082031,0.0,29,280.0823059082031,41,STANDARD,4,0,2018-07-03,4,0.09782754629850388,R_A3
1609.181640625,280.2205810546875,0.0,29,280.2205810546875,41,STANDARD,5,0,2018-07-03,5,0.17749595642089844,R_A3
1611.248779296875,280.3590393066406,0.0,29,280.3590393066406,41,STANDARD,6,0,2018-07-03,6,0.2331969290971756,R_A3
1613.31591796875,280.4974365234375,0.0,29,280.4974365234375,41,STANDARD,7,0,2018-07-03,7,0.19888174533843994,R_A3
1615.3831787109375,280.6356201171875,0.0,29,280.6356201171875,41,STANDARD,8,0,2018-07-03,8,0.20237813889980316,R_A3
1617.450439453125,281.4726867675781,0.0,29,281.4726867675781,41,STANDARD,9,0,2018-07-03,9,0.7822310328483582,R_A3
1619.517578125,282.2425842285156,0.0,29,282.2425842285156,41,STANDARD,10,0,2018-07-03,10,0.2700766921043396,R_A3
1621.6937255859375,294.0757751464844,0.0,29,294.0757751464844,41,STANDARD,11,0,2018-07-03,11,0.04919013753533363,R_A3
1623.978759765625,294.2287902832031,0.0,29,294.2287902832031,41,STANDARD,12,0,2018-07-03,12,0.05430551990866661,R_A3
1626.263916015625,294.3826904296875,0.0,29,294.3826904296875,41,STANDARD,13,0,2018-07-03,13,0.36856377124786377,R_A3
1628.5489501953125,294.55963134765625,0.0,29,294.55963134765625,41,STANDARD,14,0,2018-07-03,14,0.1500566601753235,R_A3
1630.8341064453125,294.75848388671875,0.0,29,294.75848388671875,41,STANDARD,15,0,2018-07-03,15,0.49693822860717773,R_A3
1632.5653076171875,294.8759460449219,0.0,29,294.8759460449219,41,STANDARD,16,0,2018-07-03,16,0.8049184679985046,R_A3
1635.075927734375,289.9729919433594,7.670150972693968e-12,29,289.9729919433594,41,STANDARD,25,0,2018-07-03,17,1.0,R_A3
1638.6500244140625,286.40032958984375,0.0,29,286.40032958984375,41,STANDARD,26,0,2018-07-03,18,0.04618173837661743,R_A3
1642.2239990234375,286.63916015625,0.0,29,286.63916015625,41,STANDARD,27,0,2018-07-03,19,0.05372794717550278,R_A3
1645.798095703125,291.49383544921875,0.0,29,291.49383544921875,41,STANDARD,28,0,2018-07-03,20,0.7939521074295044,R_A3
1649.3720703125,287.0775146484375,0.0,29,287.0775146484375,41,STANDARD,29,0,2018-07-03,21,0.06332585960626602,R_A3
1629.664794921875,278.8797302246094,0.0,30,278.8797302246094,52,STANDARD,1,0,2018-09-12,1,0.051120877265930176,R_A4
1625.379638671875,278.6268310546875,0.0,31,278.6268310546875,52,STANDARD,1,0,2018-09-12,2,0.04732080176472664,R_A4
1627.389892578125,278.7608642578125,0.0,31,278.7608642578125,52,STANDARD,2,0,2018-09-12,3,0.049159470945596695,R_A4
1629.400146484375,278.8949279785156,0.0,31,278.8949279785156,52,STANDARD,3,0,2018-09-12,4,0.050466474145650864,R_A4
1631.410400390625,279.02899169921875,0.0,31,279.02899169921875,52,STANDARD,4,0,2018-09-12,5,0.05277084931731224,R_A4
1633.420654296875,279.1630554199219,0.0,31,279.1630554199219,52,STANDARD,5,0,2018-09-12,6,0.054819148033857346,R_A4
1632.985595703125,279.160400390625,0.0,32,279.160400390625,52,STANDARD,5,0,2018-09-12,7,0.05472967401146889,R_A4
1636.954833984375,279.3885192871094,0.0,32,279.3885192871094,51,STANDARD,5,0,2018-09-12,8,0.05683315545320511,R_A4
1635.197509765625,279.2713928222656,0.0,32,279.2713928222656,51,STANDARD,4,0,2018-09-12,9,0.056957852095365524,R_A4
1638.104736328125,279.49005126953125,0.0,33,279.49005126953125,51,STANDARD,4,0,2018-09-12,10,0.05937075614929199,R_A4
1636.32080078125,279.3710632324219,0.0,33,279.3710632324219,51,STANDARD,3,0,2018-09-12,11,0.058859795331954956,R_A4
1643.7720947265625,279.8467712402344,0.0,33,279.8467712402344,50,STANDARD,3,0,2018-09-12,12,0.06359992921352386,R_A4
1641.55419921875,279.70550537109375,0.0,34,279.70550537109375,50,STANDARD,3,0,2018-09-12,13,0.06171819940209389,R_A4
1639.72900390625,279.5837707519531,0.0,34,279.5837707519531,50,STANDARD,2,0,2018-09-12,14,0.06055600941181183,R_A4
1639.3189697265625,279.53643798828125,0.0,35,279.53643798828125,50,STANDARD,2,0,2018-09-12,15,0.09786013513803482,R_A4
1644.8131103515625,279.8859558105469,0.0,35,279.8859558105469,49,STANDARD,2,0,2018-09-12,16,0.08358486741781235,R_A4
1643.0037841796875,279.76513671875,0.0,35,279.76513671875,49,STANDARD,1,0,2018-09-12,17,0.18577568233013153,R_A4
1643.1534423828125,277.4722595214844,0.0,36,277.4722595214844,49,STANDARD,28,0,2018-09-12,18,0.6595278382301331,R_A4
1641.5452880859375,277.1902160644531,0.0,36,277.1902160644531,48,STANDARD,28,0,2018-09-12,19,0.23859576880931854,R_A4
1647.1690673828125,277.77996826171875,0.0,37,277.77996826171875,48,STANDARD,28,0,2018-09-12,20,0.6594088673591614,R_A4
1651.0380859375,278.4768371582031,0.0,38,278.4768371582031,48,STANDARD,28,0,2018-09-12,21,0.6553459763526917,R_A4
