PRESSURE,DEPTH,SWAT,CONIDX,WELL,CONJPOS,DRAWDOWN,DATE,CONIPOS,CONBPRES,SGAS,WELLMODEL,CONKPOS
274.2193603515625,1599.565673828125,0.6516566276550293,2,R_A3,41,0,2018-07-03,29,274.2193603515625,0.0,STANDARD,1
274.3717041015625,1601.6854248046875,0.1463472694158554,3,R_A3,41,0,2018-07-03,29,274.3717041015625,0.0,STANDARD,2
274.5128173828125,1603.8052978515625,0.1188480332493782,4,R_A3,41,0,2018-07-03,29,274.5128173828125,0.0,STANDARD,3
274.6540222167969,1605.925048828125,0.6526669263839722,5,R_A3,41,0,2018-07-03,29,274.6540222167969,0.0,STANDARD,4
275.0102233886719,1608.044921875,0.8041881918907166,6,R_A3,41,0,2018-07-03,29,275.0102233886719,0.0,STANDARD,5
275.0715026855469,1610.164794921875,0.6535781025886536,7,R_A3,41,0,2018-07-03,29,275.0715026855469,0.0,STANDARD,6
275.2615051269531,1612.28466796875,0.19726137816905975,8,R_A3,41,0,2018-07-03,29,275.2615051269531,0.0,STANDARD,7
275.4029541015625,1614.404541015625,0.19886501133441925,9,R_A3,41,0,2018-07-03,29,275.4029541015625,0.0,STANDARD,8
275.6746520996094,1616.5244140625,0.7998477816581726,10,R_A3,41,0,2018-07-03,29,275.6746520996094,0.0,STANDARD,9
278.530517578125,1618.6441650390625,0.7906834483146667,11,R_A3,41,0,2018-07-03,29,278.530517578125,0.0,STANDARD,10
281.8412780761719,1620.8592529296875,0.04819772392511368,12,R_A3,41,0,2018-07-03,29,281.8412780761719,0.0,STANDARD,11
281.9954528808594,1623.169677734375,0.05512639880180359,13,R_A3,41,0,2018-07-03,29,281.9954528808594,0.0,STANDARD,12
282.15081787109375,1625.4801025390625,0.36799031496047974,14,R_A3,41,0,2018-07-03,29,282.15081787109375,0.0,STANDARD,13
282.659423828125,1627.7906494140625,0.20169317722320557,15,R_A3,41,0,2018-07-03,29,282.659423828125,0.0,STANDARD,14
