Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:31:23
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       269830940.16         44105883.31         32994171.02         20751050.61
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  269830940.16         44105883.31         32994171.02         20751050.61
MidReek    1                       197099968.86         37205378.52         29558436.58         18590211.38
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  197099968.86         37205378.52         29558436.58         18590211.38
LowerReek  1                       117367919.59         23314805.57         18751892.18         11793642.69
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  117367919.59         23314805.57         18751892.18         11793642.69
Totals     1                       584298828.61        104626067.40         81304499.79         51134904.67
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  584298828.61        104626067.40         81304499.79         51134904.67
