CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1611.6646728515625,303.74835205078125,0.03483283147215843,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.74835205078125
27,30,6,1614.4039306640625,303.9140625,0.038829706609249115,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.9140625
27,30,7,1617.3399658203125,304.1013488769531,0.030626969411969185,0.0,3,0,2000-02-01,OP_1,MULTISEG,304.1013488769531
27,30,8,1620.2763671875,304.2886962890625,0.029684770852327347,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.2886962890625
27,30,9,1623.2125244140625,304.47601318359375,0.03436007723212242,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.47601318359375
27,30,10,1626.148681640625,304.6633605957031,0.06655395776033401,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.6633605957031
20,13,6,1652.4439697265625,305.8721923828125,0.22355270385742188,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.8721923828125
20,13,7,1655.35595703125,306.05841064453125,0.07468487322330475,0.0,2,0,2000-02-01,OP_2,MULTISEG,306.05841064453125
20,13,8,1658.2679443359375,306.2441711425781,0.05980989709496498,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.2441711425781
20,13,9,1661.1800537109375,306.4300231933594,0.06663556396961212,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.4300231933594
20,13,10,1664.0919189453125,306.6158142089844,0.12409213185310364,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.6158142089844
28,47,9,1657.1680908203125,306.64971923828125,0.10990992188453674,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.64971923828125
28,47,10,1659.99365234375,306.8301086425781,0.11076052486896515,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.8301086425781
28,47,11,1662.937255859375,307.0180358886719,0.0736277848482132,0.0,3,0,2000-02-01,OP_3,MULTISEG,307.0180358886719
28,47,12,1665.9990234375,307.2135314941406,0.05438274145126343,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.2135314941406
28,47,13,1669.0611572265625,307.4090576171875,0.05857322737574577,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.4090576171875
28,47,14,1672.1231689453125,307.60455322265625,0.05610575154423714,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.60455322265625
14,38,2,1702.5223388671875,309.3699645996094,1.0,-1.8039564286809195e-10,1,0,2000-02-01,WI_1,MULTISEG,309.3699645996094
14,38,3,1704.9542236328125,309.6033020019531,1.0,-3.7689551479758165e-10,2,0,2000-02-01,WI_1,MULTISEG,309.6033020019531
14,38,4,1707.3861083984375,309.8366394042969,1.0,-3.242706797523809e-11,3,0,2000-02-01,WI_1,MULTISEG,309.8366394042969
14,38,5,1709.8179931640625,310.0699768066406,1.0,-4.556558602653027e-11,4,0,2000-02-01,WI_1,MULTISEG,310.0699768066406
28,20,7,1691.526611328125,275.96514892578125,0.650813639163971,0.0,1,0,2000-06-01,WI_2,MULTISEG,275.96514892578125
