ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6055278,1093869,719636,501838,70658812
Valysar,CentralSouth,62909387,11423538,8091793,5642813,794508027
Valysar,CentralNorth,30714429,5330092,3921682,2734785,385057798
Valysar,NorthHorst,2676462,360642,134419,82567,16174836
Valysar,CentralRamp,13356080,2474919,1930378,1346149,189537800
Valysar,CentralHorst,86535713,15577881,11926295,8316803,1171005877
Valysar,EastLowland,12166233,2299040,1463463,1020546,143692912
Therys,WestLowland,3026587,546710,277023,193182,27200033
Therys,CentralSouth,9551927,2312632,1367948,953939,134314552
Therys,CentralNorth,15643495,2992566,1710370,1192727,167935895
Therys,NorthHorst,3700214,481347,157571,96788,18960809
Therys,CentralRamp,6254591,1265280,943823,658175,92671019
Therys,CentralHorst,28226695,6901044,5287236,3687054,519137254
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,479741,82765,45885,31998,4505351
Volon,CentralSouth,23587089,4450539,3201302,2232428,314325890
Volon,CentralNorth,3699812,421348,134119,93528,13168776
Volon,NorthHorst,1818409,355503,230464,141563,27732101
Volon,CentralRamp,11746999,2097986,1567492,1093090,153907146
Volon,CentralHorst,82753984,13985766,10593117,7387111,1040105230
Volon,EastLowland,0,0,0,0,0
