Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:31:56
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       288226175.09         45424300.39         33488172.02         21061743.05
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  288226175.09         45424300.39         33488172.02         21061743.05
MidReek    1                       199446652.87         37412718.01         29577069.26         18601930.05
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  199446652.87         37412718.01         29577069.26         18601930.05
LowerReek  1                       129594781.43         25829454.73         20208244.73         12709587.67
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  129594781.43         25829454.73         20208244.73         12709587.67
Totals     1                       617267609.39        108666473.14         83273486.00         52373260.77
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  617267609.39        108666473.14         83273486.00         52373260.77
