ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,15495197,2283331,980658,683862,96287762
Valysar,CentralSouth,70497264,13427633,10177055,7096970,999253430
Valysar,CentralNorth,45724381,7463572,5103464,3558901,501093241
Valysar,NorthHorst,4841766,733663,342720,210516,41240020
Valysar,CentralRamp,13408966,2280779,1719707,1199238,168852726
Valysar,CentralHorst,85998623,15324676,12106357,8442369,1188685637
Valysar,EastLowland,10196911,1735377,1058088,737858,103890348
Therys,WestLowland,2163590,438007,193667,135054,19015558
Therys,CentralSouth,14320921,3741436,2420308,1687802,237642539
Therys,CentralNorth,20124379,4047136,2368610,1651751,232566490
Therys,NorthHorst,7981482,1077473,420236,258130,50567731
Therys,CentralRamp,6674284,1383209,1101720,768285,108174483
Therys,CentralHorst,29865658,6990300,5481516,3822535,538213006
Therys,EastLowland,45471,15347,4086,2849,401159
Volon,WestLowland,124565,21858,5836,4070,573013
Volon,CentralSouth,31854760,5768460,3981113,2776229,390893089
Volon,CentralNorth,5217974,762412,396381,276417,38919460
Volon,NorthHorst,5449149,1027288,769945,472939,92648775
Volon,CentralRamp,13276244,2462924,1932317,1347501,189728174
Volon,CentralHorst,83372265,14807445,11321633,7895142,1111636019
Volon,EastLowland,0,0,0,0,0
