SGAS,WELL,CONKPOS,CONJPOS,PRESSURE,CONIPOS,DRAWDOWN,CONBPRES,SWAT,DEPTH,DATE,CONIDX,WELLMODEL
-9.74339985558818e-20,R_A5,33,21,306.8223876953125,31,0,306.8223876953125,1.0,1725.1595458984375,2018-04-28,22,STANDARD
0.0,R_A3,1,41,284.7147521972656,28,0,284.7147521972656,0.6494645476341248,1610.197998046875,2018-07-03,1,STANDARD
0.0,R_A3,2,41,284.83807373046875,28,0,284.83807373046875,0.1751907467842102,1612.099609375,2018-07-03,2,STANDARD
0.0,R_A3,2,41,284.2135314941406,29,0,284.2135314941406,0.18853215873241425,1603.3526611328125,2018-07-03,3,STANDARD
0.0,R_A3,3,41,284.35089111328125,29,0,284.35089111328125,0.11858981847763062,1605.41015625,2018-07-03,4,STANDARD
0.0,R_A3,4,41,284.4883728027344,29,0,284.4883728027344,0.09741950780153275,1607.4676513671875,2018-07-03,5,STANDARD
0.0,R_A3,5,41,284.6258850097656,29,0,284.6258850097656,0.19558227062225342,1609.5250244140625,2018-07-03,6,STANDARD
0.0,R_A3,6,41,284.7635192871094,29,0,284.7635192871094,0.23472662270069122,1611.58251953125,2018-07-03,7,STANDARD
0.0,R_A3,7,41,284.9010925292969,29,0,284.9010925292969,0.19789446890354156,1613.639892578125,2018-07-03,8,STANDARD
0.0,R_A3,8,41,285.0386047363281,29,0,285.0386047363281,0.20194751024246216,1615.6973876953125,2018-07-03,9,STANDARD
0.0,R_A3,9,41,285.4078063964844,29,0,285.4078063964844,0.7961421608924866,1617.7547607421875,2018-07-03,10,STANDARD
0.0,R_A3,10,41,290.3899230957031,29,0,290.3899230957031,0.7522383332252502,1619.812255859375,2018-07-03,11,STANDARD
0.0,R_A3,11,41,292.5542297363281,29,0,292.5542297363281,0.044371992349624634,1621.9254150390625,2018-07-03,12,STANDARD
0.0,R_A3,12,41,292.69940185546875,29,0,292.69940185546875,0.05276687070727348,1624.09423828125,2018-07-03,13,STANDARD
0.0,R_A3,13,41,292.8455810546875,29,0,292.8455810546875,0.36773306131362915,1626.26318359375,2018-07-03,14,STANDARD
0.0,R_A3,14,41,292.9911804199219,29,0,292.9911804199219,0.12361122667789459,1628.4320068359375,2018-07-03,15,STANDARD
0.0,R_A3,15,41,293.1449890136719,29,0,293.1449890136719,0.4940030574798584,1630.6009521484375,2018-07-03,16,STANDARD
0.0,R_A3,16,41,293.27032470703125,29,0,293.27032470703125,0.8048080205917358,1632.342529296875,2018-07-03,17,STANDARD
0.0,R_A3,29,41,292.8786926269531,29,0,292.8786926269531,0.6635033488273621,1634.7899169921875,2018-07-03,18,STANDARD
0.0,R_A3,30,41,287.88873291015625,29,0,287.88873291015625,0.04351726546883583,1638.1644287109375,2018-07-03,19,STANDARD
0.0,R_A3,31,41,288.11456298828125,29,0,288.11456298828125,0.04978114366531372,1641.5390625,2018-07-03,20,STANDARD
-1.9792254654323917e-14,R_A3,32,41,290.3281555175781,29,0,290.3281555175781,1.0,1644.91357421875,2018-07-03,21,STANDARD
0.0,R_A3,33,41,288.33880615234375,29,0,288.33880615234375,0.0625646635890007,1648.2880859375,2018-07-03,22,STANDARD
0.0,R_A4,1,52,277.3308410644531,30,0,277.3308410644531,0.04783078283071518,1629.777587890625,2018-09-12,1,STANDARD
0.0,R_A4,1,52,277.1941223144531,31,0,277.1941223144531,0.0476437583565712,1624.1807861328125,2018-09-12,2,STANDARD
0.0,R_A4,2,52,277.3336486816406,31,0,277.3336486816406,0.06559446454048157,1626.2764892578125,2018-09-12,3,STANDARD
0.0,R_A4,3,52,277.4730224609375,31,0,277.4730224609375,0.11812499910593033,1628.3721923828125,2018-09-12,4,STANDARD
0.0,R_A4,4,52,277.61212158203125,31,0,277.61212158203125,0.05107283592224121,1630.4678955078125,2018-09-12,5,STANDARD
0.0,R_A4,5,52,277.7511901855469,31,0,277.7511901855469,0.05376460403203964,1632.5635986328125,2018-09-12,6,STANDARD
0.0,R_A4,6,52,277.8903503417969,31,0,277.8903503417969,0.056499581784009933,1634.659423828125,2018-09-12,7,STANDARD
0.0,R_A4,6,52,277.9950866699219,32,0,277.9950866699219,0.056788865476846695,1633.2259521484375,2018-09-12,8,STANDARD
0.0,R_A4,6,51,277.62469482421875,32,0,277.62469482421875,0.05644632875919342,1634.08544921875,2018-09-12,9,STANDARD
0.0,R_A4,6,51,278.0808410644531,33,0,278.0808410644531,0.05924747511744499,1637.2626953125,2018-09-12,10,STANDARD
0.0,R_A4,5,51,277.9579162597656,33,0,277.9579162597656,0.05579802393913269,1635.41845703125,2018-09-12,11,STANDARD
0.0,R_A4,5,50,277.9599914550781,33,0,277.9599914550781,0.06018160656094551,1641.1195068359375,2018-09-12,12,STANDARD
0.0,R_A4,5,50,278.31976318359375,34,0,278.31976318359375,0.06171774864196777,1641.3668212890625,2018-09-12,13,STANDARD
0.0,R_A4,4,50,278.1990661621094,34,0,278.1990661621094,0.061911601573228836,1639.560546875,2018-09-12,14,STANDARD
0.0,R_A4,3,50,278.07867431640625,34,0,278.07867431640625,0.17514795064926147,1637.754150390625,2018-09-12,15,STANDARD
0.0,R_A4,3,50,278.55999755859375,35,0,278.55999755859375,0.13929831981658936,1640.4229736328125,2018-09-12,16,STANDARD
0.0,R_A4,2,50,278.44354248046875,35,0,278.44354248046875,0.22474129498004913,1638.675048828125,2018-09-12,17,STANDARD
0.0,R_A4,2,49,278.610107421875,35,0,278.610107421875,0.23791643977165222,1644.343994140625,2018-09-12,18,STANDARD
0.0,R_A4,1,49,278.4923400878906,35,0,278.4923400878906,0.23299653828144073,1642.5753173828125,2018-09-12,19,STANDARD
0.0,R_A4,31,49,278.5238342285156,36,0,278.5238342285156,0.05796843022108078,1641.90185546875,2018-09-12,20,STANDARD
