ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4707194,802383,440350,307078,43236574
Valysar,CentralSouth,69602947,12698961,9590492,6687930,941660624
Valysar,CentralNorth,37695970,6271592,4774128,3329238,468756784
Valysar,NorthHorst,3966455,666077,333552,204884,40136856
Valysar,CentralRamp,13824141,2302963,1750170,1220481,171843779
Valysar,CentralHorst,84866683,13171718,10019833,6987332,983816309
Valysar,EastLowland,3025415,606119,373253,260288,36648568
Therys,WestLowland,1272570,266860,117325,81817,11519784
Therys,CentralSouth,18817693,4512733,2898598,2021337,284604287
Therys,CentralNorth,23395108,4296528,2505020,1746876,245960120
Therys,NorthHorst,6411331,866528,305499,187653,36761205
Therys,CentralRamp,6862917,1621439,1263476,881085,124056760
Therys,CentralHorst,32303002,8087849,6235340,4348215,612228642
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,57028,9385,1047,730,102816
Volon,CentralSouth,36916117,6973371,4991927,3481121,490141848
Volon,CentralNorth,7463366,1094596,621253,433231,60998905
Volon,NorthHorst,3996700,778847,594035,364886,71481231
Volon,CentralRamp,13800440,2555650,2068314,1442339,203081338
Volon,CentralHorst,87367408,15316460,12137665,8464202,1191759629
Volon,EastLowland,0,0,0,0,0
