DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,9390688256.0,0.0,0.0,0.0,0.0,51036348.0,0.0,0.0,0.0,0.0,0.0,0.0,356866880.0,0.0,0.0,0.0
2000-02-01,9390684160.0,0.0,0.0,0.0,0.0,51036324.0,0.0,0.0,0.0,0.0,0.0,0.0,356866912.0,0.0,0.0,0.08487337082624435
2000-03-01,9329150976.0,2114803.0,2123621.5,61532904.0,61585024.0,50701908.0,11493.494140625,11540.0,334417.9375,334417.9375,334660.0,0.0,357006496.0,398.5472106933594,0.0,0.1642710417509079
2000-04-01,9271146496.0,1845084.0,1887736.75,119537200.0,120104864.0,50386664.0,10027.630859375,10257.2578125,649658.6875,649658.6875,652635.0,0.0,357152672.0,9229.67578125,4548.0009765625,0.24914442002773285
2000-05-01,9219352576.0,1719402.875,1695579.625,171330352.0,170972256.0,50105176.0,9344.5810546875,9213.5673828125,931143.25,931143.25,929042.0,0.0,357289280.0,22636.576171875,25817.001953125,0.3312799334526062
2000-06-01,9167310848.0,1675382.75,1638625.75,223371712.0,221769648.0,49822340.0,9105.3408203125,8903.451171875,1213976.75,1213976.75,1205049.0,0.0,357429760.0,37138.75390625,50901.0,0.41615331172943115
2000-07-01,9120782336.0,1546531.25,1509394.625,269900672.0,267051488.0,49569468.0,8405.0615234375,8201.7001953125,1466851.5,1466851.5,1451100.0,0.0,357710304.0,51590.58203125,75951.0,0.4982888400554657
2000-08-01,9076046848.0,1439053.5,1398302.75,314636096.0,310398880.0,49326340.0,7820.94287109375,7597.41943359375,1709978.75,1709978.75,1686620.0,0.0,358002944.0,68968.234375,105138.0,0.5831621885299683
2000-09-01,9033494528.0,1369265.375,1325874.25,357187840.0,351500960.0,49095080.0,7441.65966796875,7203.8388671875,1941238.375,1941238.375,1909939.0,0.0,358293632.0,88277.7890625,136780.015625,0.6680355668067932
2000-10-01,8993907712.0,1316933.375,1270949.375,396774880.0,389629472.0,48879932.0,7157.24658203125,6905.7666015625,2156385.25,2156385.25,2117112.0,0.0,358573600.0,108301.609375,169202.0,0.7501711249351501
2000-11-01,8954304512.0,1275279.375,1227013.0,436378816.0,427666848.0,48664696.0,6930.8662109375,6666.935546875,2371624.0,2371624.0,2323787.0,0.0,358861856.0,130025.640625,204244.0,0.8350445032119751
2000-12-01,8916970496.0,1242612.875,1191768.75,473712352.0,463419936.0,48461796.0,6753.33056640625,6475.7666015625,2574523.5,2574523.5,2518060.0,0.0,359140032.0,151872.265625,239515.0,0.9171800017356873
2001-01-01,8879209472.0,1216487.875,1163525.625,511473120.0,499489216.0,48256572.0,6611.34716796875,6321.87109375,2779745.25,2779745.25,2714038.0,0.0,359426720.0,175164.421875,277189.0,1.0020533800125122
2001-02-01,8819460096.0,1924771.125,1873729.0,571222592.0,557574848.0,47931848.0,10460.712890625,10180.322265625,3104470.75,3104470.75,3029628.0,0.0,359713696.0,198185.9375,314403.0,1.086926817893982
