Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.16651367326237954,0.013568225018199875,-4.332732261174092,-4.332784623266016,-1.5416955443759919,-0.09359354196126898,-0.9670183747960935,-7.158626177337913,-6.461643050322644,4.648017331990981e-05,4.647456962818462e-05,0.028727938052238767,0.8061325511138958,0.10789010734651161,6.940229351207945e-08,3.4542753200291775e-07,0.0,1703.2359327485558
1,0.8843950517440138,0.5727781723880612,-4.59096485352078,-3.2187721232120134,-1.0747609819802533,-0.150278686157115,-0.9849030798461709,-6.936544238904336,-5.665252951682453,2.5646915828621186e-05,0.0006042656078146589,0.08418583387617004,0.7074916422985484,0.10353732019279599,1.1573261364013847e-07,2.1614592307209268e-06,0.0,1709.533156701712
2,0.9489185026662412,0.5498410907256357,-3.7920506264818674,-3.2980252873460234,-3.0919310230656807,-1.1655141209205735,-0.3347233560313142,-7.332453436522636,-7.573336236195313,0.00016141703791403066,0.0005034712926810211,0.00080922441425097,0.06831025067989432,0.4626756502178451,4.6510023985232787e-08,2.670937734719873e-08,0.0,1705.9482945199798
3,0.8680766668752171,0.8177753830251704,-2.030885205940893,-4.001617912096437,-2.5221323966186544,-0.07109971779841098,-0.2711456641548049,-7.814760653661313,-5.999582858968534,0.009313540213074937,9.96281550344996e-05,0.003005160026471264,0.8489855181804336,0.5356169792456166,1.531931499985298e-08,1.000960964151192e-06,0.0,1702.0121506444436
4,0.8403082400955175,0.6078960817752392,-4.655687365750973,-3.5652018168962534,-1.2018872107450784,-0.2010530759483277,-1.0208183048875328,-7.570885881878799,-7.6952218015869684,2.2095947749173986e-05,0.00027214363611430687,0.06282214910580827,0.6294292544193312,0.09531948672816644,2.686050157430528e-08,2.0173358127937226e-08,0.0,1708.267881252072
5,0.8886598461264459,0.8014370688672448,-4.162546039449258,-3.4325203726263256,-0.8050438488873435,-0.3235252891459097,-0.668617968796614,-6.449169425097431,-6.973666017436349,6.877869963167493e-05,0.0003693853161953909,0.15665928898273535,0.4747606446295051,0.21447764442100312,3.554926082651682e-07,1.0625123398125618e-07,0.0,1709.2811218695529
6,0.581201429692606,0.734960736778294,-4.42574503584328,-3.910604582965707,-1.6470977173335732,-0.09624316956387126,-1.5719812015087111,-6.544117059935639,-6.5230587524177945,3.7519320477723255e-05,0.00012285573006230328,0.022537320598064778,0.801229314561617,0.026792842954669292,2.8568204108930236e-07,2.9987568124030596e-07,0.0,1707.1993347197401
7,0.20948308083753142,0.6007231871576124,-4.833783830662126,-4.043882647718868,-2.6765942242669887,-0.4376751288248403,-1.8463694610229642,-7.609677423358248,-7.420575511582005,1.466277496472247e-05,9.038936851047633e-05,0.002105744988273945,0.3650269008318209,0.014243953229271458,2.456532852978443e-08,3.796859165416804e-08,0.0,1704.8211451195818
8,0.8085268447677372,-0.18733496369666724,-4.760049049135774,-0.48618061811557056,-1.1957706240971238,-0.034373055195551824,-0.1791527859426142,-3.111492191394005,-7.292296096596282,1.7376045729386977e-05,0.3264520362623669,0.0637131938093133,0.923904207276023,0.6619835751663977,0.0007735845876851278,5.1015706261541835e-08,0.0,1711.2758234148193
9,0.14571947025964183,0.8529137102134583,-4.875650808972758,-3.6485363723123347,-0.45698804919301916,-0.04466532632733647,-1.1123041459380814,-7.710429333363526,-7.924645855551482,1.3315245894547696e-05,0.00022462786415044622,0.34914992316669397,0.9022661692626525,0.0772139649394512,1.947917981469453e-08,1.1894717841356927e-08,0.0,1711.088988573834
