Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.6315045829689028,-0.6510322144350474,-1.6757637984673208,-3.5411976868289297,-3.23840421373128,-1.434971893575788,-2.759194625158377,-1.9359437472565741,-6.345824825723602,0.021097752901514655,0.0002876088947657784,0.0005775582426230354,0.036730607083507845,0.0017410264732154834,0.011589274585159974,4.509985797946803e-07,0.0,1700.5718679433921
1,0.08314218107768045,-0.02752861059891054,-3.173941081367286,-3.048157530317401,-2.8806339122897064,-1.3359194575097497,-2.9707008398516166,-2.397194884448858,-5.404306834570007,0.0006699754955877574,0.0008950400515044391,0.0013163339658768542,0.04614031365773568,0.0010697915424940688,0.004006868738418166,3.941787114045403e-06,0.0,1699.5347935256245
2,0.7288254503564735,-0.41583250057556365,-0.6638833190189039,-3.53384452921954,-4.853158029116987,-4.473763020419925,-1.8076243349333103,-1.6037274791109803,-1.6420917158163677,0.21682865755447983,0.0002925199367051287,1.4023033478979605e-05,3.359208647181284e-05,0.015573121253691072,0.024904195726708475,0.022798605522916005,0.0,1700.9113737650175
3,0.2260101565984718,0.46827728683003467,-0.2512531073347735,-1.9228713626781717,-4.263517885211125,-3.1721559584411887,-0.7392783209026489,-5.072265118345045,-2.6166646157366014,0.5607210918757471,0.011943418141876674,5.451074464915905e-05,0.0006727350286524205,0.18227272194229455,8.467103756008587e-06,0.002417326896460784,0.0,1700.5548067786065
4,0.8063602381278929,-0.0845653720086118,-0.6507843883994623,-1.5657328166268087,-2.0789546557508882,-2.609595111483383,-1.8544238167228937,-2.4535854983579197,-6.562564310845379,0.22346813864656515,0.027181109702759772,0.008337682329760543,0.002456998484010147,0.013982221678161058,0.003518961388819654,2.7380141558381595e-07,0.0,1706.2725684037493
5,0.9517253650355375,0.3244218389065794,-2.6416701846609456,-2.1455095175161243,-1.374420616388348,-2.4268238393663895,-0.9222547975017912,-0.7437689558049323,-5.090469888020518,0.0022820744850911502,0.007153037181007338,0.04222594557565088,0.003742623676035552,0.11960386180231654,0.18039771995422016,8.11951543965116e-06,0.0,1715.1507999767991
6,-0.482405621426095,0.25492714637093594,-0.7617823183402522,-3.287092245402221,-3.009351113453804,-1.5519125668817628,-4.624645370308802,-1.1840483358756713,-6.251633913571555,0.17306836133401263,0.0005163066925920346,0.0009786984185285,0.028059984908655602,2.373310877333319e-05,0.06545633187738205,5.602296453776807e-07,0.0,1709.1497023460984
7,-0.3366011606982533,0.15410592421631053,-2.9536215708922695,-0.6301357267741142,-3.3606902085997126,-4.772348732909266,-2.193905187508567,-3.161993724907502,-4.93313901555029,0.0011127008738241535,0.2343496305663527,0.00043582264430348875,1.689084074058196e-05,0.006398745136906724,0.0006886622467080465,1.1664361867502806e-05,0.0,1706.2920357049934
8,0.4796285418241706,-0.523188380914127,-3.556523153629671,-0.01036731539798359,-2.19495772912093,-1.7580198428848597,-0.27150300775203456,-0.3371058173070852,-4.740558799326622,0.00027763668251529645,0.9764110476121306,0.006383256128645387,0.01745742388249243,0.5351764473377735,0.4601444441844664,1.8173609861110163e-05,0.0,1710.1222177975628
9,-0.3744926245712956,-0.07314385510072552,-3.7806558844671896,-4.28310578617455,-2.2376011065980106,-2.1496840681461,-3.287780275215286,-2.6921877519759776,-5.746630714826015,0.0001657082441475016,5.210677730882175e-05,0.005786272644529251,0.007084609739754835,0.0005154893827459072,0.0020314785826086174,1.7921290725726313e-06,0.0,1705.127721631235
10,-0.20868348873039633,0.9854957844759311,-2.3043247446364683,-0.8751474532343284,-3.7703485197801134,-2.4522597465158182,-2.059262577832976,-1.6578317082700362,-6.655032220664097,0.004962211322659001,0.13330687469932928,0.00016968813646475717,0.0035297199817145423,0.008724437226116,0.021987117217733915,2.2129305243831366e-07,0.0,1705.6949014954766
11,-0.6419416595388211,0.16886680899054385,-4.068852568278897,-1.1697419320650044,-3.984286673302381,-4.07865267268006,-0.8337882027589247,-5.172960415849963,-5.550659303082114,8.533897685590346e-05,0.06764848390894249,0.00010368437800110517,8.343481884211797e-05,0.14662627353478325,6.714900536844984e-06,2.814107586078633e-06,0.0,1704.3216815765356
