Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.13610035624414873,0.21567949428228017,-4.3316798982303295,-4.1204627977115615,-1.3585022372124953,-0.12827872985769118,-0.7584014379763298,-7.345336678065262,-6.4684262060126825,4.6592938563496986e-05,7.577696417204743e-05,0.0438023854740666,0.7442541588565964,0.17442091563654566,4.515057878823931e-08,3.4007428527535414e-07,0.0,1702.2220810127549
1,0.8925099641206871,0.547727972540073,-4.505911082905815,-2.752931255126779,-0.9518167221650023,-0.22201653881558508,-0.9286729874114875,-6.665476917525103,-5.749583115299312,3.1195282083495887e-05,0.001766317390564186,0.11173346778467383,0.5997682354285319,0.11784930144855925,2.1603448526753964e-07,1.7799872222123028e-06,0.0,1709.0139690470894
2,0.8984164074313177,0.7715546586498656,-3.970917890404959,-3.812916213618626,-3.4186692009345467,-0.7410436244498767,-0.4212012079763793,-7.603229973143429,-7.358518317497199,0.00010692570184746906,0.00015384514178335665,0.00038135618913354234,0.18153333051848175,0.37913928961788523,2.4932741070689293e-08,4.3800763667161746e-08,0.0,1705.5078919315872
3,0.8108121615162491,0.5922585104851947,-1.9670018948433743,-4.056924016891262,-2.8210320701435005,-0.16786972021684454,-0.35463424553406325,-7.72111212977192,-6.628540347620532,0.010789420147544335,8.77154272502606e-05,0.0015099686475684606,0.679407410880768,0.44194248613748155,1.9005875070341634e-08,2.3521209621929009e-07,0.0,1702.6290193017944
4,0.715222722006839,0.5826431884052898,-4.491462643283098,-3.6260350077312635,-1.235360809619447,-0.20473347254469001,-1.1882731309972772,-7.749094931720325,-7.705868624473937,3.225056717152143e-05,0.00023657289924542844,0.058161981024875575,0.6241177403719177,0.06482266308257457,1.781989202767857e-08,1.9684816719064108e-08,0.0,1704.4435469995854
5,0.8636742426190831,0.8754875341524866,-4.41615240990231,-3.8266003919235443,-0.7754472436744094,-0.2022494604900801,-0.7764721299398376,-6.599087351649228,-7.308413298103308,3.8357261213655075e-05,0.0001490732116573518,0.1677076047745969,0.6276977031671113,0.1673123002585684,2.5171705867266243e-07,4.915715069997706e-08,0.0,1711.1144471198484
6,0.6490036494331517,0.6666519664702575,-4.2353779636103,-3.7785527484699872,-1.6514186731132965,-0.10673664152375788,-1.407926505778852,-6.485036868594853,-6.145999217099342,5.815968375786372e-05,0.00016651265728245685,0.022314200287088973,0.7821019315748686,0.039090704210335774,3.273129070995645e-07,7.144976140959034e-07,0.0,1705.9995155366098
7,0.08336870564627064,0.5557706926099932,-4.637515786325018,-3.6875977405497795,-3.045469924606079,-0.7967245770103912,-1.998975379218976,-7.436069303711771,-7.092915717995025,2.3040092252806322e-05,0.00020530629204683739,0.0009005961279120771,0.1596891550638012,0.010023620618192324,3.663791040502435e-08,8.073917027183086e-08,0.0,1706.2197678844893
8,0.518892234515429,-0.03157380063983228,-4.885081269487301,-0.43375525825020544,-1.3580580922848762,-0.05172745965448602,-0.19943884138788853,-4.5823358198123225,-7.707340697228272,1.3029229397858292e-05,0.3683364870329261,0.04384720427665897,0.8877129191551717,0.631773141154719,2.6161592710688244e-05,1.9618206553911313e-08,0.0,1711.637127942213
9,0.2640640601094155,0.9026303782205964,-4.850875824976052,-3.8164020027597334,-0.46434213827954696,-0.020520050318069586,-0.9992921048941317,-7.805080665836075,-7.7642494647538856,1.409691804902648e-05,0.0001526152727718224,0.3432873986725308,0.953849704908173,0.1001631317871857,1.56646008886438e-08,1.7208797938861957e-08,0.0,1708.2338777553252
10,0.845822438875564,0.9452212102134738,-4.176550196887778,-2.9501281689871206,-1.9833788368534355,-0.10222409122112598,-0.9103052214184975,-6.1369933621575266,-7.879202754798724,6.6596254316393e-05,0.0011216873730734566,0.010390134347437928,0.7902707516809526,0.12294044437854658,7.294686595121567e-07,1.320678917844181e-08,0.0,1708.4961627589873
11,0.16679491441487992,0.6291168348056031,-4.9191070357366575,-3.5803630934660697,-2.44314627499787,-0.5545289252853791,-0.32111730701692187,-7.797336765319744,-6.8002919917196,1.2047389851446716e-05,0.00026280698658692785,0.00360457216751853,0.27891448849294814,0.47740030593608795,1.5946421330562166e-08,1.583827970192678e-07,0.0,1704.252969797699
12,0.03706513535069256,0.7681004827903841,-4.880681120023601,-4.244123789493681,-0.808623112738858,-0.04103929112200004,-0.4017411081473718,-7.43983452393972,-6.7611529609729395,1.3161908883823803e-05,5.70001778186273e-05,0.15537347793971096,0.9098309554541556,0.39651433414811593,3.6321642211321907e-08,1.7331934497051102e-07,0.0,1703.372719639027
13,0.292055321410599,0.3556833426643,-4.172154719604267,-2.4391331066592206,-1.7402417770377125,-0.46140787515604176,-1.3041609241894083,-7.14308955590892,-7.551684071230484,6.727369476502793e-05,0.003638035171133208,0.01818688090872667,0.3456146354081544,0.04964083474044435,7.19300635652747e-08,2.8074752011981395e-08,0.0,1709.614140138283
14,0.8294856934840584,0.6651853887528691,-4.5415669581596525,-2.854171389921766,-0.8966869288470222,-0.05453371570903165,-0.4464572063478549,-7.11534856616294,-6.960781016893098,2.8736445099711947e-05,0.0013990350985730346,0.1268566011274951,0.8819953272805898,0.3577196471121912,7.667458496262639e-08,1.0945081079585833e-07,0.0,1709.6523572221363
15,0.9804519015983986,0.7049989864903576,-3.5999782575794215,-4.250210291921537,-0.779728556713549,-0.3011351984874847,-1.2552883630978326,-7.822717741924715,-7.491966283046141,0.0002512012189170894,5.6206909697481105e-05,0.1660624508773455,0.49987889544211256,0.055553527015824465,1.504119210514115e-08,3.221318872388012e-08,0.0,1707.150832298765
16,0.9708503132526594,0.4308813887240106,-4.82963387762726,-3.5049514960835464,-0.8356842558441698,-0.07257849320712141,-1.9081257083271475,-7.142429230713293,-4.912702404758824,1.4803558435786993e-05,0.00031264285209038774,0.14598752444135274,0.8460996332334929,0.012355897351387264,7.203951317213177e-08,1.222637171082213e-05,0.0,1709.3687488011312
17,0.4470558916969565,0.27164173105677447,-3.956504981752731,-3.4779477997964636,-0.496890917053929,-0.3019892141302567,-2.503224909754465,-6.684046482440903,-6.412720129900373,0.00011053377900802812,0.00033269953984862625,0.31849974058739794,0.49889687760113044,0.003138882727613599,2.069919793883906e-07,3.866160417279303e-07,0.0,1711.5928603132943
18,0.5382540675826071,0.2159411020378692,-3.678423051976948,-3.12196096305853,-2.721620882193966,-0.823174528409454,-2.9085191492618394,-6.343500185809713,-7.777631015440441,0.00020968962741429797,0.0007551601028448893,0.0018983623754547131,0.1502538025028166,0.0012344708826869312,4.5341910378693e-07,1.6686643382935722e-08,0.0,1709.048800642171
19,0.2181397130084075,0.41006153686643954,-4.147938635053888,-3.9987876071749966,-0.7027638397156756,-0.13744749608956097,-2.79485130761955,-4.29716092352124,-2.865913317353719,7.113140138076696e-05,0.00010027955378945947,0.19826048319050574,0.7287062659293022,0.0016037943987890478,5.044743349560092e-05,0.0013617164460064946,0.0,1712.1813084131397
20,0.16551088335458108,0.33765508471227523,-4.413116554918868,-2.8420479495582076,-1.2278472337469695,-0.07547527378272717,-1.3999401477218711,-5.275167101588287,-6.357459329591057,3.862632987179179e-05,0.001438639732240795,0.059176975689908276,0.8404748575176164,0.03981620394594282,5.306802174376064e-06,4.390769819918006e-07,0.0,1708.422096351526
21,0.8230168197219507,0.92947253211024,-4.891690144892625,-4.5816931113627835,-1.2755114060918578,-0.08381746294114864,-1.4913271377228654,-7.814593191496395,-6.571155476200227,1.2832458106271601e-05,2.6200337675629967e-05,0.05302596659731445,0.8244845789284067,0.03226063134040795,1.5325223203687854e-08,2.684383271976061e-07,0.0,1708.2295984252187
22,0.6105051862593658,0.908217675786499,-4.29979296745967,-2.729114493904845,-1.0104684093125957,-0.014039238184791934,-1.4033248951088428,-5.722720171608136,-7.600983923769489,5.0142621157109515e-05,0.0018658877183540896,0.09761837876964666,0.9681903770259653,0.03950709574457554,1.8935633028144379e-06,2.5062020231164896e-08,0.0,1703.556607236151
23,0.9280650509928754,0.3143217466019952,-4.210208734555824,-4.019535449736222,-0.9433928168552186,-0.007292287683746484,-0.9722100808767168,-7.351229989346088,-7.136607936067633,6.162987195817239e-05,9.560146561498597e-05,0.11392189044859227,0.9833490721045488,0.10660803024220909,4.45420304680156e-08,7.301163330644052e-08,0.0,1702.9433712901944
24,0.6136659542927194,0.5063761427473721,-4.085429275939165,-3.1816652622058275,-1.3299471761437656,-0.18652053397285023,-0.9283384152652804,-6.587536695049262,-6.445611436902406,8.214303103645166e-05,0.0006581649305921674,0.04677920360384749,0.6508478372332696,0.1179401252719515,2.585016413318923e-07,3.5841696920890577e-07,0.0,1706.1975875080072
