Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.8113715601113174,-0.7601650128912452,-3.429587210187194,-4.233656462927984,-1.9044920068378368,-0.44335219328307396,-0.40736139242371616,-5.334705898452236,-4.277625436566547,0.0003718885351442912,5.8390680555353766e-05,0.012459711690793953,0.36028634850181424,0.3914160298663196,4.626942490244885e-06,5.276847744368938e-05,0.0,1709.1677193328496
1,0.870516450077504,0.24599467914567663,-4.217252221618742,-3.1574465080015996,-1.4463667363522357,-0.23623509032117976,-1.0853403978448137,-6.296593961633532,-4.982727731359515,6.063840626438313e-05,0.0006959106646537962,0.03577941731937463,0.580450125831382,0.08215984327667453,5.05133345165352e-07,1.0405723187637277e-05,0.0,1709.911715100233
2,0.9982266607119241,-0.6592472683262341,-1.423454986337177,-2.945196766177454,-3.8135790440024806,-2.9850879440453064,-0.21714415825322333,-2.9633732561965282,-4.93960631326037,0.03771768365306553,0.0011344966918140577,0.0001536105188230482,0.0010349325730123061,0.606534964988914,0.0010879946099014543,1.1491948914434344e-05,0.0,1711.9762660227666
3,0.9468493242739224,-0.4172640826395251,-0.6949893769225755,-3.441461319237023,-3.1110798914403874,-0.842909028396605,-0.18415818326989605,-6.441690077463776,-5.2508998416080175,0.20184157346159856,0.00036185841848800505,0.0007743193433608675,0.14357901566163547,0.6543977790640566,3.6166786508160826e-07,5.611773816448509e-06,0.0,1705.6427760850477
4,0.9801666135066345,-0.6368659556741926,-2.7356503908679253,-3.1161917747705568,-1.6209689806863083,-0.9357224964396607,-0.9042767054722387,-5.505454824166552,-6.46428147381409,0.001838017360713998,0.0007652586111322876,0.02393486704153089,0.11595180231755475,0.1246589012066363,3.1228072274860623e-06,3.4333535415428185e-07,0.0,1711.9829419569699
5,0.991075276255333,-0.07349580582370452,-2.3753679789864175,-3.5843369255704474,-1.1898938966231718,-0.5851567296988032,-0.49721265896847533,-3.7262244429242304,-4.400631620954253,0.004213393500761298,0.0002604132480680514,0.06458119894159928,0.2599221377862485,0.318263871214494,0.00018783458388020878,3.9752859984065705e-05,0.0,1713.65246978825
6,0.9497338615606092,-0.2157031182907747,-3.508092063419859,-3.657769857427528,-1.5033401847129788,-0.2375716752864007,-0.8385804603934289,-3.8187149668005085,-4.895876441507902,0.00031039015413590317,0.00021990248776211806,0.03138049683274835,0.5786664782515941,0.14501720805263016,0.00015180463544386838,1.2709356399766936e-05,0.0,1709.7847102842195
7,0.7809582852140817,-0.15810311626641105,-4.69118389682167,-4.009537804199637,-2.6983747827395543,-0.6138302136506852,-1.1034088947942178,-6.737731362057711,-6.813028336396919,2.0361796991138474e-05,9.782777945528388e-05,0.0020027429760113833,0.24331550590850273,0.07881177434724018,1.8292313587638946e-07,1.5380542836548657e-07,0.0,1711.2574523726623
8,0.9763563861947839,-0.8130654545160232,-4.555499464675538,-0.2804520973735403,-0.994385192425382,-0.07596294891010781,-0.04456690264154882,-1.5855919846714166,-6.884582694178437,2.782918804160044e-05,0.5242614237882595,0.10130125075424262,0.8395316066654064,0.9024706720348942,0.02596617712946034,1.3044195699624839e-07,0.0,1716.1253502266366
9,0.7027644112417553,-0.0024385354327802755,-4.28699794451903,-3.245199471259974,-0.617383576390729,-0.28062016641586296,-0.7138460392823697,-6.1377708071944035,-7.592163577312243,5.1641881343513553e-05,0.0005685917169411668,0.24133283995387442,0.5240585773974005,0.1932653335986342,7.281639814573962e-07,2.55762237525471e-08,0.0,1713.6043270103412
10,0.9033191951547106,0.7234433279995889,-3.6610105180296912,-2.8353021822902353,-2.5078686267738153,-0.29341540162542235,-0.7667278555302556,-3.7203517110768285,-7.582729308319708,0.0002182677049693071,0.0014611601448058305,0.0031054988533504883,0.5088439302223545,0.1711087207711929,0.00019039182154110523,2.6137899975960993e-08,0.0,1710.09367564625
11,0.5866013078220873,-0.3194115151032858,-4.631712811675184,-3.0499951098974027,-3.0507175741120722,-1.94278241717189,-0.17468875717640467,-6.917717622684951,-5.091970836906191,2.3350016313636157e-05,0.0008912609735664897,0.0008897795619797818,0.011408211992262078,0.6688230666567541,1.2085994083619482e-07,8.091502322008856e-06,0.0,1710.11636305204
12,0.39069570841815127,-0.2848385951964413,-4.043849950870348,-3.6902793906253244,-1.2404156519160368,-0.5056320735347727,-0.2154748268465792,-5.621407941645201,-4.003525112069607,9.039617393598773e-05,0.00020404248748160064,0.0574889462253499,0.3121532970748013,0.6088708369185034,2.3910687217168273e-06,9.919159823432459e-05,0.0,1704.0374878747155
13,0.874308544665706,-0.7219278812501201,-3.6294286175915973,-2.729352062914896,-1.7922319530256203,-1.020960169784465,-0.612342090401733,-5.607922912683638,-6.663130726263971,0.00023473150452344124,0.0018648673142335388,0.016134965717256707,0.09528835513114395,0.24415066391863857,2.466477098327069e-06,2.1720472760940887e-07,0.0,1716.6243429857357
14,0.991771402740568,-0.8215752574994368,-2.646124263841035,-2.3223477453059593,-1.1014209807507784,-0.6809290655365949,-0.2275331100867624,-2.9835624817809094,-5.49090944399491,0.002258789374709712,0.004760496549346606,0.07917334962777058,0.20848313762982149,0.5921979366996136,0.0010385741724049317,3.2291673745969998e-06,0.0,1713.7838768088945
15,0.998268218286559,0.008131455695940648,-2.79630694411135,-4.287845545281634,-0.8055695213904626,-0.44923034614706125,-0.915202027832766,-7.209328257673025,-6.684135679532527,0.0015984279164971153,5.154119157289093e-05,0.15646978240422954,0.35544274471675097,0.12156203791795578,6.175494543563979e-08,2.0694947093516333e-07,0.0,1712.2006420617747
16,0.997483018290438,-0.6979351834643124,-4.22965976139113,-2.8805620799612117,-1.1835430805733358,-0.5407811587391868,-1.164685793314639,-4.783971333852297,-2.364714668119694,5.893051529197648e-05,0.001316551705585613,0.065532527651352,0.28788487029647697,0.06844066279327331,1.644480265598935e-05,0.004318026784173973,0.0,1713.4311150440033
17,0.6777434196710681,-0.7829561252500404,-3.0402170636261405,-3.145280598084468,-0.7936734756948974,-1.318834257955473,-1.95191493390673,-4.680711089524125,-5.924438020076975,0.0009115551234204781,0.0007156808587070477,0.1608149886088277,0.04799165667285302,0.011170820313534427,2.0858780331463216e-05,1.1900411526304316e-06,0.0,1715.5536152599348
