Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.12616216844371975,-0.05475319506508025,-3.6615441368140207,-4.3381287989809465,-1.7460815117112904,-0.10976875850007169,-0.9755928507682122,-7.370941668761769,-5.642654353620192,0.00021799968355305826,4.5906184839265825e-05,0.017943968091026108,0.776660541968759,0.1057808735701621,4.2565558021906916e-08,2.2769088565172454e-06,0.0,1699.8543318710556
1,0.774998577163144,0.748989134881705,-4.760451722417542,-3.3910823144821087,-1.1761527501214688,-0.10533742444217475,-1.1691280510319044,-7.427765895191917,-6.001151358274133,1.7359942308920398e-05,0.0004063663007820191,0.06665722810744874,0.7846257839109929,0.0677441735550959,3.734514111278946e-08,9.973524106645348e-07,0.0,1709.6482308224129
2,0.9128100268912118,0.721154566172056,-3.829236895621909,-3.904307860206547,-3.57229550153557,-0.8823634238458267,-0.4695581121292445,-7.484903553344782,-7.186141605030594,0.00014817096330694982,0.00012464995894324236,0.00026773459920346863,0.1311102290651347,0.33918910024809934,3.2741339766990366e-08,6.514159602840901e-08,0.0,1707.0208322077563
3,0.9674324263208685,0.34203301226587723,-1.6507391693025186,-3.876244490743321,-2.3475823067677193,-0.12606488485280978,-0.16964081037663356,-7.691502955364921,-6.348453177290749,0.022349140754344615,0.0001329705635160592,0.0044917718928952615,0.7480577301715603,0.6766423710327856,2.0346843498186924e-08,4.482773776423898e-07,0.0,1704.307402518454
4,0.8470423246406042,0.5851620129216872,-4.287355968166483,-3.5702757400611236,-1.1805426736465894,-0.20357792375416212,-1.1710704157893828,-7.504883062326878,-7.369537022883613,5.159932635698334e-05,0.0002689826450616847,0.06598683926060087,0.6257805724959757,0.06744186697043451,3.1269212052810335e-08,4.27034513905619e-08,0.0,1706.1465377699096
5,0.9389329010450207,0.7183406151340357,-4.050345922009435,-3.710216027125219,-0.6740871994011602,-0.26701998154076445,-0.6540872451645607,-6.64378369875086,-6.610881132885554,8.90541326161273e-05,0.00019488749476054377,0.21179358448361754,0.5407294438452597,0.22177508523746944,2.270995644258708e-07,2.449733646225842e-07,0.0,1710.2869756046914
6,0.7295412995302755,0.6942912534284906,-4.167348412324387,-3.7266486899369498,-1.4626206529394847,-0.10194886979795241,-1.3480140216479752,-6.3853704864004746,-6.2635394869820455,6.802234311541211e-05,0.00018765118447092342,0.03446508445592586,0.7907717213721422,0.04487309019564778,4.117461183105538e-07,5.450803335674557e-07,0.0,1706.8570991652043
7,0.603319111074331,0.610696013444272,-4.8610804478517515,-3.8205637650103594,-2.32923940729835,-0.3708968400370728,-1.3637474622986332,-7.386172689142082,-7.282711795741131,1.3769543809597312e-05,0.0001511597743692181,0.00468555017326295,0.4256995194871688,0.04327654064436559,4.109862675463947e-08,5.215406984332601e-08,0.0,1708.8287106116818
8,0.7955731774896802,-0.06726672028018998,-4.874435260061634,-0.6178611739041561,-1.1473477934113407,-0.013771755717797604,-0.17706821674727213,-4.154031341341932,-7.315353494163919,1.3352566203862198e-05,0.24106758995395336,0.07122823888874921,0.9687868702555894,0.6651686667168532,7.014046789485675e-05,4.837784356378433e-08,0.0,1709.968311715126
9,0.04744516132401122,0.7995925969797479,-4.846777895270168,-3.960693044147895,-0.6306916586600105,-0.04209103419531599,-1.3127350576586454,-7.746661978487391,-7.881983783228298,1.42305637348982e-05,0.00010947298391565128,0.2340498361018237,0.9076302582452677,0.04867040300490609,1.7920000667892733e-08,1.3122488981301237e-08,0.0,1709.2240213756288
