Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.449956548884052,0.4457975026603447,-4.5850189287999354,-4.468722432763642,-1.185193830825138,-0.045372831686702024,-0.5724268636498977,-7.572813579073601,-6.66882393219286,2.600046237231712e-05,3.398424040146246e-05,0.06528391177051054,0.9007974919312588,0.2676536291105342,2.674154043081028e-08,2.1437595288977275e-07,0.0,1702.4402472572924
1,0.7768845600397636,0.9194903895800275,-4.93687475851317,-3.7896078893855347,-1.4332304378922478,-0.20620616818932264,-0.8255559434706149,-7.150516650294046,-7.0506842812877855,1.1564456889704259e-05,0.00016232750391132443,0.03687818699343934,0.622004937011983,0.14943215395345263,7.071040906966825e-08,8.898477747048519e-08,0.0,1710.480784516696
2,0.9042352827445099,0.8532192695868148,-4.099377043494604,-4.071409836211462,-3.3460672373694993,-0.5261800447053384,-0.4235471960769037,-7.46470671954445,-7.053495297370036,7.954684449448968e-05,8.483794960639292e-05,0.00045074691460790945,0.2977281886990522,0.377096762554481,3.429993369058312e-08,8.841067424382905e-08,0.0,1705.6909241975982
3,0.9198207697687386,0.5609532331550424,-1.8668588925334852,-3.498914055916983,-2.5584214097884104,-0.5494153375187785,-0.17483623734278592,-7.39509118511169,-7.413792092141013,0.01358754850561141,0.00031701947621134904,0.0027642580958537086,0.2822179692423531,0.6685959825119902,4.026324881373935e-08,3.856629401781337e-08,0.0,1703.5400867300955
4,0.9205530011617493,0.7120542369819769,-4.435300464141695,-3.813127213754578,-0.8245384903049345,-0.3081236707414294,-0.6194142982158347,-7.316645372740659,-6.928316572709002,3.67028286228308e-05,0.00015377041492667907,0.1497826498989917,0.49189944126735086,0.24020702352116347,4.823414973670579e-08,1.1794605714240843e-07,0.0,1707.7151162088187
5,0.8600227386291479,0.9204459315478399,-4.636800485854467,-3.6222327377829036,-0.7437787660069195,-0.14575208983440566,-0.7132281803230003,-6.9368324356160995,-7.712478241955142,2.3078071479040567e-05,0.0002386532001123451,0.18039364502774394,0.7149043014832405,0.19354048261471937,1.1565583924903478e-07,1.9387497643971396e-08,0.0,1708.63666674449
6,0.6576829168288763,0.8375874210110152,-4.516772756245375,-3.9334322664218306,-1.6008009428907564,-0.16839632101436153,-1.080556067449319,-6.796841305387196,-5.827400535047627,3.042476579285542e-05,0.00011656488339662318,0.025072581812975725,0.6785840993324057,0.08306994684170364,1.5964624005606159e-07,1.4879881237944034e-06,0.0,1705.4298988590372
7,0.45973412276523007,0.840502396939087,-4.920466143287431,-4.31510077698079,-1.998830247210127,-0.2168214130914284,-1.2241578931037849,-7.708187791996718,-7.012773802525592,1.2009746949045581e-05,4.840600295953397e-05,0.01002697085946171,0.606985877882203,0.05968182665101991,1.95799783835689e-08,9.710155782804771e-08,0.0,1707.9907991175648
8,0.6672429951001493,0.5875091735286482,-4.967412914286527,-0.629184973497102,-1.022842855713518,-0.018129722993923975,-0.09768297680937402,-4.84680374212948,-7.554904549336949,1.0779213792617717e-05,0.23486322848640945,0.0948761699321792,0.9591141030383981,0.7985774144040004,1.4229716833891754e-05,2.7867335787578604e-08,0.0,1710.8083328355162
9,0.45207765901398034,0.8631771117055389,-4.831466129300467,-4.062224244269691,-0.28546935146388935,-0.02356887094945509,-0.848088935398883,-7.606640221698701,-7.520364428688489,1.4741235036302307e-05,8.665143429017767e-05,0.5182396633367331,0.9471769681131822,0.14187669549637186,2.4737726194930122e-08,3.017418657087642e-08,0.0,1708.968220417884
