Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.16746955789929263,-0.7300924145930506,-1.234593845098072,-4.004536879132946,-3.2051978613785144,-1.117978493069418,-2.230789080566596,-1.643156529912092,-6.016282901712183,0.05826478589585595,9.896078254350691e-05,0.0006234507311920132,0.07621167502843484,0.005877747418708201,0.022742775800803312,9.632013847689986e-07,0.0,1697.583056358098
1,0.2521229300915977,-0.04719738465248502,-2.627083248315802,-3.705894165971149,-2.9676005803442944,-1.038389070126158,-2.963789881993075,-2.159303417524854,-6.4203566925337245,0.002360025805132216,0.00019683659060083908,0.0010774556916598526,0.09154000459129873,0.0010869513793591754,0.006929415169660556,3.798772692952185e-07,0.0,1697.0638569226978
2,0.8589093228399904,-0.47835861106289057,-0.4364843295215821,-4.233928883517452,-4.888254434640546,-4.20467419063805,-1.5854657692067549,-1.3616618021169578,-1.87618084277546,0.36602914760675914,5.835406522549656e-05,1.2934378492850278e-05,6.242029392783703e-05,0.025973724564500172,0.04348487218414001,0.013299005242670721,0.0,1697.3073744440576
3,0.5618732269583284,0.37061611957088836,-0.14019283053640855,-3.2433108192473954,-4.478743973660952,-2.482180278355685,-0.5369749734709318,-4.608625986506495,-2.5416978172272935,0.7241143755910838,0.0005710697827265949,3.3209017446438364e-05,0.003294729175185486,0.290419000566161,2.462487380190885e-05,0.0028727787706878047,0.0,1695.412020520811
4,0.5963071476482789,-0.04884399825499253,-1.0105086957759504,-1.8030461588594462,-2.607497322836771,-2.5877346399538177,-1.9987122285579253,-2.5985321527805,-5.7766185267323245,0.09760932381499249,0.015738155830569207,0.002468895324108113,0.0025838384701127757,0.010029696038895334,0.002520390576842548,1.6725591028072137e-06,0.0,1705.8339397157908
5,0.9796942062537675,0.2569715100348122,-2.134896536804711,-3.235199806370821,-1.6492262877004038,-1.8654895337607518,-0.7827668292351634,-0.5950360301048703,-5.4697324460275905,0.007329991367848439,0.0005818354704579978,0.02242713061085788,0.01363045854408101,0.16490475201312077,0.2540761909144314,3.390529707465766e-06,0.0,1711.092082311554
6,-0.41616307182837564,0.20606050424878353,-0.5961970754711927,-4.368180796816252,-3.619559411480555,-1.0017694551290361,-4.584786691201167,-0.9888475294907515,-6.381044265482992,0.2533978493091847,4.283701527550779e-05,0.00024012677520125132,0.09959339677820986,2.6014369755359274e-05,0.10260120715725858,4.1586822094819714e-07,0.0,1704.175957539131
7,0.09921334888168865,0.09406395060019945,-2.032396636455757,-1.0917018335610555,-3.211948312169089,-4.641392266781359,-2.023748513886851,-2.7555771864600374,-6.358273095605983,0.009281183591268682,0.08096515776084078,0.0006138350567829173,2.2835353193930517e-05,0.009467852558688875,0.001755588848486757,4.382550250110328e-07,0.0,1703.4453183183266
8,0.6555273403806421,-0.5564770777109347,-2.9684498706648847,-0.04674173740860842,-2.396936173915988,-1.291823561044303,-0.24746984165590266,-0.26109631133004707,-5.793831570238575,0.0010753507178008985,0.8979626286238552,0.0040092563532959985,0.051071244278687436,0.5656270340847503,0.5481553897427756,1.6075645840325044e-06,0.0,1706.543813535966
9,0.19551153258667653,-0.2538270522749664,-3.2722243818247936,-4.872363506888034,-2.830264483670682,-1.2976708229479925,-2.633791443685531,-2.1287409260007744,-4.9339393240903116,0.000534288243648136,1.3416415296491215e-05,0.001478207891070824,0.050388238585664685,0.002323852485776718,0.007434625107118156,1.1642886825023843e-05,0.0,1698.089048300728
