Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.11398402853982281,-0.7328962967185945,-1.1772380211414806,-4.289833744029938,-2.2503846404119647,-1.47687485122488,-1.739141515199039,-1.6072570867049851,-2.084522276324827,0.0664908643876926,5.130577544111891e-05,0.005618434983661431,0.033352250866530694,0.01823301481287236,0.024702614062555646,0.008231476140180992,0.0,1691.4055758494578
1,0.834136533965204,-0.17728173962300953,-2.326298102733162,-3.0452123603552534,-1.8186866497502863,-1.2936092016551628,-2.1194863700258773,-1.104416586862028,-2.067987746322342,0.004717391251121798,0.0009011303971099884,0.015181453379581497,0.05086169138235971,0.007594752577984204,0.07862911963316362,0.00855090839048217,0.0,1699.3018186586119
2,0.3790186799413193,0.3550051385852995,-0.6453807598189639,-3.1898008162342233,-4.574065918974554,-4.099961297227909,-2.110305064900997,-1.7652038451672212,-3.051460134676595,0.22626596918396594,0.000645950418237776,2.6664539086360466e-05,7.94399025571956e-05,0.007757020427020076,0.017171022402548836,0.0008882595088481616,0.0,1692.460715471214
3,0.7450157356469238,-0.04153975745160743,-0.04142692955380907,-1.9823624759001635,-3.5846668325793942,-2.113538241819306,-0.8160431655965092,-2.4672442258604645,-3.721297103808713,0.909019229521672,0.010414478412683807,0.00026021550313577724,0.007699486435108517,0.15274142372362357,0.003410010954454266,0.0001899778184095646,0.0,1692.1461490301626
4,0.6955853199849344,-0.01666041261642992,-1.3177089126060144,-2.1054679467932043,-1.937860211967219,-1.8925618801156472,-2.040868782827881,-3.304434757806187,-5.301196467122144,0.04811617407333595,0.00784390008835481,0.011538245840078657,0.01280672605883219,0.009101882341857935,0.0004960954480857713,4.998083793788595e-06,0.0,1698.050808958672
5,0.9685187242414455,0.2800689399931344,-1.279789086917997,-2.2751526151826296,-0.5954181705678396,-1.2279695990118755,-0.9458012176483385,-0.5206218978803155,-3.990110730117383,0.052506239243427684,0.005306979191986023,0.25385272482565857,0.059160304544922784,0.11329187965575885,0.3015630326513241,0.00010230321211112784,0.0,1699.759070579109
6,0.1784896997521188,0.3665397417754148,-1.7410448196954211,-3.33689918709962,-3.078777415200179,-1.3383309210646364,-2.90685414037975,-2.1175121399853727,-2.427004212413654,0.018153283091138353,0.00046036342547068764,0.0008341085727820886,0.04588482492036887,0.001239212711425848,0.007629355642590973,0.003741069596261157,0.0,1697.495446654721
7,-0.4660216365661727,0.21789354845914732,-2.290289080189079,-3.857664142041344,-3.559144314690593,-2.343566838264417,-3.120438208855888,-4.314387238027903,-2.8330966237784097,0.005125201207694248,0.0001387828679531405,0.00027596606772763036,0.004533495215597458,0.0007578125462854936,4.848559862476429e-05,0.001468599500709624,0.0,1693.5302466790376
8,0.7188116534672255,-0.6504373964604748,-2.696922847670783,-0.071072972893487,-1.7861760218004838,-0.7043491141084288,-0.36749841004962946,-0.1980727018789692,-5.009702596818756,0.0020094497592561982,0.8490378023725484,0.016361532456466866,0.1975381062113753,0.42904375996350863,0.6337636089141095,9.779066584124445e-06,0.0,1702.7416578667885
9,-0.1550887542437266,0.4447357061307853,-1.9796224812187528,-3.03415135365597,-1.0815266769123264,-1.2353028082243565,-2.53600205078617,-2.1781939560146504,-5.067323626372683,0.010480391802952247,0.0009243759684527287,0.08288450021917965,0.05816974925924296,0.0029107033733736256,0.006634467087778242,8.563994380087258e-06,0.0,1697.8236719352972
10,0.38652582101405675,0.9035232333145755,-1.604262088989138,-2.6882700131475383,-3.4027375990658673,-0.9243145596501792,-2.847783410072694,-0.7935905293322388,-6.10914385084572,0.02487355790312165,0.0020498873097090074,0.0003956055729499343,0.11903795034044051,0.0014197654059293987,0.16084570576693052,7.777788855920225e-07,0.0,1697.7648827433793
11,-0.29545035600472414,0.1728750830108734,-3.4362269132727055,-2.2832781967706346,-3.2473775111280947,-3.4980757683555233,-0.7360005474156367,-5.099631626672734,-3.5323317740872318,0.0003662461657438108,0.005208609554123266,0.0005657472985518802,0.0003176319871740767,0.18365360284463275,7.950022784417997e-06,0.00029354063265533536,0.0,1695.957272813451
12,-0.5611423883884743,0.35956119432052525,-2.3821613448992878,-2.9511323817611492,-2.7967443157136667,-2.277993122695832,-1.5964736274263567,-2.3815237510943783,-2.152078378439939,0.00414799911541051,0.001119096708110705,0.0015968189734962342,0.005272382104785532,0.025323654087416842,0.00415409332334608,0.0070456590235100916,0.0,1693.2328626368005
13,-0.27817713941132394,0.15858881683206927,-1.4946681661426917,-2.4855807927202296,-2.931263320355294,-2.40593546791301,-2.3774236112104963,-3.509447650740473,-3.133715504269273,0.032013402417037845,0.0032690322667915115,0.0011714848583737733,0.00392703283089441,0.004193497503335298,0.00030942282669932196,0.0007349951879242198,0.0,1698.5677677973363
14,0.5181798970173244,0.16332780038506,-2.3006462867449153,-2.5007068522466076,-2.2728062912517406,-1.3432921454197364,-0.985658858959333,-3.0887043425443452,-2.9925117106135795,0.005004419564290057,0.0031571349629779216,0.005335728323779785,0.04536363574893706,0.10335729650267626,0.0008152591043440112,0.0010173919321585147,0.0,1699.1476241073465
15,0.9313241603296261,0.07100135341473601,-0.41721857432782755,-2.535187722068699,-1.6771128174850325,-3.5773269236490077,-2.396722749682747,-3.3183198567954304,-4.813332934190555,0.38263212146328734,0.0029161662402379523,0.02103232008306527,0.00026465071786405196,0.004011227096152859,0.0004804853418554441,1.536975928508045e-05,0.0,1698.398510947245
16,0.8592934973119319,-0.2585546777573656,-2.203057908366238,-3.4461889655437483,-2.5035772266302803,-1.5436357710316932,-3.886023977659115,-1.3128294679590713,-0.4373115426087079,0.0062653031821341435,0.0003579406599250674,0.003136337374273612,0.02859988118916534,0.00013000977968717688,0.04865982380542234,0.3653326250028267,0.0,1697.2787460191205
17,-0.04266586335741096,-0.16760269592594357,-1.1214485068516558,-2.343806687711456,-0.9630123510963547,-2.5394349400904495,-3.7121457873388692,-1.1828416979321212,-3.730123305295904,0.07560516980754271,0.004530992176387897,0.10888991252004715,0.002887786354445642,0.00019402344553166143,0.06563844774590995,0.00018615585261850165,0.0,1699.6523108122917
18,0.2964494685556842,-0.05289270297432069,-0.9785215593901821,-2.2069949850745285,-3.548135302778463,-2.8287999951855043,-3.341704079310312,-2.816354741483836,-4.6339421579917675,0.10506992944093049,0.0062087620362788224,0.00028305100238881835,0.0014832009836243233,0.0004552981867286633,0.001526318817440444,2.3230461733208698e-05,0.0,1700.025196801983
19,-0.28308375862182,0.0613369316035417,-0.6346552288164835,-2.096684261840993,-1.2005940694583441,-1.956488541138354,-3.9800237241617773,-0.15842613092939273,-0.4129745323176635,0.2319235078873055,0.008004159571178381,0.06300948508163244,0.011053796344441678,0.00010470713482254454,0.6943426922949473,0.38638963485969424,0.0,1700.2238256717571
20,-0.5123377367113731,-0.18789438414983006,-2.335979618239264,-3.006574058261905,-2.5479928718848246,-1.1233314235334997,-2.3726288116841574,-2.1873717776304913,-2.0877783673614787,0.004613392250428413,0.00098497666489329,0.0028314384680773437,0.07527808741431875,0.004240052053723212,0.006495733852086748,0.008169992025661002,0.0,1695.9977433645738
21,0.01847065352131083,0.8750702360165643,-4.118519767420494,-4.545980616604647,-2.7293012708906987,-0.8710297777401131,-2.5972515838937484,-7.689021255928432,-3.405827307900278,7.611674927899492e-05,2.8445880640336596e-05,0.0018650854287360862,0.13457680772538969,0.002527833215313887,2.04634447884087e-08,0.0003928010970922232,0.0,1699.2547409946112
22,0.21900046736954648,0.4564285852279073,-0.8349198363772614,-1.8615035475249486,-2.0170417630394892,-0.552040815578043,-2.7491299752605296,-0.9462136362574751,-4.828119637518734,0.14624470932394235,0.01375613573560114,0.009615198113541583,0.2805169991923848,0.0017818454185534937,0.11318434547487036,1.4855263596993919e-05,0.0,1692.0783878959257
23,0.8914151032773221,-0.17778820911946946,-1.1808930707106007,-2.1996203152804283,-1.3054652894841654,-0.23059647031538993,-2.167045136078871,-1.7684215356351667,-5.659234441136644,0.06593362129274781,0.0063150920415943335,0.04949196652575128,0.5880354786608007,0.006806986102406389,0.01704427231861701,2.1916215333700746e-06,0.0,1694.745059088316
24,0.40124066703468264,-0.12586653811800996,-1.0749213367047852,-2.174196664486658,-2.1953508675641173,-1.6471254717887314,-1.9338211011866637,-0.9983996757220464,-2.9865487237482604,0.08415475564506374,0.006695813297436365,0.006377480398169245,0.022535880351657912,0.011646056663255506,0.10036916803538942,0.001031457353152931,0.0,1695.9023336280477
