,RWI_3_OBS,RWI_2_OBS,ROP_5_OBS,ROP_4_OBS,WBP9_OP_1,WBP9_OP_2,WBP9_OP_3,WBP9_OP_4,WBP9_OP_5,WGOR_OP_1,WGOR_OP_2,WGOR_OP_3,WGOR_OP_4,WGOR_OP_5,WWCT_OP_1,WWCT_OP_2,WWCT_OP_3,WWCT_OP_4,WWCT_OP_5,All_obs,All_obs-RWI_3_OBS,All_obs-RWI_2_OBS,All_obs-ROP_5_OBS,All_obs-ROP_4_OBS,All_obs-WBP9_OP_1,All_obs-WBP9_OP_2,All_obs-WBP9_OP_3,All_obs-WBP9_OP_4,All_obs-WBP9_OP_5,All_obs-WGOR_OP_1,All_obs-WGOR_OP_2,All_obs-WGOR_OP_3,All_obs-WGOR_OP_4,All_obs-WGOR_OP_5,All_obs-WWCT_OP_1,All_obs-WWCT_OP_2,All_obs-WWCT_OP_3,All_obs-WWCT_OP_4,All_obs-WWCT_OP_5
misfit,31.317629746036346,100.18658808841288,44.581076744412684,25.9294001172473,1.5487863079001196,5.085563894264028,0.4412994315331802,0.3950602906487882,0.510652587169595,2.7380493937157087,29.180556866095216,0.11396605292130263,0.13724586515370754,0.8302870338575914,4.240924971403945,14.451981396910314,7.282174499067367,6.266572799524712,22.478329483240003,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
