Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.5537015499317506,-0.20619534519277094,-4.032287406930218,-4.387550949197925,-1.1217047609067845,-0.16547366394015214,-0.6159820410791492,-6.756553596018324,-5.799853138573382,9.28351819790313e-05,4.0968404496636494e-05,0.07556057238008002,0.6831661446142322,0.2421129163062367,1.7516462512690024e-07,1.5854292320483847e-06,0.0,1703.1585275646173
1,0.8705655682512006,0.667759461833761,-4.680119139604048,-3.376369385907301,-0.8615789276546845,-0.07320315418272236,-0.8296763649735106,-7.349230346798901,-5.756009658408528,2.0887230547857252e-05,0.00042036893465139535,0.13753748301833316,0.8448835332639806,0.14802110263695914,4.474759030901608e-08,1.7538414971876848e-06,0.0,1707.797599745248
2,0.9569995747355893,0.5569285242115081,-3.464930762370834,-3.9224973878584652,-3.103212978735495,-0.6121884315810205,-0.3453456713506205,-7.441037169984131,-7.120010566805204,0.0003428224368396549,0.00011953707154222297,0.0007884733541486775,0.24423706276144724,0.4514964382854751,3.62211996433289e-08,7.585591183269061e-08,0.0,1705.6265289229618
3,0.8834440325053525,0.6520212957974687,-1.5278509640602305,-4.095522907416547,-2.288911254036855,-0.12110765479791087,-0.2123114179410958,-7.721564488104691,-6.177861949485237,0.029658489991801863,8.025592277457578e-05,0.005141487046333348,0.7566453112542054,0.6133220548648535,1.898608897970646e-08,6.639540899779497e-07,0.0,1701.0882306214505
4,0.8942759097849997,0.3210839653324751,-4.491380660428918,-3.745451817623163,-1.039810454081759,-0.27547361422978744,-0.8900300322255943,-7.464946845799334,-7.4053717503342105,3.2256655766307146e-05,0.00017970004355716702,0.09124089693538943,0.5303058106351806,0.12881604700559157,3.4280974117280783e-08,3.932133459333283e-08,0.0,1708.2907484366776
5,0.8826478962117199,0.8243360019152877,-4.114123708724162,-3.834721497496761,-0.8449591697981156,-0.281243082576537,-0.6848777710382893,-6.833870469962581,-6.247945748946184,7.689113847856425e-05,0.00014631151338789604,0.14290283023119751,0.5233074498332263,0.2065961523547916,1.465985011554536e-07,5.650075498295894e-07,0.0,1708.4590701083275
6,0.5690981917005133,0.8167795520477714,-4.381754759275384,-3.8086717998967785,-1.2641099870445647,-0.07109173483375697,-1.2440737398405315,-7.012702748967473,-6.017112840355617,4.1518842822312956e-05,0.00015535606056656172,0.05443647725395497,0.8490011239133075,0.05700674710200575,9.71174456090268e-08,9.613624603901281e-07,0.0,1705.6365599848143
7,0.5656571331978375,0.6193403527808159,-4.834785385662614,-4.303705200802857,-2.19531035783368,-0.2375111900084768,-1.4336976806500632,-7.403359297741037,-7.348152224857496,1.4628999138587774e-05,4.9692952286896804e-05,0.006378075298800064,0.5787470761906853,0.03683853233358483,3.9503966314408787e-08,4.48588127440628e-08,0.0,1707.511431555655
8,0.7634822896647844,0.18464543858783533,-4.957177752696504,-0.8405611432329394,-0.8851823258180769,-0.005251045988978017,-0.11489546714829486,-5.16786974251657,-7.616879157028349,1.1036268232451047e-05,0.14435733529047812,0.13026197968742467,0.9879818219724423,0.7675462122688173,6.794073759952271e-06,2.4161330328970275e-08,0.0,1711.947443065305
9,0.1005753224666468,0.8588265109021798,-4.869576713180991,-4.019058722884583,-0.4648545833138453,-0.033818438529996844,-1.00762860121964,-7.7372315198879855,-7.836515710421261,1.35027829548448e-05,9.570646535855769e-05,0.34288257617287954,0.9250848347540378,0.09825878706628137,1.8313378864176078e-08,1.4570829944090684e-08,0.0,1708.2723104208253
10,0.8282510546787372,0.9806453755440137,-4.302614605215846,-3.393651319151907,-1.9525785991196019,-0.0540878555161808,-0.8992565754303763,-5.914039068996478,-7.572264084243105,4.981789750394738e-05,0.00040396959679262444,0.01115376270990525,0.8829012760130535,0.12610822837521413,1.2188799439321291e-06,2.67753968089817e-08,0.0,1707.7956744449798
11,0.01852080896889352,0.7563102669683137,-4.9757342198250525,-3.997501014294486,-2.2141351967894143,-0.7333843807473408,-0.20113645770564056,-7.924476141524723,-7.016486417817952,1.0574644598859706e-05,0.00010057707140221335,0.006107518669627748,0.18476326120467487,0.6293084196363559,1.1899366979286192e-08,9.627501216748853e-08,0.0,1706.0008397542426
12,-0.5577764320730313,0.8460644708605161,-4.734709897213226,-4.28439655075798,-1.2330629149913508,-0.14255470429374809,-0.5357946996473786,-7.308963304914432,-5.524119149364777,1.8420020228165612e-05,5.195214091237244e-05,0.05847053734245256,0.7201870298365074,0.29120934019944095,4.9094935645761024e-08,2.9914438167653573e-06,0.0,1698.4691760773937
13,0.22487606797338078,0.6227293062447639,-4.619861836272198,-3.015878582559556,-1.5327846270249716,-0.2629138932611708,-1.013554672409621,-7.573101347526996,-7.65211534009311,2.399596190112428e-05,0.0009640985228189639,0.029323470784655283,0.5458660781894015,0.09692712421221968,2.6723827051768125e-08,2.2278433992008183e-08,0.0,1710.7305441065664
14,0.8057377349312245,0.7811432995854741,-4.742129854131815,-3.4724693080087357,-0.737876915912814,-0.02202465509135839,-0.4278867434483527,-7.308957037466317,-7.019089945915009,1.8107985825508904e-05,0.00033692302556086087,0.1828618394346715,0.9505508289301544,0.3733475077277475,4.9095644156218754e-08,9.569958491547369e-08,0.0,1709.484480385902
15,0.9468101739420125,0.7449573434952097,-3.8155570734527755,-4.218516322543245,-0.78294811942905,-0.7059975538923846,-1.3077586809297441,-7.796414487440115,-7.575698021707449,0.00015291247810153878,6.046216267914412e-05,0.16483592918247342,0.19678973736035932,0.04923130172091401,1.59803215052674e-08,2.6564520326380385e-08,0.0,1709.7218088890195
16,0.9845764019323284,0.4857121008656198,-4.82913263102902,-3.5450693870030427,-0.4820985520074335,-0.03119035219136472,-1.4731231510165956,-7.265424602035762,-5.125966778472512,1.482065401803409e-05,0.00028505627981871237,0.32953492418275554,0.9306998583376069,0.03364161597665305,5.427194648008605e-08,7.4822673422087375e-06,0.0,1707.639696644307
17,0.6563374768558621,0.23780855954331037,-4.696738444402428,-4.260537748766187,-0.22779227014768447,-0.19247798811016992,-1.6519967586771054,-7.277998436170958,-7.209918558225889,2.010303161263679e-05,5.4886084668810275e-05,0.5918446550509938,0.6419807589963532,0.02228451781083794,5.272317599015915e-08,6.167106406773563e-08,0.0,1715.2429795809253
18,0.8950458111716002,0.4193558216687605,-4.287480655720481,-3.25250970216015,-1.4218470350771772,-0.2544580428470012,-1.5244603505749843,-6.883874394750784,-7.770004182230418,5.158451412573286e-05,0.0005591010370862919,0.03785759012545007,0.5565984045854209,0.029890945273997414,1.3065487092964588e-07,1.698227298553603e-08,0.0,1710.5147853984943
19,0.26336692581638665,0.2591178371200584,-4.136371718642076,-4.173181598724677,-0.5312521335429123,-0.11719697190667208,-2.523451702360843,-4.641577988745054,-2.940681796713475,7.305135591848245e-05,6.711481559804403e-05,0.29427127196146224,0.7634894285507215,0.0029960447623139834,2.2825589956944722e-05,0.0011463525550384067,0.0,1711.9002373124097
20,0.3778626735506474,0.33599257494383394,-4.7553390476284845,-2.8337695184655236,-0.8403912939534539,-0.06565724307181074,-0.8663236358134687,-5.86712405609385,-6.518920718663273,1.756551763139601e-05,0.001466325818517478,0.1444138033913405,0.8596917457654792,0.13604305131763972,1.3579255001528267e-06,3.0274660477137575e-07,0.0,1708.5182114687784
