Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.13724643773610712,-0.8765804594221277,-2.4802760199301823,-4.703531078854259,-3.671781498377191,-1.245114081738805,-1.6425388601018927,-3.565357304553639,-1.0019219384491176,0.003309207348571247,1.9791053880109264e-05,0.00021292100216677439,0.05687035225243136,0.022775144437277524,0.00027204621972004155,0.09955843509497678,0.0,1697.4473330245746
1,0.46656673181416486,-0.32711897306518445,-3.2694577038968946,-4.152322947894892,-3.1123861391485925,-1.4384536759810027,-2.3688231473416996,-4.155590494405578,-1.7842652229616012,0.000537702797650222,7.041692434110226e-05,0.0007719938860116862,0.03643731138523396,0.004277370330364366,6.988910929041805e-05,0.016433678145464908,0.0,1697.5662105750514
2,0.8548823541879607,-0.5576070761485551,-0.7964725951703646,-4.116744471832096,-4.879755509049616,-4.456161016003508,-1.4574962221544285,-2.2164567315775954,-0.5037421467551896,0.15978183513347868,7.642853379647829e-05,1.318999074908902e-05,3.498154478389335e-05,0.03487416177594085,0.0060749578418250755,0.31351465994065847,0.0,1699.7739645032639
3,0.5609291160812586,0.27260020797669293,-0.3779437676665528,-2.880764496405998,-4.395488553977921,-3.054371397788924,-0.48207388535285045,-5.810521833772602,-0.7183766946382886,0.41884779390749177,0.0013159382287099048,4.02264257710409e-05,0.000882325035370686,0.32955364133282106,1.5469567301057029e-06,0.19125962739380512,0.0,1699.117327383746
4,0.9607168553265382,-0.44942988650018356,-0.7923126135346207,-3.062066868750276,-2.359365213124553,-2.681133855432667,-1.1030384737926795,-4.337704243250717,-2.006189945950315,0.16131969285685288,0.0008668283990580515,0.004371543324726138,0.0020838485138152587,0.07887902362418332,4.595108355221076e-05,0.009858482141325935,0.0,1703.779532514214
5,0.9846900540755381,0.10610551560037518,-3.286053559435945,-3.459516610773135,-1.7250018187797393,-2.1698049381318474,-0.6744686564184829,-1.207779152695309,-2.4442137879114245,0.000517543001941827,0.0003471229989710077,0.018836412009814976,0.006763867039319776,0.21160763996376405,0.06197561531785614,0.0035957228678131095,0.0,1713.6266648989597
6,0.11303584973847469,-0.15696906362583884,-1.2865578404212883,-4.654283737744533,-3.5063445949088283,-1.3818984432502124,-4.2491745796641505,-2.6847881437211476,-1.6089712573345079,0.05169424057060739,2.2167476781707884e-05,0.00031164158543024414,0.04150510881029482,5.63411127739983e-05,0.0020663879293728532,0.024605304426504424,0.0,1706.4173571741321
7,0.4890294620888498,-0.4202735873989143,-3.0448984073249354,-2.4827678096368264,-3.6637820866155253,-4.832403218566482,-1.0419400293203105,-6.220405082887706,-0.13519317193878133,0.0009017820630062731,0.0032902749448439654,0.00021687920538660812,1.4709461755403476e-05,0.09079458975857801,6.019978179923263e-07,0.732498649058891,0.0,1702.522665221995
8,0.7593608321829195,-0.7257218550166749,-3.8609508498674194,-0.08967284666653594,-2.541483216542322,-1.720115008919344,-0.14777481036934823,-0.9039021792358262,-1.389817587059373,0.0001377365339763305,0.8134430507639566,0.0028741986658519084,0.019049561848112753,0.7115823864912519,0.12476645073400923,0.04075514221448846,0.0,1708.1458666625224
9,-0.1753958678633365,-0.13970349656073222,-3.5190875969489914,-4.011966443217275,-2.0301472162886136,-2.3480755600946748,-2.9020829112099555,-2.7276767128714496,-4.5524248665680584,0.00030263029629587127,9.728223882787448e-05,0.00932938001703368,0.0044866732240964125,0.0012529019604491957,0.0018720751873234234,2.8026904483153812e-05,0.0,1704.7739411522139
