Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.43171677919565976,-0.697292742717439,-2.292496460334575,-3.085025182193411,-3.2482017270846093,-1.5889621281689343,-1.769095416350338,-2.6265770063047853,-5.0264576430478485,0.005099217536144245,0.0008221949742937761,0.000564674626037015,0.025765458300251953,0.017017845779879474,0.0023627784093352092,9.40897591761707e-06,0.0,1702.6472436698937
1,-0.07665912532750896,0.17944618151931468,-3.0868693643544924,-2.9674308374245344,-2.885121193290282,-1.5692692466683626,-3.0008382089219663,-2.6567024999062667,-5.993285780865156,0.000818711019120549,0.0010778768948490202,0.001302803170251448,0.026960674511658532,0.0009980718139752016,0.0022044360271364816,1.015580185880553e-06,0.0,1701.0616786630897
2,0.7469418030688222,-0.3223468859919848,-0.8637089226477592,-3.197596645598393,-4.855346010179742,-4.599897272517965,-1.2892048700653311,-2.165163745920099,-1.372353380510425,0.13686458262621884,0.0006344586961857811,1.3952562924742537e-05,2.5124806603096935e-05,0.051380121856684884,0.0068365383458198,0.04242741963371738,0.0,1703.3497168447216
3,0.2906568178007971,0.4729889613655418,-0.22551432808808483,-1.970743891283847,-4.249525452667644,-3.1762403960996046,-0.7288875725587785,-4.92133254536334,-2.288190682062567,0.5949571278225991,0.010696854997573361,5.6295612329555796e-05,0.0006664377721474218,0.18668629100882256,1.1985811812985555e-05,0.005150024770845511,0.0,1700.111713889008
4,0.8432141920012834,-0.3937401245890292,-0.881960980584453,-1.5618427915918027,-2.126055243700039,-2.200722714793607,-1.8185897980306869,-2.4108744902246872,-6.402561704046346,0.13123177996038193,0.027425667623165624,0.0074807433691931385,0.0062990823375714475,0.015184839362802927,0.0038826255646834257,3.957658308998121e-07,0.0,1705.0648895234233
5,0.9458490694822266,0.3197129267235579,-2.250287317102609,-2.459220625015579,-1.3522585621754153,-2.2783637459443327,-1.2853938347200353,-0.5185967300011057,-5.389539826255166,0.005619694189065888,0.003473596551744661,0.044436662995575506,0.005267884617690436,0.05183297846168237,0.3029725414743706,4.078121623184988e-06,0.0,1713.3698837152278
6,-0.49258454655983774,0.3314936782546565,-1.084624047835227,-2.860835742994463,-3.0463177326356634,-1.8197559009029898,-4.348058263801186,-1.7977218974217046,-6.146384596830443,0.08229547422118934,0.0013777304496972078,0.0008988397439836574,0.01514412198189697,4.486851914743976e-05,0.015932286321492486,7.138638718401513e-07,0.0,1712.0639403686696
7,-0.3992021455297521,0.07291576153941914,-2.9902308461412472,-0.6706765860725398,-3.3842113695414886,-4.731449504699496,-2.409091993772897,-3.0711207895160033,-5.390532466830268,0.0010227492127067434,0.21346339578829787,0.00041284652218839444,1.855882579848981e-05,0.0038985939655155396,0.0008489443268924128,4.068811152005136e-06,0.0,1705.7600169302095
8,0.34873162858679674,-0.36516262832597746,-3.3037602061306095,-0.011755300544384934,-2.18262848438643,-1.9275127854305143,-0.34906048959640196,-0.32614645980400236,-5.412973783227373,0.0004968665885202351,0.9732954641917002,0.006567068035003832,0.011816455249300034,0.4476509499161404,0.4719038713760366,3.863903013221648e-06,0.0,1710.6059830945112
9,-0.14514323843340304,-0.013852231809613924,-4.068602665977739,-4.004400461810123,-2.2168360057228433,-2.4734116065972938,-2.3741370972236324,-3.3571048131421892,-4.285630346974348,8.538809685303742e-05,9.899187224429184e-05,0.006069654830285937,0.0033619278852223275,0.0042253520813068735,0.00043943554874588793,5.1804758445997705e-05,0.0,1707.3091972573247
