Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.46879024796264734,-0.6947348549757605,-1.6996764458828153,-3.5073667210644137,-3.2543200717216005,-1.4649754556753183,-2.4388992972667323,-1.8764234087034062,-5.460863827727646,0.01996749360979918,0.0003109089892790411,0.0005567752585663088,0.03427871587510963,0.0036399942929702554,0.013291579440652243,3.460478635175688e-06,0.0,1700.1456342970314
1,0.09127730696459402,0.3213785026287197,-3.4844461732839522,-1.780823678683331,-1.9451684152953426,-0.7873579004082611,-2.312771744770177,-1.8437267200870513,-4.841126916478566,0.00032775839685827046,0.016564423340034534,0.01134570754536855,0.1631706710458379,0.004866629173671963,0.014330893874737016,1.4416939750887905e-05,0.0,1699.7952875059782
2,0.7757526370819883,-0.2002209200738636,-0.8991733646963398,-2.568180546609658,-4.642443343262945,-4.069151501257944,-1.2436344422230932,-1.2781839163838364,-0.948968692855878,0.12613239300091042,0.002702834497531084,2.2780154054338045e-05,8.528025666042636e-05,0.05706443974883564,0.052700663574364766,0.11246860466964453,0.0,1700.8957914939713
3,0.29070766935745196,0.39158239530032324,-0.23242119483970447,-2.1551580194616493,-4.376487142070702,-3.338813802123295,-0.7550049937592366,-5.1649394305124225,-2.4398348825485776,0.5855699816258325,0.006995874025329253,4.202549697619421e-05,0.0004583383509557258,0.1757903400492532,6.84007036627887e-06,0.0036321612219558813,0.0,1700.3744718313492
4,0.7884193112524907,-0.16206271383603532,-0.6198542845148816,-1.861033082952487,-2.2741967306099298,-2.7560447007507287,-2.062596668177068,-2.625150913757038,-6.7389665124244065,0.2399637916006706,0.013771045621498178,0.005318672746804287,0.001753699988978283,0.008657715926664348,0.0023705498159775156,1.824036344677777e-07,0.0,1706.272250241739
5,0.9436103457182052,0.23462209374735754,-2.545984277619546,-2.550203403855235,-1.6100766826329882,-2.6363541575085057,-1.1195081079652183,-0.8459956512121435,-5.465470461600411,0.0028445640848310102,0.0028170632374811995,0.02454275530197399,0.0023101801212251243,0.07594372443890796,0.1425621868929851,3.423966748342881e-06,0.0,1715.1635884948785
6,-0.45858238791410466,0.4007714510588143,-0.8297263425137427,-2.719771487471506,-2.6359627524442293,-1.305833578853586,-4.490935614450731,-0.9993982620436966,-6.018821763652722,0.14800406971280172,0.0019064635771697414,0.002312263094457431,0.04945001425713351,3.2289727917978845e-05,0.10013865131698946,9.57586988533459e-07,0.0,1709.2373980800578
7,-0.3767203446619214,0.23427812195724917,-2.9080353071147487,-0.5364452144799557,-3.3123086813355296,-4.768409124837125,-2.164896348733375,-3.032925253219664,-5.248089578410002,0.0012358469579240978,0.29077347421670946,0.000487182095013143,1.7044759398358617e-05,0.006840748931236794,0.0009269893545503716,5.648204618484936e-06,0.0,1706.462072273254
8,0.41350187802594296,-0.4942401627965646,-3.4708785797157473,-0.010645458626634427,-2.280848119608557,-1.84421948798007,-0.3069837294091557,-0.33382020605199464,-5.293000640067407,0.0003381593657679594,0.9757859068747401,0.0052378358085716946,0.01431464269060793,0.4931922807715363,0.46363882224743624,5.09330120400985e-06,0.0,1710.3137234890637
9,-0.13097335753204964,-0.09259535857730883,-3.8947487814746595,-4.099461231471748,-2.023021969827482,-1.9846657674754993,-2.797716616969738,-2.5136871148941617,-4.331503982040285,0.00012742399545634923,7.95314258346831e-05,0.009483704864928506,0.010359391175050364,0.0015932480038400253,0.0030641702034844573,4.6611815415118434e-05,0.0,1704.6558818523727
10,-0.27237342693508393,0.9874733211031643,-2.3630923798201584,-0.8241677121622945,-3.6763073548764034,-2.3372287297274346,-2.1075622071093134,-1.6551713773354975,-6.780297775504248,0.004334186750562957,0.14991058117311507,0.00021071363790431898,0.004600142342298995,0.007806166188200684,0.022122215706013488,1.6584493959841253e-07,0.0,1705.8271199102053
11,-0.42646931227108964,0.19999988589702755,-4.234212871504789,-0.7963665671593072,-3.646496343554114,-3.8191014276723987,-0.4807548409448337,-4.881348250630097,-3.771431449125429,5.831591959577761e-05,0.15982084879603878,0.00022568549965063867,0.00015166961080166326,0.33055608715355284,1.3141706067674593e-05,0.00016926553992258766,0.0,1703.829163918622
12,-0.958138781594032,0.6274714092528471,-2.85322238905041,-2.938401452453876,-3.74517830031778,-3.5183286413993025,-1.0987567295724028,-5.142469273427661,-1.0191239513607813,0.0014020955500401084,0.001152387523149773,0.00017981325372811097,0.0003031596231967337,0.07966054446906541,7.203287130863073e-06,0.09569209188994052,0.0,1696.2660312280295
