Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.3656706108884378,-0.6862967345029158,-1.7382096072804758,-3.2616652995266318,-3.1793282629317776,-1.510782556380099,-2.207022156699105,-1.8494161608935111,-5.0608484166299395,0.018272181172994464,0.0005474376976331765,0.0006617161542692915,0.030847320348240875,0.006208373597371924,0.014144377512233406,8.692637786168351e-06,0.0,1700.1421113707788
1,-0.06798275242227714,0.012877723972640753,-3.135525099810215,-3.121438936160955,-2.904781353261295,-1.329660415574584,-3.1969301952629934,-2.438530864046956,-6.053509802070407,0.0007319390199651317,0.0007560683596195835,0.001245141323785919,0.046810101672546976,0.0006354330576553057,0.003643083588119621,8.840772152630988e-07,0.0,1699.7966033571731
2,0.856586311862781,-0.40112813741444875,-0.6713322411954611,-3.0364032294381036,-4.841069532798993,-4.564432128743225,-1.3428460381340201,-1.5287750668585216,-1.050137724094714,0.21314137287462262,0.0009195953584705767,1.44188447986002e-05,2.726263764351095e-05,0.04541025721562735,0.029595448999510426,0.08909683481562565,0.0,1700.8441788605114
3,0.33620350673409094,0.4471128102300401,-0.2584888983195587,-1.8424597387565167,-4.251570717028298,-3.189463509735981,-0.6355357998127935,-5.036470661801669,-2.128636338173813,0.5514562988384445,0.014372762897913293,5.603111733605922e-05,0.000646452307893437,0.2314537385938729,9.1945258512845e-06,0.007436415746770342,0.0,1700.37854151224
4,0.8652371823355611,-0.07261855379841975,-0.6537125217617159,-1.3062535251568497,-2.0415617032316513,-2.729736612254854,-1.5917567674708903,-2.4019899347415268,-6.213520981167371,0.22196652257074734,0.04940222107843365,0.009087371792943727,0.0018632167841837392,0.025600192590695854,0.003962872185468114,6.116162544949985e-07,0.0,1706.2494146323068
5,0.9562005420950219,0.3284401873318117,-2.641557213274873,-2.075185602309635,-1.367327620366776,-2.4560469123074666,-0.881951939620099,-0.7384826509888204,-5.001704802599342,0.002282668189738136,0.008410356355424168,0.04292125179396389,0.0034990736813999075,0.13123451191817534,0.18260696946731653,9.960822414676389e-06,0.0,1715.154551328313
6,-0.4813509501500288,0.27445239945482647,-0.753602197174642,-3.2045413897228094,-3.004250984292448,-1.5912402282583307,-4.618213311259229,-1.1815175837182945,-6.331146073435082,0.17635907115497873,0.0006243938406146217,0.0009902594959664763,0.025630658946699705,2.4087220525237148e-05,0.06583887725540906,4.66502447451836e-07,0.0,1709.2441262979867
7,-0.19710199466515022,0.2052726175566688,-2.931526740336684,-0.4216172153263108,-3.318596570749338,-4.816555676346814,-1.9005793917768097,-3.1007398721445067,-4.6965257766668875,0.0011707745132889422,0.3787762888887533,0.0004801792945626443,1.5256127994320782e-05,0.012572470006591736,0.0007929761544339629,2.01128781875478e-05,0.0,1706.4592053181689
8,0.35080823637596903,-0.49945875354847846,-3.527663784010657,-0.012463326569976674,-2.2214362701146384,-1.7318246144471217,-0.3450008022266294,-0.3482200752002249,-5.404428360679661,0.0002967127549649527,0.9717100028941414,0.0060057013219522075,0.01854280305085093,0.45185510970961684,0.44851804945900525,3.9406842608958495e-06,0.0,1710.3361598635493
9,0.0014489148515761663,-0.13618322452383003,-3.840577512667805,-4.053361983793512,-2.1650255233108178,-2.2537044604098346,-2.6673361958839634,-2.574523717448823,-4.0868342358931224,0.00014435189427392734,8.843781746775913e-05,0.006838714552519399,0.005575650456925316,0.002151115868995697,0.0026636446273151982,8.187772442806314e-05,0.0,1704.6390543384252
10,-0.11917993971505492,0.9870647117589244,-2.2902081653442816,-0.7026980762028073,-3.7476199612120045,-2.5768574140333467,-1.8795432541492276,-1.6297617660259416,-6.558705507145975,0.005126156189883699,0.19829050727232242,0.00017880515636796432,0.0026493698271878,0.013196438734365743,0.02345515104174371,2.762450424681098e-07,0.0,1705.7994926865435
11,-0.6052034256407139,0.07034738848522215,-4.116669110580669,-1.437819996985448,-3.992528357903127,-3.9564284430516583,-0.8211627359170567,-5.172122121999544,-4.862516064019579,7.644179726159898e-05,0.036490515865197325,0.00010173529344411161,0.00011055326085216408,0.1509514413053264,6.727874443455892e-06,1.3724101963008414e-05,0.0,1703.8358653604437
12,-0.9633198739173973,0.5843227267791156,-2.83612266268582,-3.1809091875722246,-3.842019490376584,-3.5881561814657044,-1.2420455951231788,-5.303034526860339,-1.1384508705283929,0.001458402289101874,0.0006593117451210081,0.00014387340089416073,0.0002581331722304725,0.05727358982054865,4.976975159389683e-06,0.07270246390712044,0.0,1696.280520072747
13,-0.8098255546771326,0.5134571059090209,-2.0664847280628114,-0.946003269932064,-3.879912707255435,-2.1742107666369783,-3.4590697899852003,-3.41975133791683,-7.346482079250932,0.008580552876504262,0.11323918370891947,0.00013185217334371233,0.00669559587852701,0.0003474803177798441,0.000380407142023524,4.50316562789722e-08,0.0,1712.0168556563438
14,0.06560863256169114,-0.3448398718112563,-2.675998039234787,-2.059799588050762,-3.679040828145089,-4.208365020499929,-0.7494835916834399,-6.300034032721414,-1.793384150080977,0.0021086376700497765,0.008713656024130777,0.00020939155970097392,6.18920659308674e-05,0.17803951736636084,5.011479605121056e-07,0.016092215874120804,0.0,1711.2700855512446
15,0.712034552402403,0.03578122373845227,-0.39320246935856884,-0.9898750369981011,-2.096949132648997,-4.316694021971944,-2.5334428563632616,-4.976395013244879,-4.4902140152402366,0.40438732119208515,0.10235874748687179,0.007999279422037405,4.8228746898355894e-05,0.002927906094305646,1.0558567161592013e-05,3.2343423304528174e-05,0.0,1699.8992149888104
16,0.669459339497843,0.03368358823330708,-3.1566231616157157,-2.6058758813899665,-3.1334925691579225,-2.534747359840372,-3.5722570235229996,-2.0657450065348693,-0.34704386487529054,0.000697231240964639,0.002478130190338639,0.000735372577700071,0.00291912464931978,0.00026775832124481313,0.008595180343671054,0.4497344282490837,0.0,1704.9319846545923
17,-0.516478312423379,0.0809630013609306,-1.8383201299149072,-0.7942162258472105,-1.7147493036131083,-4.392200016124126,-3.1245493072021584,-2.331490746756536,-3.6238575796126677,0.014510416222317447,0.16061413907864255,0.01928637897694992,4.053218198108688e-05,0.0007506728223719419,0.004661323594894819,0.00023776198637071478,0.0,1712.7150811177553
18,-0.03126142350040895,-0.6222258315486254,-2.763334593888271,-4.156315380923073,-4.764788084965206,-2.8861738269494097,-3.5904659179658944,-5.71082712689768,-4.322888446532842,0.0017245087652168751,6.977255377649488e-05,1.7187468492264023e-05,0.0012996492875446705,0.00025676397003051015,1.946134596124634e-06,4.75457336873023e-05,0.0,1708.443701413543
19,-0.417428322312586,-0.5227454436441847,-0.9805613311553126,-1.8222552658371363,-2.354615697724337,-3.524021585535214,-3.8375161842465184,-0.2452378292338006,-0.3186290745483478,0.10457759953352891,0.015057217859724177,0.004419613609805357,0.0002992115917176405,0.00014537302104627607,0.5685414997176573,0.48014335796228597,0.0,1709.6668417311307
20,-0.3551431977376749,0.34680504550763414,-3.490436653570703,-3.7250741554429494,-3.2212072331541024,-0.33163681999340794,-2.283593844160045,-4.818419773226146,-0.45463870430287356,0.00032326846901564136,0.00018833274853393366,0.000600886942656471,0.46597560407150906,0.00520482528617328,1.5190785339325813e-05,0.3510437907853553,0.0,1699.215482484769
