Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.4225781140156677,-0.7533708283397408,-1.6511335256580704,-3.156712535974584,-3.0366845344787876,-2.222786755647857,-2.2579983392451664,-1.76983222476283,-4.945607002053767,0.022328856072492173,0.0006970877710697729,0.0009189999029464072,0.0059870549524080685,0.005520795504451104,0.016988998391871957,1.133425548802372e-05,0.0,1700.9603419982932
1,0.00036791508419398156,-0.09054155358680216,-2.820158221005426,-2.650242343926442,-2.56835925869277,-2.324287531699417,-3.1975994490551503,-1.9337102717151886,-6.039942998971792,0.0015130099322787811,0.0022374722414532687,0.002701722510540888,0.004739281095835913,0.0006344546006426593,0.011649029049655861,9.121305483769546e-07,0.0,1701.6014503087233
2,0.6685175147488736,-0.30051948650802873,-0.46215674717532484,-3.772891688602512,-4.828740263114401,-4.167960618307077,-2.5123813668289183,-1.079796464818877,-3.2269211649816025,0.3450191912547529,0.0001686973697774854,1.4834049944123016e-05,6.792652253907558e-05,0.003073396788811228,0.08321536744361979,0.0005930329647264849,0.0,1702.221719574932
3,0.19725431866104426,0.5440169282321485,-0.16330732126942282,-2.154752579406731,-4.1693868653808055,-2.691097611490193,-1.131886496901478,-4.241723680899828,-3.9757609004950116,0.6865824194385103,0.007002408144591682,6.77038139798226e-05,0.002036584286098,0.07380971070032205,5.7316058741487035e-05,0.0001057399497067448,0.0,1701.7606229512764
4,0.8364089231069651,-0.14590297605363267,-0.8795660040741338,-1.502416914593384,-2.264067245259264,-2.6815654805000504,-1.382267612178365,-3.1370403917461087,-5.502804208493918,0.13195747475002273,0.031447279844572185,0.005444183497047588,0.002081778502603304,0.04146984267943556,0.0007293896698981687,3.1419248379368427e-06,0.0,1704.8188475551292
5,0.9484908204997595,0.3340735458051396,-2.480322861151997,-2.1262414685317976,-1.2960221896117883,-2.5090191028752153,-1.0481776248332189,-0.6251499902896939,-5.5170681440509295,0.003308850450284536,0.007477536325133332,0.05057988183264904,0.0030972830591409393,0.08949986395566889,0.23705548566302567,3.0404079255138314e-06,0.0,1715.8163875056186
6,-0.35593526761281014,0.1532988834246114,-1.9579594350113587,-3.379482553105306,-3.784227105233573,-1.1130721073293208,-3.633856539128781,-3.558314336836914,-2.377402194898222,0.011016422028968291,0.0004173663649706708,0.00016435120581394778,0.07707754840722675,0.00023235041947494313,0.0002764939692728986,0.0041937043018791635,0.0,1703.1578595871015
7,-0.5711631250334143,0.44702997540267675,-2.9623914686983923,-1.2544557709224369,-3.6724211173420125,-3.7134639195538677,-3.0193304714733458,-3.2158816739597196,-6.817206529516349,0.0010904569663221487,0.05566013163260672,0.00021260764779924601,0.00019343545548270092,0.0009564659823445511,0.0006083007137463197,1.5233281600934334e-07,0.0,1705.2347064258772
8,0.23317532332616797,-0.28624838238186745,-3.4016181993329804,-0.03154534782429623,-2.3825610052683386,-0.6068465707803369,-0.6234321213098524,-0.27875872748619185,-6.799220199741267,0.00039662656675892177,0.9299394079925599,0.004144183666751628,0.24725975194641894,0.23799502496876637,0.5263095767317737,1.5877415140532637e-07,0.0,1710.0496832230365
9,-0.27856999516218695,0.019003630593849463,-3.6662760750266834,-4.491517686135186,-2.249934041311608,-1.2241372112579172,-3.5344363252887874,-2.2485147839745396,-6.076545751442495,0.00021563731965968487,3.224647996621615e-05,0.005624267375420041,0.059684668869335496,0.00029212160271077143,0.005642677325774821,8.384057507829311e-07,0.0,1704.9454540035813
10,-0.3410504898035447,0.9903370820862984,-2.0476955189467128,-1.0381005793037923,-3.734114668951147,-2.0122153224549053,-2.6139543887722994,-1.3516474211020224,-7.407800667208393,0.008959927200993641,0.09160083249835202,0.0001844528334807405,0.00972265056920174,0.0024324594616322655,0.04449923847786381,3.910203254002232e-08,0.0,1706.5035524298903
11,-0.5230846419429981,0.1840308712262857,-3.9500570011810376,-1.3053368885354022,-3.9180355668036273,-3.7189863357065245,-0.9001289592444914,-4.63720153131833,-5.470550405986138,0.00011218711989654346,0.049506601192386805,0.00012077149245281504,0.00019099133496036714,0.1258551642439408,2.3056770071371315e-05,3.384149917647843e-06,0.0,1704.5213833411708
12,-0.9711116949089988,0.6259954661615006,-2.4136395856620037,-3.2419760859785542,-3.6734593481989553,-3.5557088747491266,-1.7260050928640005,-4.5303409920442785,-2.14137437865254,0.003857983930278849,0.0005728275723345606,0.00021209999183650427,0.00027815772472745786,0.01879294778648878,2.9488929552365907e-05,0.007221470165288879,0.0,1697.888359458511
13,-0.8749327174480754,0.2652734921445734,-2.3873823427994076,-0.9810563872050696,-3.9041701803485576,-3.332030573747353,-3.212994266535196,-4.229184644692037,-6.663926308434523,0.004098431277190769,0.10445845853787719,0.000124689481686358,0.00046555331804192733,0.0006123584758997752,5.899502035476452e-05,2.1680719544446758e-07,0.0,1711.5543257824484
14,-0.4532512614798532,-0.12297958488343963,-2.5240668555600756,-3.516406447190751,-3.9056497835297472,-2.4626853744970645,-1.9012614618071495,-6.170566608124491,-4.841786928886217,0.002991804040999849,0.0003045043862337358,0.00012426539838391947,0.003445994861414779,0.012552740134310684,6.752014898104441e-07,1.4395046467038698e-05,0.0,1710.9237146551663
15,0.49197521626026086,0.22536967466932856,-0.3490355177663971,-1.7849166271903827,-2.2892157436870315,-3.169837161747709,-3.448129915601538,-4.788088773019977,-6.437571388496839,0.44767669047992853,0.016409047523541213,0.0051378835446110336,0.0006763365195118255,0.0003563445199655025,1.6289630264566017e-05,3.65114105563042e-07,0.0,1699.655826195306
