Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.437083493085511,-0.7085181633001336,-1.7428377334028857,-3.480088349418749,-3.193219702301207,-1.4289534594297926,-2.350197131920079,-1.8723877103952413,-5.13587113387076,0.018078494714220045,0.00033106376564961075,0.0006408852814393519,0.037243161523741,0.004464808826621488,0.01341566761198339,7.313560630848647e-06,0.0,1700.161114034907
1,0.27947836137778514,-0.16132460969586848,-3.191045696665779,-2.9505165505380884,-2.7811224578922658,-1.398493308744174,-2.520905577690752,-2.315478407809826,-3.929708002391954,0.0006441014892936107,0.0011206847171239959,0.0016553031522974966,0.03994907162886084,0.0030136611693179966,0.004836393092134621,0.00011756877621524265,0.0,1699.8374934859207
2,0.7680961038624194,-0.4467903070478073,-0.6725851794721884,-3.5103092081985268,-4.849243824486459,-4.477942774415694,-1.6780788312029888,-1.5837981288628316,-1.3199063589888296,0.21252734681120103,0.0003088095992638957,1.4149991387167483e-05,3.327033896593253e-05,0.020985589279658518,0.026073652381406017,0.047873330394501944,0.0,1700.8772987860589
3,0.21184094518423136,0.4891467888181613,-0.25359549812222676,-1.9412876449226968,-4.2771640162059175,-3.147045917146053,-0.7789067909944332,-5.086119897790087,-2.8095293239966925,0.5577049534910848,0.011447544885970218,5.282457161506807e-05,0.0007127776654885432,0.16637696930788665,8.20125097148298e-06,0.0015504960922167435,0.0,1700.3685058237793
4,0.8912742418582544,-0.21128920543583263,-0.6740009176525861,-1.4811370465113947,-1.9943070511215106,-2.6557368388322775,-1.426365776625236,-2.36864739362805,-5.267924523724726,0.21183566592129977,0.033026530565728955,0.010131947922438093,0.0022093430811005233,0.037465732101416065,0.00427910168060459,5.396043925088943e-06,0.0,1706.2950622065969
5,0.957756477066688,0.3016000350199084,-2.6490442423664264,-2.127329677560844,-1.3602291913896327,-2.4365690300476444,-0.8636517843647971,-0.7361199118300635,-4.79874307644606,0.0022436533471050656,0.00745882336233262,0.04362855293458995,0.0036595776784118968,0.13688259050343993,0.18360313319006447,1.5894867923723326e-05,0.0,1715.1643530186002
6,-0.48849937835253776,0.24909904916674952,-0.7570892632599805,-3.28284026507948,-3.0017609016920526,-1.5626463336256333,-4.622079014494901,-1.1828931923891315,-6.2417606574425175,0.17494870686538183,0.0005213864434697819,0.0009959535829111793,0.027374970911813727,2.3873768897810937e-05,0.06563066543231963,5.731117896621652e-07,0.0,1709.254424713464
7,-0.4791840955053436,0.22106945670467804,-2.9128564428795265,-0.6572016360017426,-3.3963150726888918,-4.77086145150668,-2.4743919496976217,-3.216963134742692,-5.819825447257221,0.0012222035958367316,0.22019039168236423,0.00040149942468826246,1.69487841380486e-05,0.003354347485633755,0.0006067878348256291,1.5141697050908984e-06,0.0,1706.4733990344716
8,0.2454753686008051,-0.4255468821003212,-3.5044570242658377,-0.01193099550410503,-2.2674246054068505,-1.7368591905175992,-0.427761771072955,-0.35917319204576303,-6.176227359575124,0.0003129990185309853,0.9729017946211908,0.005402258911715464,0.018329086023274117,0.3734549574896902,0.43734766075607723,6.664577773814092e-07,0.0,1710.3109871959073
9,-0.3363027615930816,-0.047446115525008326,-3.8112079638144882,-4.294045882559124,-2.272382484871651,-2.0941987274875586,-3.3075926951379477,-2.698488323784467,-5.763311925366879,0.00015445146648194994,5.081057591152237e-05,0.0053409377370052715,0.008050099948387762,0.0004925012134385052,0.002002219451496091,1.72459878036952e-06,0.0,1704.6290232016784
10,-0.14508207201785706,0.9829410705685406,-2.3078128203484805,-0.8525579767531206,-3.741489119884598,-2.4812982701815205,-1.9100897612150038,-1.6347758826810248,-6.3062975245931145,0.0049225164898908606,0.14042422097744556,0.00018134721071149846,0.0033014272361966924,0.012300145216496578,0.023185908482405076,4.939721627210509e-07,0.0,1705.8301704488551
11,-0.2103940793100505,-0.056893644016524525,-4.15062345100882,-1.0436349573239265,-3.886107449978101,-4.100282785634897,-0.38683360591341964,-4.999756510575029,-2.5094666688671556,7.06930222640662e-05,0.09044093482078167,0.00012998479393347577,7.938111857895376e-05,0.41036129728019793,1.000560812316697e-05,0.0030940927710586177,0.0,1703.8521198665148
12,-0.9605484922760145,0.5734404310027053,-2.840783539312791,-3.1774191952878152,-3.8350921972082657,-3.590242912819585,-1.2048565104099023,-5.294168117050037,-1.0437080880450944,0.0014428343085909673,0.0006646313225258904,0.00014618667990070854,0.00025689584918784936,0.06239409496432179,5.0796277017135575e-06,0.0904257067802983,0.0,1696.2844463694478
13,-0.8378317517651108,0.3481861497692722,-2.1085066046062133,-1.4243517762391449,-3.866962199483534,-1.942546902658094,-3.5367543055717627,-3.4389264188250688,-6.951374851447844,0.00778920968892253,0.03763987944368118,0.00013584316778484577,0.011414400254511662,0.00029056660187693357,0.00036397669835312675,1.1184720828711239e-07,0.0,1712.0921788339322
14,-0.2346133022623902,-0.3989843860509923,-2.675711107665307,-2.749186950265904,-3.735102476364811,-4.030552424746071,-1.1162112070948835,-6.381743527710113,-2.4037660985503138,0.0021100312742834484,0.00178161167394567,0.0001840337703135719,9.32067951354981e-05,0.07652243707229406,4.151991658134637e-07,0.003946698053163225,0.0,1711.3117267601579
15,0.6129643627023993,0.013391160282056669,-0.3923438394791002,-1.2409289496778018,-2.133821089104819,-4.240622243950969,-2.819266795187425,-5.032906839489105,-4.9214201444824806,0.40518761342589416,0.057421039500685854,0.007348165190335655,5.746160548198847e-05,0.0015161187013681464,9.270286589734862e-06,1.1983394465498001e-05,0.0,1699.9174839855318
