Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.4828460032509353,-0.7045374972800283,-1.7124986173350483,-3.4744320761427723,-3.2136484653073776,-1.3888914087415216,-2.4588307882292124,-1.9334678513053274,-5.409290942147902,0.01938658808057615,0.0003354037576509566,0.0006114367451238043,0.04084214955275422,0.0034767159642936,0.011655533278514336,3.896808445920228e-06,0.0,1700.1431958694204
1,-0.08940659421112551,-0.12164740295094101,-2.9713165512945983,-2.8996027633442587,-2.9272799050057587,-1.1328066836440391,-3.2416462871031397,-2.809036997265914,-5.81748710215646,0.0010682759436878824,0.001260077441397509,0.0011822793250735775,0.0736534876362324,0.0005732627370588981,0.0015522547687459882,1.5223443433733273e-06,0.0,1699.7126913270301
2,0.7274239959913971,-0.48140183961597094,-0.6201041226578422,-3.445140219904259,-4.855144864652774,-4.406294298299807,-1.822278673179042,-1.7571320488559192,-1.4853951721719643,0.2398257864694912,0.00035880606884972863,1.395902661645446e-05,3.923789509169079e-05,0.015056406336752105,0.017493147220942768,0.03270429773047401,0.0,1700.8273611446707
3,0.28344934567573876,0.376691533308541,-0.2331194363985907,-1.8022410872446117,-4.265684441220263,-3.0186960613218163,-0.6945253674979989,-5.272245641845825,-2.105448073119107,0.5846292816908032,0.015767357430210172,5.423948518683082e-05,0.0009578641929265591,0.20205734051902688,5.342620892719082e-06,0.007844259039912607,0.0,1700.3345835514815
4,0.796972165445095,-0.16479889036829964,-0.5998628645980183,-1.4705720015753532,-2.094658805369077,-2.453402925526444,-1.8977738910961754,-2.6709769146790983,-6.460586548128675,0.25126797249114435,0.03383981642669701,0.008041576441873368,0.003520441034160415,0.012653949849084342,0.0021331583001158927,3.462688717368652e-07,0.0,1706.2163878446704
5,0.9471138685050589,0.24535326842943528,-2.53331289075601,-2.0333465836498066,-1.3898769731704412,-2.2602925400088703,-0.9637521035433951,-0.8594046757439782,-4.9777283092343225,0.002928782421435588,0.009260904726948587,0.040749569673198066,0.005491708287241274,0.10870459353016594,0.1382277771811086,1.0526201777093983e-05,0.0,1715.1068880221405
6,-0.5429785930730788,0.1871949998575122,-0.6909762941177088,-3.189669571410469,-3.0338544111320167,-1.4087992633560071,-4.669039732044299,-1.3533095148572798,-6.343728176820123,0.2037153272297636,0.0006461456554872057,0.0009250082131716228,0.03901222646718341,2.1426945647131623e-05,0.044329260364899085,4.5318113541703437e-07,0.0,1709.1972657811514
7,-0.43201719270757444,0.14246242205651183,-2.8722670252251827,-0.6123105322506258,-3.381401344304333,-4.7534560890701805,-2.3640684356690884,-3.3169737009901423,-5.346353859838023,0.0013419396181366084,0.24416840585139127,0.0004155264328082611,1.7641841297391076e-05,0.004324456813286377,0.0004819769831989275,4.504495321271556e-06,0.0,1706.4569382939303
8,0.3748541137615329,-0.5424781856242794,-3.4639422052002895,-0.00950743140597042,-2.2224052185614447,-1.6591257808725313,-0.3300713939110547,-0.38777546340768926,-5.185302645618988,0.00034360367075581135,0.978346213724321,0.00599231702063151,0.021921699445946886,0.4676582563673274,0.40947230817846225,6.526755658798599e-06,0.0,1710.2963221666578
9,-0.1705305433567854,-0.20248610976997305,-3.784762241753896,-4.206526559684198,-2.2144047712454773,-2.027847859605842,-2.9836518478248437,-2.779191353832922,-4.4834299861770575,0.00016414881740650162,6.21546235350323e-05,0.006103728798439496,0.009378905076250145,0.0010383604839506375,0.0016626798980856887,3.285262026582507e-05,0.0,1704.6217813589176
10,-0.28186207355731707,0.9835874171849062,-2.217392402020157,-0.8369311319878134,-3.786298200076849,-2.3492241526292825,-2.1825302148286427,-1.7946758837370744,-6.795106349618892,0.006061883672164548,0.14556898975175184,0.00016356930181385534,0.004474822853066652,0.006568554160009606,0.016044423477750265,1.602852837552475e-07,0.0,1705.7810060082654
11,-0.47315380406925844,0.019388363660572727,-4.063605330387799,-1.0551857187690732,-3.9681145167775758,-3.9726657110321906,-0.6409094244478374,-5.296156256323091,-4.151861640476774,8.63763144919041e-05,0.0880672187745478,0.0001076181403723513,0.0001064962435070322,0.22860755328102506,5.056427023235e-06,7.049176090750989e-05,0.0,1703.7762096299375
12,-0.9654131114393133,0.5489232144669169,-2.7768776191144657,-3.1268986326801627,-3.8503208986661397,-3.5055182400763893,-1.2722612517418666,-5.436535413494864,-1.1017068539149855,0.001671561581304385,0.0007466230050199167,0.00014114942111012857,0.0003122351266814454,0.05342428865738706,3.6598609588879353e-06,0.07912125113395092,0.0,1696.2523449127266
13,-0.9285632625260145,0.43541582854651106,-1.980265241593601,-1.4557803914606235,-3.9575223878809376,-1.7706064872281726,-4.031167819120016,-3.7495309046895047,-7.662772474394148,0.010464892186111999,0.03501221676212245,0.00011027513855493698,0.016958737299844706,9.307481483142054e-05,0.00017802012240213596,2.1738397488623628e-08,0.0,1712.0153712699296
14,-0.2972441491421085,-0.40511190321563184,-2.620759658345768,-2.7223111848239214,-3.7569663328674423,-3.973355216973052,-1.2166522919994747,-6.474022186882461,-2.6789809621524383,0.002394640600917453,0.0018953473621780754,0.00017499823445135047,0.00010632729930854757,0.06072222937449488,3.357204627915201e-07,0.00209420425592942,0.0,1711.282930659152
15,0.5869978209323832,-0.051954882911100064,-0.3591711748456532,-1.168745737278393,-2.153608627011383,-4.152273185854519,-2.8921384720521726,-5.245525294594015,-4.896445987903903,0.43734969214223324,0.06780383568183845,0.007020877135310934,7.042499326837935e-05,0.0012819217848248246,5.68165298970206e-06,1.2692699904982027e-05,0.0,1699.8723442747619
16,0.7114676735495231,-0.017405455953663385,-3.088751625215304,-2.3480580779257183,-3.1241010501308337,-2.490813707889117,-3.463462604788076,-2.1858533743170288,-0.26902744803155487,0.000815170349981998,0.004486853835090451,0.0007514480293594274,0.0032298792924296,0.00034398332901622124,0.006518484327513129,0.5382357641722431,0.0,1704.8881709211082
17,-0.6020147961790228,-0.00629984202485756,-1.7428594762812595,-0.8388010316677295,-1.7507114779419195,-4.26984677430372,-3.3262650368624405,-2.5748628562431426,-3.774577788538199,0.018077589640154886,0.14494357481451126,0.01775368549233346,5.3722130278151316e-05,0.0004717750432723231,0.0026615654099925875,0.0001680436907750735,0.0,1712.6763005389394
