Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
15,0.6876254003132316,0.06617945913705858,-0.46806119991676987,-1.1597999607195106,-2.0526457742331616,-4.561503560486751,-2.4585467934110157,-4.917344604749687,-4.690700058387922,0.34036022343399713,0.06921497068292802,0.00885837835571197,2.7447098413665048e-05,0.003478990209675738,1.209637927016865e-05,2.0384494285871537e-05,0.0,1700.1238409671491
16,0.7832114249087068,0.08353081845362387,-3.3265110125723982,-2.3263478569737974,-3.034599114103683,-3.195687049588188,-3.0974328844649937,-1.945268764762801,-0.23206558409869663,0.00047150791497710837,0.004716850841825396,0.0009234234219163327,0.0006372545579164412,0.0007990374147535885,0.011343086272866046,0.5860496567332291,0.0,1705.1156723234665
17,-0.372767655019127,0.16396314814580037,-2.2178732045105174,-0.7690552881961431,-1.574293522647574,-4.817651988531944,-2.5150485558174354,-2.1445348216411073,-3.2444812590105436,0.006055176343060807,0.17019418275773784,0.026650568480541606,1.521766472350484e-05,0.0030545795802092873,0.007169108915099519,0.0005695328004888087,0.0,1713.1437141815884
18,0.052244207428775,-0.6033805124592734,-2.8764680787771324,-4.105216872028034,-4.751341568252674,-3.2590104484016242,-3.3788239823071278,-5.644541629783957,-4.106320106668692,0.0013290212383679386,7.848436122870156e-05,1.7727946472473927e-05,0.000550794445049373,0.00041799974582612705,2.2670357574781006e-06,7.828524108088705e-05,0.0,1708.5650221783671
19,-0.12524148012190783,-0.4600418936493633,-1.1953748117345793,-1.4572076423904958,-2.1956800406530346,-4.290276634356536,-3.1483394194472196,-0.2073886875709009,-0.1719137099157228,0.06377128795110322,0.03489734264096679,0.006372648424401933,5.1253480857059315e-05,0.0007106578874589749,0.6203136135923089,0.6731103834769985,0.0,1709.9629070987871
20,-0.3328864867334951,0.39515935362201793,-3.7364767542763895,-3.8644809033189294,-3.1353052428465262,-0.7097086491839886,-2.01162596323204,-4.694060588273103,-0.4651098409728439,0.0001834523357823443,0.00013662151492176115,0.0007323096501172853,0.19511531114605374,0.00973585364642303,2.0227369676577332e-05,0.34268110530152174,0.0,1699.5502826040688
21,-0.1013003861430457,0.9724789200890935,-4.872018257461427,-3.9949047462956955,-3.4804385954143258,-1.3017391267763576,-1.7984202758036572,-7.9108343507655166,-2.205038708031163,1.34270851334678e-05,0.00010118013480714696,0.0003307968798868111,0.04991842488105106,0.01590668658845555,1.2279074921162588e-08,0.00623679245387339,0.0,1709.030695478332
22,-0.0695271256102643,0.6596206183134188,-2.0187863626977665,-0.5740450609110758,-2.8972736105983294,-1.4681270339754062,-2.2132717657603616,-0.7779523866321589,-6.339641490689592,0.009576650481840752,0.2666581974735894,0.0012668534818918665,0.03403086326411546,0.0061196732489087685,0.1667430009270398,4.5746567087344216e-07,0.0,1700.1021682928545
23,0.895942131380296,-0.06191024110800536,-1.9741160934169584,-1.3217487478878256,-1.8642718076843612,-1.448258838779655,-1.0367018875712264,-2.2968716527830444,-3.341159036492146,0.010614117880109068,0.04767066958683492,0.013668730862070164,0.035623875244679595,0.09189631832266566,0.005048104623531312,0.0004558699480605692,0.0,1702.7459554384893
24,0.22221973013262697,-0.78692984396088,-0.7729021042451147,-0.18105540337728407,-2.375347899557176,-3.2542866710201466,-1.324911371442702,-3.4828787188265324,-1.4084854548092227,0.1686933239732789,0.6590898091410915,0.004213588309804475,0.0005568180806607585,0.047324782706080745,0.0003289434788796053,0.03904042575283033,0.0,1703.7085496242225
