Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.18358755215874323,0.4112534055202568,-4.638862837195625,-4.480516817575856,-1.7568483786446332,-0.05888852842300823,-1.0228891580814516,-7.668523142185248,-6.509857588875879,2.2968739530397174e-05,3.3073730437315044e-05,0.017504577036304588,0.8731954651446522,0.09486605523503246,2.1452447994304626e-08,3.0913089489841336e-07,0.0,1701.6077815731978
1,0.8174386527942858,0.6645848207738245,-4.6673278928825175,-3.136552898136401,-1.2297386917701627,-0.15538379968302946,-0.9786279565027702,-7.193949200928475,-6.155864674510256,2.151156995212238e-05,0.0007302088662200591,0.058919806002668336,0.6992237968364341,0.10504419167931839,6.398096691213929e-08,6.984500061162525e-07,0.0,1709.1812018947091
2,0.8313712055912363,0.6231716141530745,-3.7431358164861126,-3.392743675016463,-3.665597494151454,-1.1636203289870588,-0.593689015400618,-7.290222450421427,-7.514526389122022,0.0001806609058585301,0.0004048147469497527,0.00021597451422306679,0.06860877592954309,0.25486546106153174,5.125987580022473e-08,3.0582544115432886e-08,0.0,1705.3207471457793
3,0.6992926975371372,0.692917306707882,-1.7760489934491663,-3.6040172684331333,-2.864970184662825,-0.3560305815651412,-0.3492955725706877,-7.740099469449153,-6.512622477890631,0.01674753933722269,0.0002488758358213769,0.0013646768216450918,0.44052384219849544,0.4474087026750121,1.819284127744673e-08,3.071690977824196e-07,0.0,1701.9276672173214
4,0.779872152393565,0.7537088841776993,-4.592755176645703,-3.6527121931208684,-1.0692359911031852,-0.11023100077814914,-1.317597380034001,-7.671857243311395,-7.610167685591306,2.554140733987533e-05,0.00022247837660515225,0.0852636674216639,0.7758343413908747,0.04812853253062532,2.1288387003259935e-08,2.453761310135922e-08,0.0,1707.6116185091175
5,0.9437399773018074,0.6592652457514436,-3.772457475881758,-3.4451324074338414,-0.7415975728403724,-0.4047195788377636,-0.6569686528218416,-5.856591952243507,-6.104517112135561,0.00016886611973299397,0.00035881252342635436,0.18130192994850458,0.39380427027317716,0.2203085475022162,1.3912591953189884e-06,7.86109216146015e-07,0.0,1708.9251372877343
6,0.6610063740412864,0.5845339758062975,-3.8920591107820828,-3.93784177814322,-1.6832535511936875,-0.10632292611734169,-1.6720792208601836,-6.414602887471093,-5.666063262756951,0.0001282156059587981,0.00011538735596490376,0.02073702488355557,0.782847328531522,0.021277508816448864,3.849436079794347e-07,2.1574301179882585e-06,0.0,1704.7300311226888
7,0.6090753178759498,0.3639527686343842,-4.605279639212866,-3.8140068279053314,-2.380625646677843,-0.5221831232628529,-1.5702609596561254,-7.124596119076778,-7.211434984458632,2.4815347477059155e-05,0.00015345928559969818,0.00416269271837045,0.300480903702207,0.02689917995415369,7.505919129666632e-08,6.145610269506954e-08,0.0,1706.2242523883792
8,0.7749879966729956,0.06547322468767325,-4.891676790054903,-0.5514032072026906,-1.0874415098833712,-0.009843093823811433,-0.15822852974496787,-4.522063485882218,-7.547780461646112,1.2832852718770054e-05,0.2809291420039466,0.08176331481106787,0.9775903506049384,0.6946586856176179,3.0056369015632482e-05,2.8328236425306178e-08,0.0,1710.5840507133432
9,0.2500425801349042,0.8177638087083376,-4.791863085578749,-3.723196117777431,-0.5325562661916953,-0.0463739409460497,-1.209952289437628,-7.519051234465773,-7.76786834581224,1.614867575063762e-05,0.00018914892710596254,0.29338893713898473,0.8987234197010424,0.06166627432477552,3.026556358989011e-08,1.706599657697778e-08,0.0,1707.69990109023
