Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.14831532058902464,0.2159756602340639,-4.294180893859699,-4.346066209005081,-1.5202922080022543,-0.1150765868651257,-0.876522285548506,-7.279970854826931,-6.465946600058958,5.079478262832064e-05,4.507479819312506e-05,0.030179204782610304,0.7672261788025578,0.1328855365998787,5.248426808619246e-08,3.420214941758509e-07,0.0,1703.5642337073991
1,0.835096678414569,0.6470358016008764,-4.6111645716885175,-3.395818048607556,-1.2758409009194034,-0.20904600972039258,-1.0480263404359496,-6.911781943176182,-5.95739084596953,2.448135368859586e-05,0.0004019591798173856,0.05298575159046758,0.6179509301478942,0.08953104623427863,1.2252312265789505e-07,1.1030854445839206e-06,0.0,1710.250379868046
2,0.9113090133945869,0.8169930857624481,-4.021943860154236,-3.615056148162144,-3.443802595248287,-0.6752557961113071,-0.4561561085876256,-7.496772426552402,-7.2470527486051655,9.507276832119828e-05,0.0002426296388840333,0.000359912893233252,0.2112244577564452,0.34981940068580397,3.18586650148343e-08,5.6617051883709166e-08,0.0,1706.4831213664818
3,0.6644383729869292,0.7665142879819142,-1.545205422015828,-3.744212998349246,-3.1667739807280606,-0.2663240037091472,-0.4080644755812345,-7.713087783455387,-6.117168043408372,0.028496700499778437,0.00018021336733470704,0.000681123742750098,0.5415966835425383,0.39078287565977493,1.9360305967066338e-08,7.635402865265196e-07,0.0,1702.5220006023005
4,0.5797649610467186,0.8088837676373541,-4.699398683279592,-3.934139024811868,-1.572216408905502,-0.28632686792888085,-1.3050533638367336,-7.849901103648785,-7.723173324661238,1.998026834495887e-05,0.00011637534331479827,0.026778336280249136,0.5172174062801602,0.049538931621413956,1.4128592404342537e-08,1.891588544865533e-08,0.0,1708.0421298174965
5,0.8815544592352178,0.8200971811462319,-3.9739148575025935,-3.5324013450218463,-0.7963942580307593,-0.37814183838029003,-0.6354291815408899,-6.606547310442302,-6.583938447365935,0.00010619037207294262,0.00029349361326785276,0.159810658849636,0.41865681159133733,0.2315105669166072,2.4743019053097323e-07,2.606522946781193e-07,0.0,1709.691250804288
6,0.551203965807004,0.6393364865212914,-3.9656854388261786,-3.6544635956531946,-1.7280503027037275,-0.1737835391316684,-1.4911689344496768,-6.51175283338767,-5.974525314152948,0.00010822175218309906,0.0002215829828483364,0.018704654788055927,0.6702185762354734,0.03227238527094261,3.077847987863609e-07,1.0604121272781649e-06,0.0,1703.645683072468
7,0.2620490145284964,0.8379843540103775,-4.866079003611142,-4.106841670378488,-2.62144850150123,-0.44470102055213934,-1.5136390468705487,-7.744127109259536,-7.193581439961194,1.3611970411345727e-05,7.81912812574509e-05,0.0023908454242110556,0.35916911077173413,0.03064509366801373,1.8024901110494587e-08,6.403516899979988e-08,0.0,1708.278334806604
8,0.7759121525643287,-0.2185127102429969,-4.751047064910364,-0.5148352852020203,-1.2803149726923473,-0.03209368180088652,-0.22236516245574175,-3.0225469001323444,-7.53868007553131,1.7739972206890135e-05,0.3056079972398796,0.052442698087907955,0.9287660207563275,0.5992869733050316,0.0009494084655783166,2.8928100957942212e-08,0.0,1711.6460296778112
9,0.12431635310251221,0.7878287400113764,-4.634447095449065,-3.2292682040850287,-0.634216291658759,-0.1243405775172934,-0.9673403118471366,-7.582720541789407,-7.762691333955561,2.3203468265778374e-05,0.0005898367065060432,0.23215802918792552,0.7510336958521912,0.10781015939932477,2.6138427592622832e-08,1.72706493246182e-08,0.0,1708.3672900754189
10,0.6767832821929276,0.993800768272636,-4.48213977035958,-3.3432784871777472,-2.2658308123944444,-0.1972445679653447,-0.9388116471073648,-6.112038950349529,-7.827646533262261,3.2950364991479126e-05,0.0004536506242434575,0.00542212078203213,0.6349732532319935,0.11512995976644227,7.726112891903947e-07,1.4871455186321646e-08,0.0,1710.3643215521518
11,0.18363352573995884,0.6230959245967944,-4.938879392027521,-3.4389637438800054,-2.3334399592626354,-0.5402548603904411,-0.29289451795953775,-7.825528373969451,-7.2337093993551,1.1511200222386484e-05,0.0003639454180420712,0.0046404493925331115,0.28823395411114006,0.5094545930632286,1.4944164037540954e-08,5.838356371238118e-08,0.0,1704.4355574786175
12,-0.15164982103504632,0.7942488399154848,-4.392102315704629,-3.9096803097876536,-1.1391286884181047,-0.34628828345344564,-0.45623543861797533,-6.833357977429589,-4.8020212475515205,4.0541301269519345e-05,0.00012311747221774227,0.0725890832472249,0.45051755298214485,0.3497555070596798,1.467715979526886e-07,1.5775340880676175e-05,0.0,1701.719582718412
13,0.1508158630858334,0.4890076164727315,-4.272383280262559,-2.4498267621472474,-1.7765582023476658,-0.9032697044758529,-1.0244014810633626,-7.318838073479321,-7.613259583324562,5.340927955325774e-05,0.0035495495071623056,0.01672791440795716,0.12494828385126688,0.09453628220058179,4.799123504072597e-08,2.43635414327816e-08,0.0,1710.5829581999167
14,0.7816438013185278,0.5678931005169274,-4.169567796590983,-2.8012231235288647,-0.9639842264872688,-0.14524091520087404,-0.5579522949678505,-6.737800005743556,-6.912054891173627,6.767561380186948e-05,0.0015804358644861771,0.10864650831550647,0.7157462557566117,0.2767245596521914,1.828942257093953e-07,1.2244614278476382e-07,0.0,1708.235478066116
15,0.9795485850715333,0.3556841656642149,-2.697737526009824,-3.9541315225233165,-1.0562463237058295,-0.6505462493404254,-1.624009758864919,-7.46691773044044,-7.193336275091253,0.002005683833664679,0.00011113950994174932,0.08785240930648092,0.22359070774977005,0.02376786878157457,3.412575508254396e-08,6.407132788866775e-08,0.0,1706.8327574125046
16,0.9633001917141772,0.7402297091617343,-4.8885035224416145,-3.4142197631279987,-0.7709641537830622,-0.09176105363497591,-1.6391143193601438,-7.229189857624547,-5.0675259612028025,1.2926962160651841e-05,0.0003852833459785663,0.16944776551069832,0.8095411816458276,0.022955443123217224,5.899431222876544e-08,8.560005402942965e-06,0.0,1710.276964101259
17,0.46898913017597677,0.2508761510173252,-3.544369096114274,-3.5040071758737934,-0.5711646218138491,-0.9867359892314298,-2.1854838820621563,-6.343469913794604,-5.631617763917742,0.00028551629797192636,0.0003133233953275195,0.2684326743342272,0.10310126900737568,0.006524032531408799,4.53450709964117e-07,2.335512715353265e-06,0.0,1713.3762352753342
18,0.8883149940577981,0.1935760687921686,-3.2218980450143326,-2.8493898003949476,-2.1433289226278243,-0.7723853849861382,-1.97430769779273,-6.239469295751638,-7.424497923026292,0.0005999318997558752,0.0014145236063687395,0.007189042935385332,0.16889415306236988,0.010609436119323232,5.761435499761339e-07,3.7627215175067326e-08,0.0,1708.9223373522937
