Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.44231162217026965,-0.766224522926383,-1.7389319922475444,-3.606853537478262,-3.268050955985789,-1.9735300138444694,-2.5732303358348707,-2.031705176334862,-6.171143971265944,0.018241813351447533,0.0002472557855819902,0.0005394473251810866,0.010628451281156012,0.0026715891078538554,0.009295972358246491,6.743044546083054e-07,0.0,1701.197943622579
1,-0.014214783569554634,-0.010544507205753284,-3.008419760852229,-2.9069754024220305,-2.9242295288351587,-1.6187596986246415,-3.200465456485016,-2.3616849026280353,-6.37455329855978,0.0009807995076142708,0.001238866751498683,0.0011906125914427882,0.02405693536606078,0.0006302814761966819,0.004348255924649473,4.221304701341952e-07,0.0,1700.2497867606012
2,0.7838769855588255,-0.5365890943866943,-0.5948915631579045,-3.405113617910748,-4.867112630741993,-4.762465252912365,-1.84516067934962,-1.5380394342523225,-2.5128623081477413,0.2541607227673991,0.00039344713035573034,1.357961224716142e-05,1.727964226156952e-05,0.014283653971445,0.028970805187565833,0.0030699951675027793,0.0,1702.48221926683
3,0.43681560407070874,0.274847543250873,-0.20814741462881511,-1.6276781200969948,-4.331712115982667,-4.0821680057824485,-0.6587742446667486,-4.71891882328566,-3.6267835129930677,0.6192308509453984,0.02356795389476684,4.6589482235729604e-05,8.276219382081449e-05,0.2193945097423081,1.9102102746212594e-05,0.00023616551771089,0.0,1702.893010613331
4,0.8500362245325788,-0.09892036174177654,-0.49877848526645113,-1.0634060035533488,-2.1398716291606616,-3.0823961059030185,-1.6969175663290068,-1.8997340400570657,-6.9209820276254606,0.31711845339679373,0.08641596746864134,0.007246501239698578,0.0008271873687978716,0.020094741957985263,0.012596966080396248,1.199548942962234e-07,0.0,1707.5956627192995
5,0.9568152583653777,0.04910363621452141,-2.894094700545258,-2.8080950247129586,-1.463218144194415,-3.3230379074432435,-1.1130361253539625,-1.0584764320278754,-6.215430363209007,0.001276160503933136,0.0015556252196972215,0.03441770087511392,0.00047529373806421446,0.0770839346669113,0.08740244222153304,6.089331771030124e-07,0.0,1716.8068504070657
6,-0.5182378867359321,0.18160288194905183,-0.8137867663831166,-3.5316116503969397,-3.044165108688067,-1.8074470719082874,-4.685715056138138,-1.3623800858184758,-6.705545220617672,0.15353706471678874,0.00029402776966358914,0.000903305992449509,0.015579478926075405,2.0619823516114076e-05,0.043413011589562116,1.969948077033177e-07,0.0,1709.671624788343
7,-0.33883523403580906,-0.10565937045326512,-3.1439292325093957,-0.9328594475599014,-3.4906871061811167,-4.9243182234476475,-2.406872239079206,-3.4500223553061424,-6.370000940901281,0.0007179112640667881,0.1167187297381936,0.0003230820975684986,1.1903694611607285e-05,0.003918571368393761,0.00035479512568631686,4.2657859461582057e-07,0.0,1708.7996626626168
8,0.4469408044065195,-0.6191801664682038,-3.466996893265948,-0.011643651422773352,-2.2934874154665286,-2.6109963924562747,-0.3764940487400469,-0.38595365895815414,-6.335390457624948,0.00034119535236081075,0.9735457127156617,0.0050875956173614895,0.002449083585505082,0.4202482864188242,0.41119359484407897,4.619654990547069e-07,0.0,1711.74360773229
9,-0.14385181129638092,-0.11390911709977669,-3.6641368095238582,-4.0561825197801795,-2.200328584522001,-2.311404746431416,-3.0216820310490107,-2.542044760783263,-4.941721260835351,0.0002167021351819615,8.78653170006742e-05,0.006304801465965695,0.004881971655203506,0.0009513010343399578,0.002870484718800236,1.1436120931456118e-05,0.0,1704.5829930803836
