Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.2585734788091838,0.07916026646663621,-4.340058376844913,-4.087432123217747,-1.347807323189359,-0.14461297762712447,-0.6937108495276755,-7.231365960647367,-6.366374189921714,4.570267530224458e-05,8.17650820294474e-05,0.044894452212749646,0.7167818872546176,0.20243665403163552,5.869945098975385e-08,4.301558267409318e-07,0.0,1702.6208006472355
1,0.8137831908264026,0.6352455642549049,-4.683074696387393,-3.211318885269305,-1.1488257873501393,-0.1065427690440682,-1.2510391702904204,-7.115094058090989,-6.214962812619865,2.074556673832627e-05,0.0006147253384438986,0.07098624646971016,0.7824511459816296,0.05609973757553591,7.671953146935301e-08,6.095890923560061e-07,0.0,1709.6958255553368
2,0.8977071754712163,0.7905435824327076,-3.990391080759789,-3.4078957482370056,-3.4663762145600447,-0.7651071865989687,-0.43160913232650366,-7.512200556140272,-7.109454272276728,0.000102237193505653,0.0003909347278464979,0.000341683325613583,0.1717484448922479,0.3701611772173858,3.074676608628318e-08,7.7722314984517e-08,0.0,1705.728348117171
3,0.8317548201398259,0.5103870450692087,-1.1256550176164548,-3.668773821600914,-2.928598949965361,-0.27672913074913374,-0.3888674144986875,-7.3817960668668325,-6.388602815571178,0.07487640460295276,0.00021440068985081217,0.0011786939381777729,0.5287749456183194,0.40844406094264235,4.151489397675252e-08,4.0869298602524997e-07,0.0,1701.71595078634
4,0.8648744039151142,0.5070340764008292,-4.528721411770751,-3.381818814596842,-1.1797528047877153,-0.32135104268612924,-0.9380667472418738,-7.4467360741691495,-7.6083024427875205,2.9599105607124942e-05,0.00041512719542337697,0.06610696138414457,0.47714344000161735,0.11532759958231359,3.57490023016174e-08,2.4643225846562907e-08,0.0,1708.785187031628
5,0.9107571626653315,0.9195195856922105,-4.709643763663954,-3.8209295521812794,-0.5421701664824284,-0.12092944763045235,-0.5174163288786571,-7.24745032056988,-7.127205172992408,1.9514446441589026e-05,0.0001510325127301191,0.2869655965061976,0.7569558546572348,0.3037971330750333,5.656524590040358e-08,7.460961981979118e-08,0.0,1710.3521769149227
6,0.7077047573662787,0.6970267559280816,-4.355790924062427,-3.8130994313925366,-1.5493162255501567,-0.05924398541907939,-1.3049722289786378,-6.717471721446075,-6.313861260340384,4.4076700434640304e-05,0.0001537802521273934,0.028228238261075667,0.8724810732634851,0.049548187344947266,1.916585854815914e-07,4.854435551298862e-07,0.0,1705.9237966888102
7,0.3685387315773976,0.518504145685438,-4.564946026321754,-3.7539950706113805,-2.90862420819578,-0.6331253762353193,-1.8634686802532077,-7.127775316526676,-6.699313153388201,2.723039703665527e-05,0.00017619960455466055,0.001234172291489367,0.23274192592832962,0.01369403141230471,7.45117362772504e-08,1.9984203643563928e-07,0.0,1705.7313168938574
8,0.8405172332726976,-0.1476282718897164,-4.8135878009067365,-0.6101796007949006,-0.9992863157769327,-0.01701323028596581,-0.15411696145679732,-4.144015068017018,-7.532387912359053,1.5360742152593584e-05,0.24536939902280366,0.10016446696411709,0.9615829844087777,0.701266412329294,7.177693875495294e-05,2.935026911214123e-08,0.0,1711.7694840039742
9,0.19223186831889683,0.7870497705214354,-4.693097466194436,-3.5649308138193923,-0.53725975692401,-0.03843335210801238,-1.2193978296226193,-7.633929435860301,-7.845553716332313,2.0272277094957092e-05,0.00027231350881918383,0.29022862417806333,0.9153067137077465,0.06033956436685889,2.3231142251449936e-08,1.427073309651163e-08,0.0,1708.4273367684946
10,0.7232930214490856,0.9447067407234016,-3.828151581688999,-2.995562314290397,-2.5244456625140246,-0.16534862861689348,-1.2268414077557146,-5.838300821011764,-7.771455669299284,0.0001485417097059014,0.0010102705325153844,0.002989195621811249,0.6833628595181898,0.05931418839265009,1.4511061375460386e-06,1.6925610041400297e-08,0.0,1707.537259112119
11,-0.06909127102152324,0.5537750295372623,-4.909925174057175,-3.610340801291868,-2.6780804736617156,-1.0805786049703974,-0.36858946181278696,-7.796678723336761,-6.808617285222981,1.2304807558946344e-05,0.0002452783402345945,0.002098550991438793,0.08306563607521107,0.42796725206058195,1.5970601625193655e-08,1.5537556280959097e-07,0.0,1702.970890144675
12,0.08868961872105174,0.6891433523244597,-4.721961403234896,-3.977847849307365,-0.8726175548532387,-0.09945448714283704,-0.344537058134778,-7.1894652029385435,-6.333098830671313,1.8968744933875922e-05,0.00010523304826239407,0.13408569430522158,0.7953266091889871,0.452337862918073,6.464497875469534e-08,4.6440957935231305e-07,0.0,1701.9662642812832
