Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.41881378637893585,-0.7120136831647791,-1.728629134318247,-3.473306514483358,-3.19567433297148,-1.441683540397235,-2.3461621649614663,-1.8772246807792108,-5.115424541875882,0.018679741660842998,0.0003362741514854722,0.0006372732176990089,0.036167330900224726,0.00450648401628807,0.013267079123093469,7.666117264223182e-06,0.0,1700.0198928546881
1,0.1936055053070287,-0.09570101185420721,-3.1142122369577008,-2.9883032488400367,-2.8483808407044364,-1.4146568362770173,-2.82597086827719,-2.3908431364713305,-4.936389830146166,0.0007687546629480659,0.0010272987298648492,0.001417813669880265,0.03848957925936869,0.0014928945470049498,0.004065901596061956,1.1577376844877597e-05,0.0,1699.332975695132
2,0.710207315815812,-0.40024515551376816,-0.6700940455843584,-3.547496555731158,-4.8545844084321255,-4.464410432962175,-1.850552012247576,-1.6066222668434877,-1.7562693114836692,0.2137499168296029,0.0002834676114429005,1.3977052342905992e-05,3.4323341949106356e-05,0.01410743272021727,0.024738748937544106,0.017527932355788253,0.0,1700.9731182768262
3,0.21253613649911918,0.48268865798449645,-0.2608004484475323,-1.9398566036799467,-4.26858310147291,-3.132761708170525,-0.746204964933386,-5.065894846626488,-2.6460157746029647,0.5485289475361711,0.011485327840117169,5.38786739629382e-05,0.0007366111557568961,0.17938868035772662,8.592215349839486e-06,0.0022593537036592385,0.0,1700.572903066349
4,0.8241413452824142,-0.1035848585645528,-0.6495214584581845,-1.5515210454075157,-2.070225193488484,-2.6226652433465274,-1.7965812135593051,-2.445980000498041,-6.41682184900968,0.22411893060489138,0.028085292713951344,0.008506968144076178,0.0023841564826365858,0.01597418782007569,0.0035811292802204087,3.829818132316093e-07,0.0,1706.1900731853668
5,0.9260372931031693,0.386000899915818,-2.654520916235458,-2.202460578448094,-1.401330783836796,-2.376258896278814,-1.0719027259140979,-0.7559515780446424,-5.760828883737742,0.0022155373903343413,0.006273926427567468,0.03968891405561117,0.00420475895062154,0.08474171989661568,0.17540760628298385,1.734487268040634e-06,0.0,1715.4384642342368
6,-0.301454000382805,0.15671088874003414,-0.7385065395959176,-3.2058302226166866,-2.962900495899989,-1.6352411326281957,-4.510393425350707,-1.1643724843985623,-5.419616336402099,0.18259692534666233,0.000622543606630401,0.001089179613940108,0.023161083237915773,3.087497215895189e-05,0.0684900551004841,3.8052541090639837e-06,0.0,1708.7579243127702
7,-0.5265649342639245,0.2422020906043154,-2.9371373011541,-0.6692001675016143,-3.3985039025691,-4.7631696090924525,-2.521260165883148,-3.213526995995483,-5.963063676567556,0.0011557467978623873,0.21419031646183578,0.0003994809715571712,1.725164015946864e-05,0.0030112016111459496,0.0006116077838804277,1.088770445328456e-06,0.0,1706.7318515794675
8,0.007108121166387704,-0.33795163903348,-3.561770215147522,-0.013765789230435968,-2.2958681772281704,-1.6375034226217324,-0.5384408596397987,-0.3621461483075862,-6.801101139761425,0.0002743025120376914,0.9688001798751312,0.005059782198595527,0.02304074817852259,0.289440393774604,0.43436402786292266,1.5808798365060937e-07,0.0,1711.1009153922691
9,-0.29669209439065414,-0.08176505726909711,-3.848195333783788,-4.283318109410759,-2.2350425593932184,-2.0801783036430095,-3.153721379681447,-2.653778272895174,-5.280117208514894,0.000141841941192762,5.208130893180315e-05,0.005820461764154584,0.008314223528333949,0.000701905459341021,0.002219329199201892,5.24665842969712e-06,0.0,1704.9401485496694
