Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,0.47308869088801675,0.06026130822564335,-4.257048356278241,-4.395458669888966,-1.1405496340997123,-0.05052123469584333,-0.7107545263746664,-7.123116627088336,-5.926166158384362,5.5328850018467244e-05,4.022919387309327e-05,0.07235197088474832,0.8901819117738462,0.19464599564636623,7.531532819335926e-08,1.1853151671476372e-06,0.0,1703.9381963472115
1,0.7859133167169494,0.5691869266006351,-4.678416581927145,-3.386467806999956,-1.2878110936192686,-0.2670465104136287,-1.1623967271927929,-7.080324110635762,-5.8665703834238805,2.096927513601346e-05,0.00041070708328053547,0.05154528038874356,0.5406964144029203,0.06880235010115594,8.311432637583173e-08,1.3596577940884975e-06,0.0,1711.5534372837224
2,0.9696216464040186,0.32874442462083797,-2.388507472753791,-3.3745784115223936,-3.1704455894248924,-1.0169019053823811,-0.37708825033662846,-6.960983072276049,-6.43624146958018,0.004087827182688402,0.000422106061258044,0.0006753896648748096,0.09618295034385063,0.4196736959901035,1.0939990068145282e-07,3.662338904267622e-07,0.0,1703.5689866778107
3,0.888496605961161,0.45645161134001655,-1.209823591695425,-3.4626633099708606,-2.6038838874505594,-0.3518288645939805,-0.31699672354683384,-7.261375359724018,-6.0335009686105865,0.06168455106241728,0.0003446169941178848,0.0024895228257102377,0.44480651065047594,0.481951433603501,5.47803295123695e-08,9.257613203853688e-07,0.0,1704.9711777927612
4,0.9616523402495529,-0.014585863979062474,-2.520261397774702,-3.0540555973097483,-0.9301464862253764,-0.4647585268263247,-0.9725661641409543,-6.63530813430131,-6.900861290765002,0.003018134586703276,0.0008829668579409221,0.11745013323463585,0.34295842272381244,0.10652065686133816,2.3157510289851943e-07,1.2564311909453702e-07,0.0,1704.6606206251429
5,0.9259617599190402,0.7267708691913293,-3.954413833037544,-3.545439833284984,-0.8401236305245219,-0.437957673508774,-0.7219754400450642,-5.820714427591761,-5.751019116041017,0.00011106728784849919,0.0002848132350196643,0.14450283562528451,0.3647894977044806,0.18968131855929987,1.5110734411073702e-06,1.77411138933272e-06,0.0,1712.2968438572539
6,0.7383256197148456,0.6040367685888268,-4.18484971893623,-3.5477630280709596,-1.307143846296451,-0.1501841221673193,-1.1967452177548648,-6.617542954156727,-5.298873815027797,6.533565977447333e-05,0.00028329373608419853,0.04930104827962732,0.7076457094570532,0.06357037630497189,2.412442916675144e-07,5.024885671895804e-06,0.0,1707.4310142619518
7,0.2839289854800793,0.7192888528262644,-4.820194474921071,-4.12424693355088,-2.4428374912206308,-0.3110212539033655,-1.9336988583904247,-7.4409793320892454,-7.216775747623065,1.5128836349222135e-05,7.511956536021318e-05,0.003607135932966391,0.48862844580875125,0.011649335191926397,3.62260237834708e-08,6.070497049693066e-08,0.0,1707.63376193454
8,0.7423915401620094,0.1291907159535759,-4.813492532248384,-0.33080544560676123,-1.1457374117403987,-0.029790134504001798,-0.15687906326987283,-3.6175797504593166,-6.668402839950285,1.536411211900437e-05,0.46686848030407063,0.07149284639129021,0.9337053892059545,0.6968205286963731,0.00024122385272048671,2.1458391277089203e-07,0.0,1710.7318425209326
9,-0.10501848281114046,0.8626211695934045,-4.714094338777898,-3.5892493918900077,-0.5853259853765956,-0.08562459475096572,-1.4218774560520426,-7.487854695140644,-7.714995744252377,1.931548694517663e-05,0.00025748421394597876,0.2598208592117018,0.821060964848711,0.03785493841212804,3.251960822515513e-08,1.927543801526157e-08,0.0,1707.8147915089803
