,RWI_3_OBS,RWI_2_OBS,ROP_5_OBS,ROP_4_OBS,WBP9_OP_1,WBP9_OP_2,WBP9_OP_3,WBP9_OP_4,WBP9_OP_5,WGOR_OP_1,WGOR_OP_2,WGOR_OP_3,WGOR_OP_4,WGOR_OP_5,WWCT_OP_1,WWCT_OP_2,WWCT_OP_3,WWCT_OP_4,WWCT_OP_5,All_obs,All_obs-RWI_3_OBS,All_obs-RWI_2_OBS,All_obs-ROP_5_OBS,All_obs-ROP_4_OBS,All_obs-WBP9_OP_1,All_obs-WBP9_OP_2,All_obs-WBP9_OP_3,All_obs-WBP9_OP_4,All_obs-WBP9_OP_5,All_obs-WGOR_OP_1,All_obs-WGOR_OP_2,All_obs-WGOR_OP_3,All_obs-WGOR_OP_4,All_obs-WGOR_OP_5,All_obs-WWCT_OP_1,All_obs-WWCT_OP_2,All_obs-WWCT_OP_3,All_obs-WWCT_OP_4,All_obs-WWCT_OP_5
ratio,3 active/3,3 active/3,3 active/3,3 active/3,1 active/1,1 active/1,1 active/1,1 active/1,1 active/1,4 active/5,6 active/6,2 active/3,2 active/2,2 active/2,3 active/3,3 active/4,2 active/3,3 active/3,3 active/3,47 active/51,44 active/48,44 active/48,44 active/48,44 active/48,46 active/50,46 active/50,46 active/50,46 active/50,46 active/50,43 active/46,41 active/45,45 active/48,45 active/49,45 active/49,44 active/48,44 active/47,45 active/48,44 active/48,44 active/48
