FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,310459.0,0.0,310459.0,83142639.0,0.0,43718898.0,43718898.0,86420990.0,445296.0,85975694.0,0.0,445296.0,WestLowland,Valysar
2,6366552.0,0.0,6366552.0,12794327.0,0.0,896537849.0,896537849.0,22359940.0,9128871.0,13231069.0,0.0,9128871.0,CentralSouth,Valysar
3,3639217.0,0.0,3639217.0,11519412.0,0.0,512474490.0,512474490.0,17130045.0,5218253.0,11911792.0,0.0,5218253.0,CentralNorth,Valysar
4,134228.0,76085.0,210313.0,3630152.0,497753260.0,26299179.0,524052439.0,6116782.0,218571.0,3754489.0,2143721.0,2362292.0,NorthHorst,Valysar
5,957039.0,0.0,957039.0,730155.0,0.0,134770220.0,134770220.0,2128114.0,1372813.0,755301.0,0.0,1372813.0,CentralRamp,Valysar
6,8305684.0,0.0,8305684.0,6598313.0,0.0,1169606397.0,1169606397.0,18741338.0,11916687.0,6824651.0,0.0,11916687.0,CentralHorst,Valysar
7,252512.0,0.0,252512.0,39354818.0,0.0,35558781.0,35558781.0,41043148.0,362093.0,40681054.0,0.0,362093.0,EastLowland,Valysar
8,172709.0,0.0,172709.0,114303125.0,0.0,24320826.0,24320826.0,118442759.0,247686.0,118195073.0,0.0,247686.0,WestLowland,Therys
9,1245992.0,0.0,1245992.0,5102445.0,0.0,175460640.0,175460640.0,7063212.0,1786107.0,5277105.0,0.0,1786107.0,CentralSouth,Therys
10,1580208.0,0.0,1580208.0,11847269.0,0.0,222524868.0,222524868.0,14515908.0,2265443.0,12250465.0,0.0,2265443.0,CentralNorth,Therys
11,148461.0,67607.0,216067.0,4318488.0,439774467.0,29087848.0,468862316.0,6600142.0,241743.0,4466181.0,1892217.0,2133961.0,NorthHorst,Therys
12,807682.0,0.0,807682.0,321509.0,-0.0,113737773.0,113737773.0,1490828.0,1158260.0,332568.0,0.0,1158260.0,CentralRamp,Therys
13,4508499.0,0.0,4508499.0,4199718.0,0.0,634886803.0,634886803.0,10810610.0,6467147.0,4343463.0,0.0,6467147.0,CentralHorst,Therys
14,0.0,0.0,0.0,18547813.0,0.0,0.0,0.0,19168849.0,0.0,19168849.0,0.0,0.0,EastLowland,Therys
15,16943.0,0.0,16943.0,78668600.0,0.0,2385892.0,2385892.0,81362255.0,24294.0,81337961.0,0.0,24294.0,WestLowland,Volon
16,3098818.0,0.0,3098818.0,34326294.0,0.0,436375502.0,436375502.0,39936595.0,4442298.0,35494298.0,0.0,4442298.0,CentralSouth,Volon
17,397491.0,0.0,397491.0,5593963.0,0.0,55974627.0,55974627.0,6354006.0,569753.0,5784253.0,0.0,569753.0,CentralNorth,Volon
18,199907.0,25782.0,225689.0,1686936.0,166975094.0,39167633.0,206142727.0,2787940.0,325518.0,1744507.0,717915.0,1043433.0,NorthHorst,Volon
19,938492.0,0.0,938492.0,1189562.0,0.0,132158493.0,132158493.0,2575879.0,1345538.0,1230341.0,0.0,1345538.0,CentralRamp,Volon
20,6795229.0,0.0,6795229.0,9271842.0,0.0,956904203.0,956904203.0,19334363.0,9745168.0,9589196.0,0.0,9745168.0,CentralHorst,Volon
21,0.0,0.0,0.0,35348185.0,0.0,0.0,0.0,36540368.0,0.0,36540368.0,0.0,0.0,EastLowland,Volon
