ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10007784,1596078,833395,581168,81828472
Valysar,CentralSouth,70826653,13084810,9901799,6905020,972226878
Valysar,CentralNorth,37191908,6586051,4538981,3165259,445668425
Valysar,NorthHorst,3943390,502985,236419,145221,28448720
Valysar,CentralRamp,13988802,2053526,1458566,1017131,143212081
Valysar,CentralHorst,85177023,13311962,9745043,6795707,956835538
Valysar,EastLowland,622218,109728,45186,31511,4436695
Therys,WestLowland,2508866,371192,189179,131924,18574921
Therys,CentralSouth,17124120,4208400,2917958,2034838,286505251
Therys,CentralNorth,17417615,3407658,2045993,1426773,200889693
Therys,NorthHorst,5735479,713116,252976,155390,30440980
Therys,CentralRamp,6595278,1619783,1263435,881056,124052715
Therys,CentralHorst,27463254,6970373,5495511,3832295,539587168
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,350143,57112,31691,22100,3111631
Volon,CentralSouth,32129397,5960204,4481048,3124860,439980230
Volon,CentralNorth,5644549,837465,494603,344911,48563511
Volon,NorthHorst,4446960,843431,622252,382218,74876584
Volon,CentralRamp,13279034,2312032,1686838,1176317,165625372
Volon,CentralHorst,81566305,13267221,9773558,6815591,959635256
Volon,EastLowland,0,0,0,0,0
