CONJPOS,DATE,CONBPRES,PRESSURE,SGAS,DRAWDOWN,CONKPOS,WELL,CONIPOS,DEPTH,WELLMODEL,SWAT,CONIDX
41,2018-01-01,299.4933776855469,299.4933776855469,0.0,0,11,R_A3,29,1621.5369873046875,STANDARD,0.04667336493730545,11
41,2018-01-01,299.64556884765625,299.64556884765625,0.0,0,12,R_A3,29,1623.807373046875,STANDARD,0.05354900285601616,12
41,2018-01-01,299.79779052734375,299.79779052734375,0.0,0,13,R_A3,29,1626.077880859375,STANDARD,0.36653223633766174,13
41,2018-01-01,299.9499816894531,299.9499816894531,0.0,0,14,R_A3,29,1628.3482666015625,STANDARD,0.19593138992786407,14
41,2018-01-01,300.1022033691406,300.1022033691406,0.0,0,15,R_A3,29,1630.6187744140625,STANDARD,0.4880305826663971,15
41,2018-01-01,300.2181091308594,300.2181091308594,0.0,0,16,R_A3,29,1632.347412109375,STANDARD,0.802044689655304,16
41,2018-01-01,300.37347412109375,300.37347412109375,0.0,0,25,R_A3,29,1634.6650390625,STANDARD,0.6481541991233826,17
41,2018-01-01,300.60467529296875,300.60467529296875,0.0,0,26,R_A3,29,1638.11328125,STANDARD,0.043982893228530884,18
41,2018-01-01,300.8359069824219,300.8359069824219,0.0,0,27,R_A3,29,1641.5615234375,STANDARD,0.048786602914333344,19
41,2018-01-01,301.067138671875,301.067138671875,0.0,0,28,R_A3,29,1645.009765625,STANDARD,0.6481541991233826,20
41,2018-01-01,301.2983703613281,301.2983703613281,0.0,0,29,R_A3,29,1648.4578857421875,STANDARD,0.0595121867954731,21
52,2018-01-01,300.2115173339844,300.2115173339844,0.0,0,1,R_A4,30,1632.249267578125,STANDARD,0.12298330664634705,1
52,2018-01-01,299.7965393066406,299.7965393066406,0.0,0,1,R_A4,31,1626.059326171875,STANDARD,0.16317614912986755,2
52,2018-01-01,299.9355163574219,299.9355163574219,0.0,0,2,R_A4,31,1628.132568359375,STANDARD,0.047836802899837494,3
52,2018-01-01,300.07452392578125,300.07452392578125,0.0,0,3,R_A4,31,1630.205810546875,STANDARD,0.04907381162047386,4
52,2018-01-01,300.2135314941406,300.2135314941406,0.0,0,4,R_A4,31,1632.279052734375,STANDARD,0.051254548132419586,5
52,2018-01-01,300.3525085449219,300.3525085449219,0.0,0,5,R_A4,31,1634.352294921875,STANDARD,0.05456553027033806,6
52,2018-01-01,300.2315673828125,300.2315673828125,0.0,0,5,R_A4,32,1632.54833984375,STANDARD,0.05323495715856552,7
51,2018-01-01,300.48065185546875,300.48065185546875,0.0,0,5,R_A4,32,1636.26318359375,STANDARD,0.05515919625759125,8
51,2018-01-01,300.5687255859375,300.5687255859375,0.0,0,5,R_A4,33,1637.5770263671875,STANDARD,0.05632571876049042,9
51,2018-01-01,300.44384765625,300.44384765625,0.0,0,4,R_A4,33,1635.71435546875,STANDARD,0.05566037446260452,10
50,2018-01-01,300.96807861328125,300.96807861328125,0.0,0,5,R_A4,33,1643.532470703125,STANDARD,0.05850613862276077,11
50,2018-01-01,300.8597412109375,300.8597412109375,0.0,0,5,R_A4,34,1641.916748046875,STANDARD,0.05716624855995178,12
50,2018-01-01,300.7349548339844,300.7349548339844,0.0,0,4,R_A4,34,1640.0557861328125,STANDARD,0.05983118340373039,13
50,2018-01-01,300.7893371582031,300.7893371582031,0.0,0,4,R_A4,35,1640.866943359375,STANDARD,0.0591285303235054,14
50,2018-01-01,300.669189453125,300.669189453125,0.0,0,3,R_A4,35,1639.0751953125,STANDARD,0.21945928037166595,15
49,2018-01-01,301.04150390625,301.04150390625,0.0,0,3,R_A4,35,1644.627685546875,STANDARD,0.23408187925815582,16
49,2018-01-01,300.9210205078125,300.9210205078125,0.0,0,2,R_A4,35,1642.830810546875,STANDARD,0.22780708968639374,17
49,2018-01-01,301.03778076171875,301.03778076171875,0.0,0,28,R_A4,36,1644.5721435546875,STANDARD,0.057219017297029495,18
48,2018-01-01,301.0687561035156,301.0687561035156,0.0,0,28,R_A4,36,1645.0338134765625,STANDARD,0.05831371247768402,19
48,2018-01-01,301.34906005859375,301.34906005859375,0.0,0,28,R_A4,37,1649.2135009765625,STANDARD,0.16814114153385162,20
48,2018-01-01,301.5522766113281,301.5522766113281,0.0,0,28,R_A4,38,1652.2437744140625,STANDARD,0.6481541991233826,21
47,2018-01-01,302.123779296875,302.123779296875,0.0,0,28,R_A4,38,1660.7645263671875,STANDARD,1.0,22
20,2018-01-01,303.93768310546875,303.93768310546875,0.0,0,1,R_A5,31,1686.0142822265625,STANDARD,1.0,1
20,2018-01-01,304.144775390625,304.144775390625,0.0,0,2,R_A5,31,1688.19970703125,STANDARD,1.0,2
20,2018-01-01,304.35186767578125,304.35186767578125,0.0,0,3,R_A5,31,1690.385009765625,STANDARD,1.0,3
20,2018-01-01,304.5589599609375,304.5589599609375,0.0,0,4,R_A5,31,1692.5703125,STANDARD,1.0,4
20,2018-01-01,304.76605224609375,304.76605224609375,0.0,0,5,R_A5,31,1694.755615234375,STANDARD,1.0,5
20,2018-01-01,304.97314453125,304.97314453125,0.0,0,6,R_A5,31,1696.9410400390625,STANDARD,1.0,6
20,2018-01-01,305.4860534667969,305.4860534667969,0.0,0,7,R_A5,31,1699.1263427734375,STANDARD,1.0,7
20,2018-01-01,305.6931457519531,305.6931457519531,0.0,0,8,R_A5,31,1701.3116455078125,STANDARD,1.0,8
21,2018-01-01,305.3345642089844,305.3345642089844,0.0,0,11,R_A5,31,1700.75341796875,STANDARD,1.0,9
21,2018-01-01,305.5223083496094,305.5223083496094,0.0,0,12,R_A5,31,1702.7342529296875,STANDARD,1.0,10
21,2018-01-01,305.72198486328125,305.72198486328125,0.0,0,13,R_A5,31,1704.715087890625,STANDARD,1.0,11
21,2018-01-01,305.9096984863281,305.9096984863281,0.0,0,14,R_A5,31,1706.6959228515625,STANDARD,1.0,12
21,2018-01-01,306.0974426269531,306.0974426269531,0.0,0,15,R_A5,31,1708.6767578125,STANDARD,1.0,13
21,2018-01-01,306.43017578125,306.43017578125,0.0,0,16,R_A5,31,1710.6575927734375,STANDARD,1.0,14
21,2018-01-01,306.61322021484375,306.61322021484375,0.0,0,17,R_A5,31,1712.5888671875,STANDARD,1.0,15
21,2018-01-01,306.7364501953125,306.7364501953125,0.0,0,18,R_A5,31,1713.88916015625,STANDARD,1.0,16
21,2018-01-01,306.7878723144531,306.7878723144531,0.0,0,19,R_A5,31,1714.431884765625,STANDARD,1.0,17
21,2018-01-01,306.75286865234375,306.75286865234375,0.0,0,25,R_A5,31,1715.72021484375,STANDARD,1.0,18
21,2018-01-01,306.96234130859375,306.96234130859375,0.0,0,26,R_A5,31,1717.930419921875,STANDARD,1.0,19
21,2018-01-01,307.47760009765625,307.47760009765625,0.0,0,27,R_A5,31,1720.140625,STANDARD,1.0,20
21,2018-01-01,307.68707275390625,307.68707275390625,0.0,0,28,R_A5,31,1722.3507080078125,STANDARD,1.0,21
21,2018-01-01,307.89654541015625,307.89654541015625,0.0,0,29,R_A5,31,1724.5609130859375,STANDARD,1.0,22
42,2018-01-01,305.0048828125,305.0048828125,0.0,0,1,R_A6,17,1694.049072265625,STANDARD,1.0,1
42,2018-01-01,305.14996337890625,305.14996337890625,0.0,0,2,R_A6,17,1695.5799560546875,STANDARD,1.0,2
42,2018-01-01,305.2950439453125,305.2950439453125,0.0,0,3,R_A6,17,1697.11083984375,STANDARD,1.0,3
42,2018-01-01,305.44012451171875,305.44012451171875,0.0,0,4,R_A6,17,1698.6416015625,STANDARD,1.0,4
42,2018-01-01,305.585205078125,305.585205078125,0.0,0,5,R_A6,17,1700.172607421875,STANDARD,1.0,5
42,2018-01-01,305.7302551269531,305.7302551269531,0.0,0,6,R_A6,17,1701.703369140625,STANDARD,1.0,6
42,2018-01-01,305.5762939453125,305.5762939453125,0.0,0,7,R_A6,17,1703.234375,STANDARD,1.0,7
42,2018-01-01,305.72137451171875,305.72137451171875,0.0,0,8,R_A6,17,1704.76513671875,STANDARD,1.0,8
42,2018-01-01,306.1654968261719,306.1654968261719,0.0,0,9,R_A6,17,1706.2960205078125,STANDARD,1.0,9
42,2018-01-01,306.3105773925781,306.3105773925781,0.0,0,10,R_A6,17,1707.826904296875,STANDARD,1.0,10
42,2018-01-01,306.185791015625,306.185791015625,0.0,0,11,R_A6,17,1709.7352294921875,STANDARD,1.0,11
42,2018-01-01,306.40240478515625,306.40240478515625,0.0,0,12,R_A6,17,1712.0211181640625,STANDARD,1.0,12
42,2018-01-01,306.6310119628906,306.6310119628906,0.0,0,13,R_A6,17,1714.3070068359375,STANDARD,1.0,13
42,2018-01-01,306.84765625,306.84765625,0.0,0,14,R_A6,17,1716.5928955078125,STANDARD,1.0,14
42,2018-01-01,307.0643005371094,307.0643005371094,0.0,0,15,R_A6,17,1718.878662109375,STANDARD,1.0,15
42,2018-01-01,307.42596435546875,307.42596435546875,0.0,0,16,R_A6,17,1721.16455078125,STANDARD,1.0,16
42,2018-01-01,307.6426086425781,307.6426086425781,0.0,0,17,R_A6,17,1723.4503173828125,STANDARD,1.0,17
42,2018-01-01,307.7875061035156,307.7875061035156,0.0,0,18,R_A6,17,1724.9791259765625,STANDARD,1.0,18
42,2018-01-01,307.747802734375,307.747802734375,0.0,0,25,R_A6,17,1726.2177734375,STANDARD,1.0,19
42,2018-01-01,308.2152099609375,308.2152099609375,0.0,0,26,R_A6,17,1727.9232177734375,STANDARD,1.0,20
42,2018-01-01,308.3768615722656,308.3768615722656,0.0,0,27,R_A6,17,1729.6285400390625,STANDARD,1.0,21
42,2018-01-01,308.5384826660156,308.5384826660156,0.0,0,28,R_A6,17,1731.333984375,STANDARD,1.0,22
42,2018-01-01,308.39434814453125,308.39434814453125,0.0,0,29,R_A6,17,1733.0394287109375,STANDARD,1.0,23
30,2018-03-01,297.9875793457031,297.9875793457031,0.0,0,1,R_A2,22,1639.976806640625,STANDARD,0.05261122062802315,1
30,2018-03-01,298.1055908203125,298.1055908203125,0.0,0,2,R_A2,22,1641.737548828125,STANDARD,0.054053422063589096,2
30,2018-03-01,298.2236022949219,298.2236022949219,0.0,0,3,R_A2,22,1643.4981689453125,STANDARD,0.05786151811480522,3
30,2018-03-01,298.3416442871094,298.3416442871094,0.0,0,4,R_A2,22,1645.2589111328125,STANDARD,0.06224266067147255,4
30,2018-03-01,298.459716796875,298.459716796875,0.0,0,5,R_A2,22,1647.0196533203125,STANDARD,0.06513790786266327,5
30,2018-03-01,298.635986328125,298.635986328125,0.0,0,6,R_A2,22,1648.7802734375,STANDARD,0.30442866683006287,6
30,2018-03-01,298.7713928222656,298.7713928222656,0.0,0,7,R_A2,22,1650.541015625,STANDARD,0.8633949160575867,7
30,2018-03-01,298.90753173828125,298.90753173828125,0.0,0,8,R_A2,22,1652.3017578125,STANDARD,0.848524272441864,8
30,2018-03-01,299.452392578125,299.452392578125,0.0,0,9,R_A2,22,1654.0625,STANDARD,0.6482975482940674,9
30,2018-03-01,299.6445007324219,299.6445007324219,0.0,0,10,R_A2,22,1655.8231201171875,STANDARD,0.21842682361602783,10
30,2018-03-01,299.7347717285156,299.7347717285156,0.0,0,11,R_A2,22,1657.7142333984375,STANDARD,0.06754045933485031,11
30,2018-03-01,300.3043518066406,300.3043518066406,0.0,0,12,R_A2,22,1659.7357177734375,STANDARD,0.07040401548147202,12
30,2018-03-01,300.3302917480469,300.3302917480469,0.0,0,13,R_A2,22,1661.7572021484375,STANDARD,0.4204525351524353,13
30,2018-03-01,300.4661865234375,300.4661865234375,0.0,0,14,R_A2,22,1663.778564453125,STANDARD,0.46982118487358093,14
30,2018-03-01,300.60296630859375,300.60296630859375,0.0,0,15,R_A2,22,1665.800048828125,STANDARD,0.8978389501571655,15
29,2018-03-01,300.7833251953125,300.7833251953125,0.0,0,15,R_A2,22,1669.828369140625,STANDARD,0.9292219877243042,16
29,2018-03-01,300.92364501953125,300.92364501953125,0.0,0,16,R_A2,22,1671.9676513671875,STANDARD,0.9486957788467407,17
29,2018-03-01,301.0658264160156,301.0658264160156,0.0,0,17,R_A2,22,1674.1070556640625,STANDARD,0.9134934544563293,18
29,2018-03-01,301.19415283203125,301.19415283203125,0.0,0,18,R_A2,22,1676.0240478515625,STANDARD,0.9775894284248352,19
29,2018-03-01,302.0108337402344,302.0108337402344,0.0,0,25,R_A2,22,1677.75732421875,STANDARD,0.6482337117195129,20
29,2018-03-01,302.04901123046875,302.04901123046875,0.0,0,26,R_A2,22,1679.5135498046875,STANDARD,0.764172375202179,21
29,2018-03-01,302.0770263671875,302.0770263671875,0.0,0,27,R_A2,22,1681.2696533203125,STANDARD,0.6484167575836182,22
29,2018-03-01,302.4776306152344,302.4776306152344,0.0,0,28,R_A2,22,1683.02587890625,STANDARD,0.9999988675117493,23
29,2018-03-01,302.3429870605469,302.3429870605469,0.0,0,29,R_A2,22,1684.781982421875,STANDARD,0.999992847442627,24
20,2018-04-28,283.8844909667969,283.8844909667969,-1.599138266250577e-09,0,1,R_A5,31,1686.0142822265625,STANDARD,1.0,1
20,2018-04-28,284.0913391113281,284.0913391113281,-2.019755696025527e-09,0,2,R_A5,31,1688.19970703125,STANDARD,0.9999999403953552,2
20,2018-04-28,284.2980651855469,284.2980651855469,-2.24928853320705e-09,0,3,R_A5,31,1690.385009765625,STANDARD,0.9999999403953552,3
20,2018-04-28,284.504638671875,284.504638671875,-1.831349183412101e-09,0,4,R_A5,31,1692.5703125,STANDARD,0.9999999403953552,4
20,2018-04-28,284.7110595703125,284.7110595703125,-9.179107474110992e-10,0,5,R_A5,31,1694.755615234375,STANDARD,1.0,5
20,2018-04-28,284.91766357421875,284.91766357421875,-7.146236380428661e-10,0,6,R_A5,31,1696.9410400390625,STANDARD,1.0,6
20,2018-04-28,285.4486389160156,285.4486389160156,-6.320187862646209e-12,0,7,R_A5,31,1699.1263427734375,STANDARD,1.0,7
20,2018-04-28,285.6925964355469,285.6925964355469,0.0,0,8,R_A5,31,1701.3116455078125,STANDARD,1.0,8
21,2018-04-28,279.7090759277344,279.7090759277344,-1.545130690061569e-10,0,11,R_A5,31,1700.75341796875,STANDARD,1.0,9
21,2018-04-28,279.92095947265625,279.92095947265625,-1.5468611114233255e-10,0,12,R_A5,31,1702.7342529296875,STANDARD,1.0,10
21,2018-04-28,280.1208190917969,280.1208190917969,-5.96831395069386e-12,0,13,R_A5,31,1704.715087890625,STANDARD,1.0,11
21,2018-04-28,280.3088073730469,280.3088073730469,-6.919430740187638e-12,0,14,R_A5,31,1706.6959228515625,STANDARD,1.0,12
21,2018-04-28,280.49700927734375,280.49700927734375,-2.379576353669921e-12,0,15,R_A5,31,1708.6767578125,STANDARD,1.0,13
21,2018-04-28,280.8321838378906,280.8321838378906,-3.2203956840635983e-13,0,16,R_A5,31,1710.6575927734375,STANDARD,1.0,14
21,2018-04-28,281.0173034667969,281.0173034667969,-4.699429864349347e-13,0,17,R_A5,31,1712.5888671875,STANDARD,1.0,15
21,2018-04-28,281.1402893066406,281.1402893066406,-4.679865978247932e-13,0,18,R_A5,31,1713.88916015625,STANDARD,1.0,16
21,2018-04-28,281.1917724609375,281.1917724609375,0.0,0,19,R_A5,31,1714.431884765625,STANDARD,1.0,17
21,2018-04-28,286.0490417480469,286.0490417480469,-2.6355815553808556e-15,0,25,R_A5,31,1715.72021484375,STANDARD,1.0,18
21,2018-04-28,286.3305969238281,286.3305969238281,-1.4272404576072474e-15,0,26,R_A5,31,1717.930419921875,STANDARD,1.0,19
21,2018-04-28,296.51959228515625,296.51959228515625,-2.517355964983936e-23,0,27,R_A5,31,1720.140625,STANDARD,1.0,20
21,2018-04-28,301.6218566894531,301.6218566894531,-9.551422448599073e-23,0,28,R_A5,31,1722.3507080078125,STANDARD,1.0,21
21,2018-04-28,305.88427734375,305.88427734375,-8.627830268672515e-26,0,29,R_A5,31,1724.5609130859375,STANDARD,1.0,22
41,2018-07-03,280.061279296875,280.061279296875,0.0,0,1,R_A3,28,1608.9713134765625,STANDARD,0.6499088406562805,1
41,2018-07-03,280.1898498535156,280.1898498535156,0.0,0,2,R_A3,28,1610.96728515625,STANDARD,0.19334107637405396,2
41,2018-07-03,280.3228454589844,280.3228454589844,0.0,0,3,R_A3,28,1612.96337890625,STANDARD,0.15473000705242157,3
41,2018-07-03,279.92120361328125,279.92120361328125,0.0,0,4,R_A3,29,1607.44677734375,STANDARD,0.6524586081504822,4
41,2018-07-03,280.220703125,280.220703125,0.0,0,5,R_A3,29,1609.43994140625,STANDARD,0.8053883910179138,5
41,2018-07-03,280.2841796875,280.2841796875,0.0,0,6,R_A3,29,1611.4329833984375,STANDARD,0.6493602395057678,6
41,2018-07-03,280.4383544921875,280.4383544921875,0.0,0,7,R_A3,29,1613.426025390625,STANDARD,0.1937597393989563,7
41,2018-07-03,280.5715637207031,280.5715637207031,0.0,0,8,R_A3,29,1615.4190673828125,STANDARD,0.19735342264175415,8
41,2018-07-03,280.81170654296875,280.81170654296875,0.0,0,9,R_A3,29,1617.412109375,STANDARD,0.7966857552528381,9
41,2018-07-03,282.4965515136719,282.4965515136719,0.0,0,10,R_A3,29,1619.4052734375,STANDARD,0.7875071167945862,10
41,2018-07-03,296.5655517578125,296.5655517578125,0.0,0,11,R_A3,29,1621.5369873046875,STANDARD,0.04669478163123131,11
41,2018-07-03,296.7176513671875,296.7176513671875,0.0,0,12,R_A3,29,1623.807373046875,STANDARD,0.05356952175498009,12
41,2018-07-03,296.8699645996094,296.8699645996094,0.0,0,13,R_A3,29,1626.077880859375,STANDARD,0.3666238486766815,13
41,2018-07-03,297.0841979980469,297.0841979980469,0.0,0,14,R_A3,29,1628.3482666015625,STANDARD,0.19604700803756714,14
41,2018-07-03,297.369873046875,297.369873046875,0.0,0,15,R_A3,29,1630.6187744140625,STANDARD,0.4880145490169525,15
41,2018-07-03,297.48773193359375,297.48773193359375,0.0,0,16,R_A3,29,1632.347412109375,STANDARD,0.8018859624862671,16
41,2018-07-03,286.61474609375,286.61474609375,0.0,0,25,R_A3,29,1634.6650390625,STANDARD,0.6504305005073547,17
41,2018-07-03,286.8463134765625,286.8463134765625,0.0,0,26,R_A3,29,1638.11328125,STANDARD,0.044067926704883575,18
41,2018-07-03,287.07672119140625,287.07672119140625,0.0,0,27,R_A3,29,1641.5615234375,STANDARD,0.048879027366638184,19
41,2018-07-03,287.24072265625,287.24072265625,0.0,0,28,R_A3,29,1645.009765625,STANDARD,0.6496906280517578,20
41,2018-07-03,287.3257141113281,287.3257141113281,0.0,0,29,R_A3,29,1648.4578857421875,STANDARD,0.06295813620090485,21
52,2018-09-12,280.8865051269531,280.8865051269531,0.0,0,1,R_A4,30,1632.249267578125,STANDARD,0.12332409620285034,1
52,2018-09-12,280.495849609375,280.495849609375,0.0,0,1,R_A4,31,1626.059326171875,STANDARD,0.16341452300548553,2
52,2018-09-12,280.6341247558594,280.6341247558594,0.0,0,2,R_A4,31,1628.132568359375,STANDARD,0.04792540892958641,3
52,2018-09-12,280.77239990234375,280.77239990234375,0.0,0,3,R_A4,31,1630.205810546875,STANDARD,0.04917099326848984,4
52,2018-09-12,280.9106750488281,280.9106750488281,0.0,0,4,R_A4,31,1632.279052734375,STANDARD,0.05135641619563103,5
52,2018-09-12,281.04901123046875,281.04901123046875,0.0,0,5,R_A4,31,1634.352294921875,STANDARD,0.05466531217098236,6
52,2018-09-12,280.938720703125,280.938720703125,0.0,0,5,R_A4,32,1632.54833984375,STANDARD,0.05359688773751259,7
51,2018-09-12,281.1462707519531,281.1462707519531,0.0,0,5,R_A4,32,1636.26318359375,STANDARD,0.05536748841404915,8
51,2018-09-12,281.21881103515625,281.21881103515625,0.0,0,5,R_A4,33,1637.5770263671875,STANDARD,0.05647538602352142,9
51,2018-09-12,281.0946044921875,281.0946044921875,0.0,0,4,R_A4,33,1635.71435546875,STANDARD,0.05578867718577385,10
50,2018-09-12,281.5918884277344,281.5918884277344,0.0,0,5,R_A4,33,1643.532470703125,STANDARD,0.05860350281000137,11
50,2018-09-12,281.44219970703125,281.44219970703125,0.0,0,5,R_A4,34,1641.916748046875,STANDARD,0.05731314793229103,12
50,2018-09-12,281.3180236816406,281.3180236816406,0.0,0,4,R_A4,34,1640.0557861328125,STANDARD,0.05995270237326622,13
50,2018-09-12,281.298828125,281.298828125,0.0,0,4,R_A4,35,1640.866943359375,STANDARD,0.05921894684433937,14
50,2018-09-12,281.1796875,281.1796875,0.0,0,3,R_A4,35,1639.0751953125,STANDARD,0.2198602557182312,15
49,2018-09-12,281.4982604980469,281.4982604980469,0.0,0,3,R_A4,35,1644.627685546875,STANDARD,0.2338455319404602,16
49,2018-09-12,281.3758239746094,281.3758239746094,0.0,0,2,R_A4,35,1642.830810546875,STANDARD,0.22770069539546967,17
49,2018-09-12,278.6319274902344,278.6319274902344,0.0,0,28,R_A4,36,1644.5721435546875,STANDARD,0.057875312864780426,18
48,2018-09-12,278.4044189453125,278.4044189453125,0.0,0,28,R_A4,36,1645.0338134765625,STANDARD,0.05938072130084038,19
48,2018-09-12,278.9685363769531,278.9685363769531,0.0,0,28,R_A4,37,1649.2135009765625,STANDARD,0.16448430716991425,20
48,2018-09-12,279.4521789550781,279.4521789550781,0.0,0,28,R_A4,38,1652.2437744140625,STANDARD,0.6498377323150635,21
47,2018-09-12,284.4032897949219,284.4032897949219,-1.1940952783853764e-12,0,28,R_A4,38,1660.7645263671875,STANDARD,1.0,22
42,2018-11-07,276.5927734375,276.5927734375,-2.5657320018579455e-11,0,1,R_A6,17,1694.049072265625,STANDARD,1.0,1
42,2018-11-07,276.7294921875,276.7294921875,-8.418885380501173e-12,0,2,R_A6,17,1695.5799560546875,STANDARD,1.0,2
42,2018-11-07,276.8594665527344,276.8594665527344,-5.8003484827706675e-12,0,3,R_A6,17,1697.11083984375,STANDARD,1.0,3
42,2018-11-07,276.98065185546875,276.98065185546875,-7.76361700621786e-12,0,4,R_A6,17,1698.6416015625,STANDARD,1.0,4
42,2018-11-07,277.10028076171875,277.10028076171875,-6.363416737986682e-12,0,5,R_A6,17,1700.172607421875,STANDARD,1.0,5
42,2018-11-07,277.23187255859375,277.23187255859375,-3.2705824160039754e-10,0,6,R_A6,17,1701.703369140625,STANDARD,1.0,6
42,2018-11-07,277.07415771484375,277.07415771484375,-5.868688313093173e-10,0,7,R_A6,17,1703.234375,STANDARD,1.0,7
42,2018-11-07,277.2151184082031,277.2151184082031,-4.1254250016109495e-10,0,8,R_A6,17,1704.76513671875,STANDARD,1.0,8
42,2018-11-07,277.64385986328125,277.64385986328125,-2.1694465668353757e-11,0,9,R_A6,17,1706.2960205078125,STANDARD,1.0,9
42,2018-11-07,277.765380859375,277.765380859375,-9.830739521043963e-12,0,10,R_A6,17,1707.826904296875,STANDARD,1.0,10
42,2018-11-07,280.7764892578125,280.7764892578125,-4.4520505337874994e-11,0,11,R_A6,17,1709.7352294921875,STANDARD,1.0,11
42,2018-11-07,281.00555419921875,281.00555419921875,-3.6602335745650194e-11,0,12,R_A6,17,1712.0211181640625,STANDARD,1.0,12
42,2018-11-07,281.2470703125,281.2470703125,-2.7803948379756527e-12,0,13,R_A6,17,1714.3070068359375,STANDARD,1.0,13
42,2018-11-07,281.4635009765625,281.4635009765625,-2.5655987750949905e-12,0,14,R_A6,17,1716.5928955078125,STANDARD,1.0,14
