ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,27872791,4679708,2608135,1818783,256084707
Valysar,CentralSouth,67458648,14268068,11164383,7785483,1096196046
Valysar,CentralNorth,38683618,5775466,3847310,2682922,377755454
Valysar,NorthHorst,4235062,588377,294809,181087,35474889
Valysar,CentralRamp,13535973,2621878,2150824,1499878,211182777
Valysar,CentralHorst,88661916,14756952,11245753,7842227,1104185594
Valysar,EastLowland,5528101,1079563,669340,466765,65720452
Therys,WestLowland,2634508,758375,460798,321338,45244352
Therys,CentralSouth,9898850,2187641,1383730,964945,135864195
Therys,CentralNorth,22315678,4472481,2802062,1954018,275125802
Therys,NorthHorst,8209794,1068576,387449,237991,46622389
Therys,CentralRamp,6470312,1486359,1150333,802185,112947649
Therys,CentralHorst,30116813,7661942,6040855,4212591,593132813
Therys,EastLowland,543,187,0,0,0
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,27229338,4751569,3328983,2321466,326862479
Volon,CentralNorth,9761375,1516881,972401,678104,95476997
Volon,NorthHorst,5091674,970564,745572,457968,89715964
Volon,CentralRamp,13099926,2442283,1999351,1394247,196310036
Volon,CentralHorst,85894202,15042696,11716461,8170475,1150402942
Volon,EastLowland,0,0,0,0,0
