FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,451090.0,0.0,451090.0,80013538.0,0.0,63522495.0,63522495.0,83387467.0,646997.0,82740470.0,0.0,646997.0,WestLowland,Valysar
2,5881142.0,0.0,5881142.0,13919727.0,0.0,828182480.0,828182480.0,22827050.0,8431849.0,14395201.0,0.0,8431849.0,CentralSouth,Valysar
3,3066372.0,0.0,3066372.0,10786779.0,0.0,431806454.0,431806454.0,15550890.0,4396414.0,11154476.0,0.0,4396414.0,CentralNorth,Valysar
4,121897.0,82795.0,204691.0,2877940.0,540099284.0,23883169.0,563982453.0,5500126.0,198493.0,2976647.0,2324985.0,2523478.0,NorthHorst,Valysar
5,1051370.0,0.0,1051370.0,665260.0,0.0,148053888.0,148053888.0,2196259.0,1508080.0,688178.0,0.0,1508080.0,CentralRamp,Valysar
6,8607226.0,0.0,8607226.0,6504323.0,-0.0,1212069578.0,1212069578.0,19074840.0,12347271.0,6727569.0,0.0,12347271.0,CentralHorst,Valysar
7,15322.0,0.0,15322.0,39767247.0,0.0,2157586.0,2157586.0,41128936.0,21968.0,41106967.0,0.0,21968.0,EastLowland,Valysar
8,159001.0,0.0,159001.0,110069678.0,0.0,22390454.0,22390454.0,114046677.0,228021.0,113818656.0,0.0,228021.0,WestLowland,Therys
9,771177.0,0.0,771177.0,5622316.0,0.0,108597093.0,108597093.0,6920143.0,1105475.0,5814668.0,0.0,1105475.0,CentralSouth,Therys
10,1424870.0,0.0,1424870.0,12665052.0,0.0,200650244.0,200650244.0,15138771.0,2042645.0,13096127.0,0.0,2042645.0,CentralNorth,Therys
11,250553.0,68932.0,319485.0,4027269.0,447368720.0,49090802.0,496459523.0,6497335.0,407988.0,4165192.0,1924156.0,2332143.0,NorthHorst,Therys
12,853221.0,0.0,853221.0,387974.0,0.0,120150527.0,120150527.0,1624876.0,1223559.0,401318.0,0.0,1223559.0,CentralRamp,Therys
13,3460359.0,0.0,3460359.0,4845560.0,-0.0,487287753.0,487287753.0,9974994.0,4963618.0,5011376.0,0.0,4963618.0,CentralHorst,Therys
14,0.0,0.0,0.0,18399593.0,0.0,0.0,0.0,19015468.0,0.0,19015468.0,0.0,0.0,EastLowland,Therys
15,20964.0,0.0,20964.0,79731171.0,0.0,2952098.0,2952098.0,82465947.0,30059.0,82435888.0,0.0,30059.0,WestLowland,Volon
16,2233461.0,0.0,2233461.0,34586964.0,0.0,314516033.0,314516033.0,38965952.0,3201608.0,35764344.0,0.0,3201608.0,CentralSouth,Volon
17,68547.0,0.0,68547.0,6225721.0,0.0,9652760.0,9652760.0,6535677.0,98252.0,6437425.0,0.0,98252.0,CentralNorth,Volon
18,336311.0,14384.0,350694.0,1428965.0,92992873.0,65893293.0,158886166.0,2425198.0,547651.0,1477833.0,399714.0,947365.0,NorthHorst,Volon
19,1274234.0,0.0,1274234.0,757272.0,0.0,179437687.0,179437687.0,2610030.0,1826798.0,783232.0,0.0,1826798.0,CentralRamp,Volon
20,8033691.0,0.0,8033691.0,8500667.0,0.0,1131304407.0,1131304407.0,20312924.0,11521360.0,8791563.0,0.0,11521360.0,CentralHorst,Volon
21,0.0,0.0,0.0,33675078.0,0.0,0.0,0.0,34811833.0,0.0,34811833.0,0.0,0.0,EastLowland,Volon
