ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10811156,1873575,1115662,778007,109543359
Valysar,CentralSouth,68875318,13327589,10035574,6998308,985361837
Valysar,CentralNorth,38015974,6519069,4846220,3379512,475835274
Valysar,NorthHorst,4044160,596407,304952,187317,36695418
Valysar,CentralRamp,13978292,2102124,1429047,996546,140313692
Valysar,CentralHorst,86023588,13940343,10421058,7267125,1023211285
Valysar,EastLowland,93146,16392,1805,1259,177219
Therys,WestLowland,2936974,475018,208500,145398,20472002
Therys,CentralSouth,14916602,3665055,2282139,1591450,224076137
Therys,CentralNorth,18004385,3720232,2197534,1532451,215769080
Therys,NorthHorst,5474312,687062,238469,146480,28695395
Therys,CentralRamp,6812827,1708755,1316450,918026,129258094
Therys,CentralHorst,31381936,7911902,6065390,4229700,595541819
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,367884,58097,27154,18936,2666138
Volon,CentralSouth,33423845,6305493,4588683,3199918,450548535
Volon,CentralNorth,4830404,740128,435058,303388,42717017
Volon,NorthHorst,4670773,938278,714875,439112,86022090
Volon,CentralRamp,13293006,2301213,1684258,1174517,165372028
Volon,CentralHorst,82818910,14402802,10795048,7527928,1059932249
Volon,EastLowland,0,0,0,0,0
