ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10828173,1882498,1200004,836823,117824663
Valysar,CentralSouth,68852584,13336511,10123009,7059281,993946768
Valysar,CentralNorth,38005094,6514958,4892533,3411808,480382618
Valysar,NorthHorst,4053388,602678,329533,202416,39653268
Valysar,CentralRamp,13977605,2102026,1428982,996501,140307301
Valysar,CentralHorst,86018858,13941482,10474415,7304334,1028450231
Valysar,EastLowland,98400,17066,4154,2897,407858
Therys,WestLowland,2955175,477282,230935,161042,22674744
Therys,CentralSouth,14902581,3672601,2360565,1646141,231776588
Therys,CentralNorth,18002961,3717693,2241790,1563312,220114366
Therys,NorthHorst,5472140,687670,258848,158997,31147588
Therys,CentralRamp,6811973,1709123,1316572,918112,129270138
Therys,CentralHorst,31375004,7918548,6086164,4244187,597581567
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,368970,58397,33999,23709,3338247
Volon,CentralSouth,33427043,6266107,4802770,3349212,471569020
Volon,CentralNorth,4836333,735180,453694,316383,44546791
Volon,NorthHorst,4670829,940133,752198,462038,90513214
Volon,CentralRamp,13286190,2298094,1695258,1182189,166452149
Volon,CentralHorst,82822290,14394269,10891127,7594928,1069365945
Volon,EastLowland,0,0,0,0,0
