ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6629368,989449,475424,331537,46680367
Valysar,CentralSouth,61479442,11790361,8843211,6166814,868287410
Valysar,CentralNorth,41998566,6574056,4385941,3058536,430641895
Valysar,NorthHorst,3916718,385780,72507,44538,8724936
Valysar,CentralRamp,13442654,2128513,1501653,1047178,147442632
Valysar,CentralHorst,85395892,14650487,11301349,7880996,1109644326
Valysar,EastLowland,3990726,759325,390091,272030,38301864
Therys,WestLowland,2443090,401629,162188,113102,15924731
Therys,CentralSouth,10007598,2146086,1250909,872322,122822877
Therys,CentralNorth,26860517,5405546,3184580,2220767,312684017
Therys,NorthHorst,4939802,696383,270528,166172,32553115
Therys,CentralRamp,6644994,1518061,1173775,818532,115249309
Therys,CentralHorst,29548003,6961809,5277730,3680426,518203938
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,284180,46047,14872,10371,1460258
Volon,CentralSouth,33520022,7028025,5455522,3804408,535660715
Volon,CentralNorth,9231348,1292498,682641,476040,67026366
Volon,NorthHorst,2298812,436320,298231,183189,35886660
Volon,CentralRamp,12548235,2114475,1516507,1057536,148901139
Volon,CentralHorst,83952152,14717233,11423645,7966280,1121652258
Volon,EastLowland,0,0,0,0,0
