FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,418814.0,0.0,418814.0,84912786.0,0.0,58977385.0,58977385.0,88406519.0,600712.0,87805807.0,0.0,600712.0,WestLowland,Valysar
2,5866650.0,0.0,5866650.0,14161400.0,0.0,826141651.0,826141651.0,23056189.0,8411247.0,14644943.0,0.0,8411247.0,CentralSouth,Valysar
3,2909585.0,0.0,2909585.0,11970530.0,-0.0,409727703.0,409727703.0,16549996.0,4171758.0,12378238.0,0.0,4171758.0,CentralNorth,Valysar
4,42739.0,69936.0,112675.0,2904754.0,455876895.0,8373840.0,464250735.0,5035337.0,69591.0,3004370.0,1961377.0,2030967.0,NorthHorst,Valysar
5,986773.0,0.0,986773.0,665359.0,-0.0,138957433.0,138957433.0,2103748.0,1415472.0,688276.0,0.0,1415472.0,CentralRamp,Valysar
6,7652085.0,0.0,7652085.0,6414969.0,0.0,1077566663.0,1077566663.0,17612821.0,10977642.0,6635180.0,0.0,10977642.0,CentralHorst,Valysar
7,18222.0,0.0,18222.0,38384303.0,0.0,2566036.0,2566036.0,39703660.0,26127.0,39677533.0,0.0,26127.0,EastLowland,Valysar
8,150435.0,0.0,150435.0,107992539.0,0.0,21184271.0,21184271.0,111886556.0,215738.0,111670817.0,0.0,215738.0,WestLowland,Therys
9,786959.0,0.0,786959.0,5391412.0,0.0,110819612.0,110819612.0,6703951.0,1128095.0,5575856.0,0.0,1128095.0,CentralSouth,Therys
10,1420335.0,0.0,1420335.0,12194359.0,0.0,200011579.0,200011579.0,14645607.0,2036156.0,12609450.0,0.0,2036156.0,CentralNorth,Therys
11,182075.0,71880.0,253954.0,4090833.0,466332399.0,35673871.0,502006270.0,6532166.0,296466.0,4230915.0,2004785.0,2301250.0,NorthHorst,Therys
12,796479.0,0.0,796479.0,359315.0,0.0,112160221.0,112160221.0,1513873.0,1142198.0,371675.0,0.0,1142198.0,CentralRamp,Therys
13,3606829.0,0.0,3606829.0,4858578.0,0.0,507913590.0,507913590.0,10198636.0,5173806.0,5024830.0,0.0,5173806.0,CentralHorst,Therys
14,0.0,0.0,0.0,17918055.0,0.0,0.0,0.0,18517943.0,0.0,18517943.0,0.0,0.0,EastLowland,Therys
15,5755.0,0.0,5755.0,78592699.0,0.0,810391.0,810391.0,81266892.0,8251.0,81258641.0,0.0,8251.0,WestLowland,Volon
16,2113718.0,0.0,2113718.0,33959041.0,0.0,297653741.0,297653741.0,38145131.0,3029856.0,35115275.0,0.0,3029856.0,CentralSouth,Volon
17,118866.0,0.0,118866.0,6327529.0,0.0,16738686.0,16738686.0,6713094.0,170380.0,6542715.0,0.0,170380.0,CentralNorth,Volon
18,248972.0,28294.0,277266.0,1469328.0,182835521.0,48781078.0,231616599.0,2710448.0,405396.0,1519553.0,785500.0,1190896.0,NorthHorst,Volon
19,1082096.0,0.0,1082096.0,815195.0,0.0,152380822.0,152380822.0,2394521.0,1551372.0,843149.0,0.0,1551372.0,CentralRamp,Volon
20,7303363.0,0.0,7303363.0,8627798.0,0.0,1028459569.0,1028459569.0,19397067.0,10473891.0,8923175.0,0.0,10473891.0,CentralHorst,Volon
21,0.0,0.0,0.0,34282178.0,0.0,0.0,0.0,35439425.0,0.0,35439425.0,0.0,0.0,EastLowland,Volon
