ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,275219671.75,47330727.28,36779633.99,23131844.89
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,187223867.13,37486027.13,30547698.46,19212388.65
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,117725841.94,25252164.78,21269156.6,13376827.82
LowerReek,2,0.0,0.0,0.0,0.0
