DATE,DRAWDOWN,WELL,DEPTH,SWAT,CONIPOS,SGAS,CONJPOS,CONKPOS,WELLMODEL,PRESSURE,CONIDX,CONBPRES
2018-01-01,0,R_A2,1666.683349609375,0.9014651775360107,22,0.0,30,15,STANDARD,302.5205383300781,15,302.5205383300781
2018-01-01,0,R_A2,1668.6988525390625,0.918073832988739,22,0.0,30,16,STANDARD,302.6557312011719,16,302.6557312011719
2018-01-01,0,R_A2,1670.71435546875,0.8545635342597961,22,0.0,30,17,STANDARD,302.79095458984375,17,302.79095458984375
2018-01-01,0,R_A2,1673.98486328125,0.9006268382072449,22,0.0,29,17,STANDARD,303.0103759765625,18,303.0103759765625
2018-01-01,0,R_A2,1675.8970947265625,0.9742336273193359,22,0.0,29,18,STANDARD,303.138671875,19,303.138671875
2018-01-01,0,R_A2,1677.7833251953125,1.0,22,0.0,29,25,STANDARD,303.2652282714844,20,303.2652282714844
2018-01-01,0,R_A2,1679.53173828125,1.0,22,0.0,29,26,STANDARD,303.3825378417969,21,303.3825378417969
2018-01-01,0,R_A2,1681.280029296875,1.0,22,0.0,29,27,STANDARD,303.4998474121094,22,303.4998474121094
2018-01-01,0,R_A2,1683.0284423828125,1.0,22,0.0,29,28,STANDARD,303.96051025390625,23,303.96051025390625
2018-01-01,0,R_A2,1684.7767333984375,1.0,22,0.0,29,29,STANDARD,304.1261901855469,24,304.1261901855469
2018-01-01,0,R_A3,1609.55078125,0.6481541991233826,28,0.0,41,1,STANDARD,298.6897277832031,1,298.6897277832031
2018-01-01,0,R_A3,1611.5797119140625,0.19387702643871307,28,0.0,41,2,STANDARD,298.8257141113281,2,298.8257141113281
2018-01-01,0,R_A3,1613.608642578125,0.11823459714651108,28,0.0,41,3,STANDARD,298.9617004394531,3,298.9617004394531
2018-01-01,0,R_A3,1615.6375732421875,0.11823459714651108,28,0.0,41,4,STANDARD,299.0976867675781,4,299.0976867675781
2018-01-01,0,R_A3,1606.0316162109375,0.1519884318113327,29,0.0,41,4,STANDARD,298.4538879394531,5,298.4538879394531
2018-01-01,0,R_A3,1608.09375,0.6481541991233826,29,0.0,41,5,STANDARD,298.5920715332031,6,298.5920715332031
2018-01-01,0,R_A3,1610.1558837890625,0.6481541991233826,29,0.0,41,6,STANDARD,298.73028564453125,7,298.73028564453125
2018-01-01,0,R_A3,1612.2181396484375,0.19162334501743317,29,0.0,41,7,STANDARD,298.8684997558594,8,298.8684997558594
2018-01-01,0,R_A3,1614.2802734375,0.19632510840892792,29,0.0,41,8,STANDARD,299.0067138671875,9,299.0067138671875
2018-01-01,0,R_A3,1616.342529296875,0.7922940254211426,29,0.0,41,9,STANDARD,299.1449279785156,10,299.1449279785156
2018-01-01,0,R_A3,1618.4046630859375,0.7958670258522034,29,0.0,41,10,STANDARD,299.28314208984375,11,299.28314208984375
2018-01-01,0,R_A3,1620.55615234375,0.04884566739201546,29,0.0,41,11,STANDARD,299.4273681640625,12,299.4273681640625
2018-01-01,0,R_A3,1622.796875,0.05117790773510933,29,0.0,41,12,STANDARD,299.57757568359375,13,299.57757568359375
2018-01-01,0,R_A3,1625.03759765625,0.3684643805027008,29,0.0,41,13,STANDARD,299.727783203125,14,299.727783203125
2018-01-01,0,R_A3,1627.2783203125,0.3904508650302887,29,0.0,41,14,STANDARD,299.87799072265625,15,299.87799072265625
2018-01-01,0,R_A3,1629.51904296875,0.601466715335846,29,0.0,41,15,STANDARD,300.0281982421875,16,300.0281982421875
2018-01-01,0,R_A3,1631.47021484375,0.7985418438911438,29,0.0,41,16,STANDARD,300.1590270996094,17,300.1590270996094
2018-01-01,0,R_A3,1634.08837890625,0.6481541991233826,29,0.0,41,25,STANDARD,300.33453369140625,18,300.33453369140625
2018-01-01,0,R_A3,1637.633544921875,0.04111034795641899,29,0.0,41,26,STANDARD,300.572265625,19,300.572265625
2018-01-01,0,R_A3,1641.1788330078125,0.047242891043424606,29,0.0,41,27,STANDARD,300.8099670410156,20,300.8099670410156
2018-01-01,0,R_A3,1644.72412109375,0.7644752860069275,29,0.0,41,28,STANDARD,301.0476989746094,21,301.0476989746094
2018-01-01,0,R_A3,1648.2694091796875,0.09576737135648727,29,0.0,41,29,STANDARD,301.28546142578125,22,301.28546142578125
2018-01-01,0,R_A4,1631.4619140625,0.04951639845967293,30,0.0,52,1,STANDARD,300.158447265625,1,300.158447265625
2018-01-01,0,R_A4,1626.9599609375,0.13904687762260437,31,0.0,52,1,STANDARD,299.8566589355469,2,299.8566589355469
2018-01-01,0,R_A4,1628.98828125,0.04941382259130478,31,0.0,52,2,STANDARD,299.99261474609375,3,299.99261474609375
2018-01-01,0,R_A4,1631.0164794921875,0.05161914601922035,31,0.0,52,3,STANDARD,300.12860107421875,4,300.12860107421875
2018-01-01,0,R_A4,1633.044677734375,0.05288732424378395,31,0.0,52,4,STANDARD,300.26458740234375,5,300.26458740234375
2018-01-01,0,R_A4,1632.5733642578125,0.05345774069428444,32,0.0,52,4,STANDARD,300.23297119140625,6,300.23297119140625
2018-01-01,0,R_A4,1635.3863525390625,0.05496975779533386,32,0.0,51,4,STANDARD,300.42156982421875,7,300.42156982421875
2018-01-01,0,R_A4,1636.525390625,0.05762633681297302,33,0.0,51,4,STANDARD,300.4979553222656,8,300.4979553222656
2018-01-01,0,R_A4,1638.3858642578125,0.21973267197608948,33,0.0,51,5,STANDARD,300.6226806640625,9,300.6226806640625
2018-01-01,0,R_A4,1643.1065673828125,0.06016580015420914,33,0.0,50,5,STANDARD,300.9392395019531,10,300.9392395019531
2018-01-01,0,R_A4,1641.7291259765625,0.0596296489238739,34,0.0,50,5,STANDARD,300.84686279296875,11,300.84686279296875
2018-01-01,0,R_A4,1639.887451171875,0.06046361103653908,34,0.0,50,4,STANDARD,300.723388671875,12,300.723388671875
2018-01-01,0,R_A4,1639.4202880859375,0.05763139948248863,35,0.0,50,4,STANDARD,300.6920471191406,13,300.6920471191406
2018-01-01,0,R_A4,1637.634033203125,0.17325285077095032,35,0.0,50,3,STANDARD,300.5722961425781,14,300.5722961425781
2018-01-01,0,R_A4,1643.3310546875,0.23062466084957123,35,0.0,49,3,STANDARD,300.95428466796875,15,300.95428466796875
2018-01-01,0,R_A4,1643.307861328125,0.17495441436767578,36,0.0,49,28,STANDARD,300.9527282714844,16,300.9527282714844
2018-01-01,0,R_A4,1644.4771728515625,0.09616345167160034,36,0.0,48,28,STANDARD,301.0311584472656,17,301.0311584472656
2018-01-01,0,R_A4,1649.9884033203125,0.3532657027244568,37,0.0,48,28,STANDARD,301.4007263183594,18,301.4007263183594
2018-01-01,0,R_A4,1654.6854248046875,0.34109166264533997,38,0.0,48,28,STANDARD,301.71575927734375,19,301.71575927734375
2018-01-01,0,R_A4,1648.8978271484375,0.05796689912676811,38,0.0,48,27,STANDARD,301.3276062011719,20,301.3276062011719
2018-01-01,0,R_A4,1656.5771484375,0.0704081654548645,38,0.0,47,27,STANDARD,301.8426208496094,21,301.8426208496094
2018-01-01,0,R_A5,1685.64013671875,1.0,31,0.0,20,1,STANDARD,303.9022216796875,1,303.9022216796875
2018-01-01,0,R_A5,1687.7459716796875,1.0,31,0.0,20,2,STANDARD,304.1017761230469,2,304.1017761230469
2018-01-01,0,R_A5,1689.851806640625,1.0,31,0.0,20,3,STANDARD,304.30133056640625,3,304.30133056640625
2018-01-01,0,R_A5,1691.95751953125,1.0,31,0.0,20,4,STANDARD,304.5008850097656,4,304.5008850097656
2018-01-01,0,R_A5,1694.063232421875,1.0,31,0.0,20,5,STANDARD,304.700439453125,5,304.700439453125
2018-01-01,0,R_A5,1696.1689453125,1.0,31,0.0,20,6,STANDARD,304.8999938964844,6,304.8999938964844
2018-01-01,0,R_A5,1698.2747802734375,1.0,31,0.0,20,7,STANDARD,305.40533447265625,7,305.40533447265625
2018-01-01,0,R_A5,1700.3804931640625,1.0,31,0.0,20,8,STANDARD,305.6048889160156,8,305.6048889160156
2018-01-01,0,R_A5,1695.98974609375,1.0,31,0.0,21,9,STANDARD,305.1888122558594,9,305.1888122558594
2018-01-01,0,R_A5,1698.2928466796875,1.0,31,0.0,21,10,STANDARD,305.40704345703125,10,305.40704345703125
2018-01-01,0,R_A5,1700.44580078125,1.0,31,0.0,21,11,STANDARD,305.305419921875,11,305.305419921875
2018-01-01,0,R_A5,1702.4486083984375,1.0,31,0.0,21,12,STANDARD,305.4952087402344,12,305.4952087402344
2018-01-01,0,R_A5,1704.451416015625,1.0,31,0.0,21,13,STANDARD,305.6969909667969,13,305.6969909667969
2018-01-01,0,R_A5,1706.4542236328125,1.0,31,0.0,21,14,STANDARD,305.8868103027344,14,305.8868103027344
2018-01-01,0,R_A5,1708.45703125,1.0,31,0.0,21,15,STANDARD,306.0766296386719,15,306.0766296386719
2018-01-01,0,R_A5,1710.4599609375,1.0,31,0.0,21,16,STANDARD,306.41143798828125,16,306.41143798828125
2018-01-01,0,R_A5,1712.4627685546875,1.0,31,0.0,21,17,STANDARD,306.60125732421875,17,306.60125732421875
2018-01-01,0,R_A5,1713.8587646484375,1.0,31,0.0,21,18,STANDARD,306.7335510253906,18,306.7335510253906
2018-01-01,0,R_A5,1714.484375,1.0,31,0.0,21,19,STANDARD,306.7928466796875,19,306.7928466796875
2018-01-01,0,R_A5,1715.826416015625,1.0,31,0.0,21,25,STANDARD,306.762939453125,20,306.762939453125
2018-01-01,0,R_A5,1718.0482177734375,1.0,31,0.0,21,26,STANDARD,306.9735107421875,21,306.9735107421875
2018-01-01,0,R_A5,1720.27001953125,1.0,31,0.0,21,27,STANDARD,307.4898681640625,22,307.4898681640625
2018-01-01,0,R_A5,1722.49169921875,1.0,31,0.0,21,28,STANDARD,307.700439453125,23,307.700439453125
2018-01-01,0,R_A5,1724.71337890625,1.0,31,0.0,21,29,STANDARD,307.9110107421875,24,307.9110107421875
2018-01-01,0,R_A6,1693.626953125,1.0,17,0.0,42,1,STANDARD,304.9648742675781,1,304.9648742675781
2018-01-01,0,R_A6,1695.150634765625,1.0,17,0.0,42,2,STANDARD,305.1092834472656,2,305.1092834472656
2018-01-01,0,R_A6,1696.67431640625,1.0,17,0.0,42,3,STANDARD,305.253662109375,3,305.253662109375
2018-01-01,0,R_A6,1698.197998046875,1.0,17,0.0,42,4,STANDARD,305.3980712890625,4,305.3980712890625
2018-01-01,0,R_A6,1699.7216796875,1.0,17,0.0,42,5,STANDARD,305.54248046875,5,305.54248046875
2018-01-01,0,R_A6,1701.245361328125,1.0,17,0.0,42,6,STANDARD,305.6868591308594,6,305.6868591308594
2018-01-01,0,R_A6,1702.76904296875,1.0,17,0.0,42,7,STANDARD,305.5322265625,7,305.5322265625
2018-01-01,0,R_A6,1704.2928466796875,1.0,17,0.0,42,8,STANDARD,305.6766052246094,8,305.6766052246094
2018-01-01,0,R_A6,1705.8165283203125,1.0,17,0.0,42,9,STANDARD,306.12005615234375,9,306.12005615234375
2018-01-01,0,R_A6,1707.3402099609375,1.0,17,0.0,42,10,STANDARD,305.95867919921875,10,305.95867919921875
2018-01-01,0,R_A6,1709.20947265625,1.0,17,0.0,42,11,STANDARD,306.1359558105469,11,306.1359558105469
2018-01-01,0,R_A6,1711.42431640625,1.0,17,0.0,42,12,STANDARD,306.3458557128906,12,306.3458557128906
2018-01-01,0,R_A6,1713.6390380859375,1.0,17,0.0,42,13,STANDARD,306.5677185058594,13,306.5677185058594
2018-01-01,0,R_A6,1715.8538818359375,1.0,17,0.0,42,14,STANDARD,306.7776184082031,14,306.7776184082031
2018-01-01,0,R_A6,1718.0687255859375,1.0,17,0.0,42,15,STANDARD,306.987548828125,15,306.987548828125
2018-01-01,0,R_A6,1720.283447265625,1.0,17,0.0,42,16,STANDARD,307.34246826171875,16,307.34246826171875
2018-01-01,0,R_A6,1722.4981689453125,1.0,17,0.0,42,17,STANDARD,307.5523681640625,17,307.5523681640625
2018-01-01,0,R_A6,1724.2039794921875,1.0,17,0.0,42,18,STANDARD,307.7140197753906,18,307.7140197753906
2018-01-01,0,R_A6,1725.6514892578125,1.0,17,0.0,42,25,STANDARD,307.6941223144531,19,307.6941223144531
2018-01-01,0,R_A6,1727.3497314453125,1.0,17,0.0,42,26,STANDARD,308.1608581542969,20,308.1608581542969
2018-01-01,0,R_A6,1729.048095703125,1.0,17,0.0,42,27,STANDARD,308.32183837890625,21,308.32183837890625
2018-01-01,0,R_A6,1730.746337890625,1.0,17,0.0,42,28,STANDARD,308.4827880859375,22,308.4827880859375
2018-01-01,0,R_A6,1732.444580078125,1.0,17,0.0,42,29,STANDARD,308.3379821777344,23,308.3379821777344
2018-03-01,0,R_A2,1641.0413818359375,0.2161344587802887,22,0.0,30,1,STANDARD,298.3962707519531,1,298.3962707519531
2018-03-01,0,R_A2,1642.7857666015625,0.056756049394607544,22,0.0,30,2,STANDARD,298.51324462890625,2,298.51324462890625
2018-03-01,0,R_A2,1644.5302734375,0.059067048132419586,22,0.0,30,3,STANDARD,298.6302185058594,3,298.6302185058594
2018-03-01,0,R_A2,1646.274658203125,0.06376408785581589,22,0.0,30,4,STANDARD,298.7471923828125,4,298.7471923828125
2018-03-01,0,R_A2,1648.0191650390625,0.06526687741279602,22,0.0,30,5,STANDARD,298.8641357421875,5,298.8641357421875
2018-03-01,0,R_A2,1649.763671875,0.652069628238678,22,0.0,30,6,STANDARD,298.98016357421875,6,298.98016357421875
2018-03-01,0,R_A2,1651.508056640625,0.8740136027336121,22,0.0,30,7,STANDARD,299.2117614746094,7,299.2117614746094
2018-03-01,0,R_A2,1653.2525634765625,0.8480738401412964,22,0.0,30,8,STANDARD,299.4717712402344,8,299.4717712402344
2018-03-01,0,R_A2,1654.9970703125,0.6485750079154968,22,0.0,30,9,STANDARD,299.67340087890625,9,299.67340087890625
2018-03-01,0,R_A2,1656.741455078125,0.8786790370941162,22,0.0,30,10,STANDARD,299.99005126953125,10,299.99005126953125
2018-03-01,0,R_A2,1658.6214599609375,0.0680345818400383,22,0.0,30,11,STANDARD,299.8269958496094,11,299.8269958496094
2018-03-01,0,R_A2,1660.636962890625,0.07073240727186203,22,0.0,30,12,STANDARD,299.9826354980469,12,299.9826354980469
2018-03-01,0,R_A2,1662.65234375,0.42826104164123535,22,0.0,30,13,STANDARD,300.14862060546875,13,300.14862060546875
2018-03-01,0,R_A2,1664.66796875,0.47382310032844543,22,0.0,30,14,STANDARD,300.284912109375,14,300.284912109375
2018-03-01,0,R_A2,1666.683349609375,0.9014021158218384,22,0.0,30,15,STANDARD,300.4253234863281,15,300.4253234863281
2018-03-01,0,R_A2,1668.6988525390625,0.9180215001106262,22,0.0,30,16,STANDARD,300.5662536621094,16,300.5662536621094
2018-03-01,0,R_A2,1670.71435546875,0.8544705510139465,22,0.0,30,17,STANDARD,300.7056579589844,17,300.7056579589844
2018-03-01,0,R_A2,1673.98486328125,0.9005640745162964,22,0.0,29,17,STANDARD,300.9432373046875,18,300.9432373046875
2018-03-01,0,R_A2,1675.8970947265625,0.9742173552513123,22,0.0,29,18,STANDARD,301.0713806152344,19,301.0713806152344
2018-03-01,0,R_A2,1677.7833251953125,1.0,22,-6.616641679002555e-10,29,25,STANDARD,303.15618896484375,20,303.15618896484375
2018-03-01,0,R_A2,1679.53173828125,1.0,22,-2.0913999045499454e-19,29,26,STANDARD,303.222900390625,21,303.222900390625
2018-03-01,0,R_A2,1681.280029296875,1.0,22,4.215371296829843e-17,29,27,STANDARD,303.1408996582031,22,303.1408996582031
2018-03-01,0,R_A2,1683.0284423828125,1.0,22,3.304540479144927e-14,29,28,STANDARD,303.08636474609375,23,303.08636474609375
2018-03-01,0,R_A2,1684.7767333984375,0.9999998807907104,22,-1.3953211031036972e-08,29,29,STANDARD,302.6610107421875,24,302.6610107421875
2018-04-28,0,R_A5,1685.64013671875,1.0,31,-5.835338878767971e-10,20,1,STANDARD,282.4795227050781,1,282.4795227050781
2018-04-28,0,R_A5,1687.7459716796875,1.0,31,-3.1309979608984406e-10,20,2,STANDARD,282.6780090332031,2,282.6780090332031
2018-04-28,0,R_A5,1689.851806640625,1.0,31,-2.489494999036168e-10,20,3,STANDARD,282.8763427734375,3,282.8763427734375
2018-04-28,0,R_A5,1691.95751953125,1.0,31,-1.613425087976239e-10,20,4,STANDARD,283.0747375488281,4,283.0747375488281
2018-04-28,0,R_A5,1694.063232421875,1.0,31,-2.4514665297736826e-10,20,5,STANDARD,283.2736511230469,5,283.2736511230469
2018-04-28,0,R_A5,1696.1689453125,1.0,31,-2.462767212385586e-10,20,6,STANDARD,283.47296142578125,6,283.47296142578125
2018-04-28,0,R_A5,1698.2747802734375,1.0,31,-5.828856061013132e-12,20,7,STANDARD,284.0009765625,7,284.0009765625
2018-04-28,0,R_A5,1700.3804931640625,1.0,31,-5.088761443478029e-12,20,8,STANDARD,284.4207458496094,8,284.4207458496094
2018-04-28,0,R_A5,1695.98974609375,1.0,31,-2.368871418467755e-11,21,9,STANDARD,282.9647521972656,9,282.9647521972656
2018-04-28,0,R_A5,1698.2928466796875,1.0,31,-2.68609895610894e-12,21,10,STANDARD,282.9184875488281,10,282.9184875488281
2018-04-28,0,R_A5,1700.44580078125,1.0,31,-3.262285927507769e-11,21,11,STANDARD,276.5907287597656,11,276.5907287597656
2018-04-28,0,R_A5,1702.4486083984375,1.0,31,-3.025395559075328e-11,21,12,STANDARD,276.72296142578125,12,276.72296142578125
2018-04-28,0,R_A5,1704.451416015625,1.0,31,-1.2591729959057774e-12,21,13,STANDARD,276.92388916015625,13,276.92388916015625
2018-04-28,0,R_A5,1706.4542236328125,1.0,31,-1.0664979980417634e-14,21,14,STANDARD,277.1126403808594,14,277.1126403808594
2018-04-28,0,R_A5,1708.45703125,1.0,31,-1.657692212664319e-12,21,15,STANDARD,277.3046875,15,277.3046875
2018-04-28,0,R_A5,1710.4599609375,1.0,31,-2.857186872078782e-13,21,16,STANDARD,277.64703369140625,16,277.64703369140625
2018-04-28,0,R_A5,1712.4627685546875,1.0,31,-3.2954368400783807e-13,21,17,STANDARD,277.8451232910156,17,277.8451232910156
2018-04-28,0,R_A5,1713.8587646484375,1.0,31,-2.136489905346997e-13,21,18,STANDARD,277.9795837402344,18,277.9795837402344
2018-04-28,0,R_A5,1714.484375,1.0,31,0.0,21,19,STANDARD,278.03936767578125,19,278.03936767578125
2018-04-28,0,R_A5,1715.826416015625,1.0,31,-4.6972181596801124e-14,21,25,STANDARD,283.974365234375,20,283.974365234375
2018-04-28,0,R_A5,1718.0482177734375,1.0,31,-6.26316422227928e-14,21,26,STANDARD,284.2221984863281,21,284.2221984863281
2018-04-28,0,R_A5,1720.27001953125,1.0,31,-3.960441010398379e-21,21,27,STANDARD,295.4263916015625,22,295.4263916015625
2018-04-28,0,R_A5,1722.49169921875,1.0,31,-6.978843538122589e-23,21,28,STANDARD,303.55938720703125,23,303.55938720703125
2018-04-28,0,R_A5,1724.71337890625,1.0,31,-5.5081660504423495e-25,21,29,STANDARD,306.74761962890625,24,306.74761962890625
2018-07-03,0,R_A3,1609.55078125,0.6492982506752014,28,0.0,41,1,STANDARD,285.2042541503906,1,285.2042541503906
2018-07-03,0,R_A3,1611.5797119140625,0.19412310421466827,28,0.0,41,2,STANDARD,285.3376159667969,2,285.3376159667969
2018-07-03,0,R_A3,1613.608642578125,0.11845120042562485,28,0.0,41,3,STANDARD,285.47308349609375,3,285.47308349609375
2018-07-03,0,R_A3,1615.6375732421875,0.11844982951879501,28,0.0,41,4,STANDARD,285.6086120605469,4,285.6086120605469
2018-07-03,0,R_A3,1606.0316162109375,0.15220342576503754,29,0.0,41,4,STANDARD,284.9207763671875,5,284.9207763671875
2018-07-03,0,R_A3,1608.09375,0.6490152478218079,29,0.0,41,5,STANDARD,285.0805969238281,6,285.0805969238281
2018-07-03,0,R_A3,1610.1558837890625,0.6491835117340088,29,0.0,41,6,STANDARD,285.2344055175781,7,285.2344055175781
2018-07-03,0,R_A3,1612.2181396484375,0.19254402816295624,29,0.0,41,7,STANDARD,285.38909912109375,8,285.38909912109375
2018-07-03,0,R_A3,1614.2802734375,0.197381854057312,29,0.0,41,8,STANDARD,285.5271301269531,9,285.5271301269531
2018-07-03,0,R_A3,1616.342529296875,0.7914634346961975,29,0.0,41,9,STANDARD,285.74298095703125,10,285.74298095703125
2018-07-03,0,R_A3,1618.4046630859375,0.794829249382019,29,0.0,41,10,STANDARD,287.40386962890625,11,287.40386962890625
2018-07-03,0,R_A3,1620.55615234375,0.04891971871256828,29,0.0,41,11,STANDARD,291.8533935546875,12,291.8533935546875
2018-07-03,0,R_A3,1622.796875,0.051255639642477036,29,0.0,41,12,STANDARD,292.0032958984375,13,292.0032958984375
2018-07-03,0,R_A3,1625.03759765625,0.3687283992767334,29,0.0,41,13,STANDARD,292.1543884277344,14,292.1543884277344
2018-07-03,0,R_A3,1627.2783203125,0.3905082643032074,29,0.0,41,14,STANDARD,292.3099365234375,15,292.3099365234375
2018-07-03,0,R_A3,1629.51904296875,0.6026484370231628,29,0.0,41,15,STANDARD,292.46282958984375,16,292.46282958984375
2018-07-03,0,R_A3,1631.47021484375,0.7981608510017395,29,0.0,41,16,STANDARD,292.6251525878906,17,292.6251525878906
2018-07-03,0,R_A3,1634.08837890625,0.6490762233734131,29,0.0,41,25,STANDARD,285.7819519042969,18,285.7819519042969
2018-07-03,0,R_A3,1637.633544921875,0.04133324325084686,29,0.0,41,26,STANDARD,285.7032470703125,19,285.7032470703125
2018-07-03,0,R_A3,1641.1788330078125,0.04748623073101044,29,0.0,41,27,STANDARD,285.9400329589844,20,285.9400329589844
2018-07-03,0,R_A3,1644.72412109375,0.7641264796257019,29,0.0,41,28,STANDARD,291.99847412109375,21,291.99847412109375
2018-07-03,0,R_A3,1648.2694091796875,0.09841973334550858,29,0.0,41,29,STANDARD,286.3697204589844,22,286.3697204589844
2018-09-12,0,R_A4,1631.4619140625,0.04965045303106308,30,0.0,52,1,STANDARD,280.3047790527344,1,280.3047790527344
2018-09-12,0,R_A4,1626.9599609375,0.1392243206501007,31,0.0,52,1,STANDARD,280.06597900390625,2,280.06597900390625
2018-09-12,0,R_A4,1628.98828125,0.049513570964336395,31,0.0,52,2,STANDARD,280.20123291015625,3,280.20123291015625
2018-09-12,0,R_A4,1631.0164794921875,0.05171073600649834,31,0.0,52,3,STANDARD,280.33648681640625,4,280.33648681640625
2018-09-12,0,R_A4,1633.044677734375,0.05298140272498131,31,0.0,52,4,STANDARD,280.47174072265625,5,280.47174072265625
2018-09-12,0,R_A4,1632.5733642578125,0.053533658385276794,32,0.0,52,4,STANDARD,280.48382568359375,6,280.48382568359375
2018-09-12,0,R_A4,1635.3863525390625,0.05513063818216324,32,0.0,51,4,STANDARD,280.6148681640625,7,280.6148681640625
2018-09-12,0,R_A4,1636.525390625,0.05786699056625366,33,0.0,51,4,STANDARD,280.72515869140625,8,280.72515869140625
2018-09-12,0,R_A4,1638.3858642578125,0.220953106880188,33,0.0,51,5,STANDARD,280.84930419921875,9,280.84930419921875
2018-09-12,0,R_A4,1643.1065673828125,0.06039120629429817,33,0.0,50,5,STANDARD,281.11212158203125,10,281.11212158203125
2018-09-12,0,R_A4,1641.7291259765625,0.05972462520003319,34,0.0,50,5,STANDARD,281.0657043457031,11,281.0657043457031
2018-09-12,0,R_A4,1639.887451171875,0.06053810939192772,34,0.0,50,4,STANDARD,280.94287109375,12,280.94287109375
2018-09-12,0,R_A4,1639.4202880859375,0.05772571265697479,35,0.0,50,4,STANDARD,280.9248046875,13,280.9248046875
2018-09-12,0,R_A4,1637.634033203125,0.17355921864509583,35,0.0,50,3,STANDARD,280.8057556152344,14,280.8057556152344
2018-09-12,0,R_A4,1643.3310546875,0.23077064752578735,35,0.0,49,3,STANDARD,281.16290283203125,15,281.16290283203125
2018-09-12,0,R_A4,1643.307861328125,0.17313125729560852,36,0.0,49,28,STANDARD,278.66339111328125,16,278.66339111328125
2018-09-12,0,R_A4,1644.4771728515625,0.10408041626214981,36,0.0,48,28,STANDARD,278.297607421875,17,278.297607421875
2018-09-12,0,R_A4,1649.9884033203125,0.31901663541793823,37,0.0,48,28,STANDARD,279.2091369628906,18,279.2091369628906
2018-09-12,0,R_A4,1654.6854248046875,0.30753159523010254,38,0.0,48,28,STANDARD,279.92010498046875,19,279.92010498046875
2018-09-12,0,R_A4,1648.8978271484375,0.06121206283569336,38,0.0,48,27,STANDARD,279.2978210449219,20,279.2978210449219
2018-09-12,0,R_A4,1656.5771484375,0.07161986082792282,38,0.0,47,27,STANDARD,279.5503234863281,21,279.5503234863281
2018-11-07,0,R_A6,1693.626953125,1.0,17,-6.089894213912039e-12,42,1,STANDARD,277.65533447265625,1,277.65533447265625
2018-11-07,0,R_A6,1695.150634765625,1.0,17,-2.7074809408333955e-12,42,2,STANDARD,277.765625,2,277.765625
2018-11-07,0,R_A6,1696.67431640625,1.0,17,-2.3820153748771444e-12,42,3,STANDARD,277.8541564941406,3,277.8541564941406
2018-11-07,0,R_A6,1698.197998046875,1.0,17,-2.0988584134573607e-12,42,4,STANDARD,277.9245300292969,4,277.9245300292969
2018-11-07,0,R_A6,1699.7216796875,1.0,17,-3.5359408543517157e-12,42,5,STANDARD,277.99847412109375,5,277.99847412109375
2018-11-07,0,R_A6,1701.245361328125,1.0,17,-1.9462459421859535e-10,42,6,STANDARD,278.10467529296875,6,278.10467529296875
2018-11-07,0,R_A6,1702.76904296875,1.0,17,-3.9396169659866587e-10,42,7,STANDARD,277.9444580078125,7,277.9444580078125
2018-11-07,0,R_A6,1704.2928466796875,1.0,17,-3.2827693341452857e-10,42,8,STANDARD,278.08880615234375,8,278.08880615234375
2018-11-07,0,R_A6,1705.8165283203125,1.0,17,-4.965218236563373e-10,42,9,STANDARD,278.5428161621094,9,278.5428161621094
