ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,8465641,1413017,804370,560927,78978572
Valysar,CentralSouth,65594627,12933643,10264731,7158111,1007862015
Valysar,CentralNorth,52131279,8124322,5421341,3780572,532304610
Valysar,NorthHorst,7187927,932368,461725,283615,55560170
Valysar,CentralRamp,13435846,2320209,1719648,1199196,168846866
Valysar,CentralHorst,85280678,14674170,11247725,7843602,1104379141
Valysar,EastLowland,8173222,1100636,506976,353540,49778446
Therys,WestLowland,678801,193252,102327,71358,10047171
Therys,CentralSouth,12084450,2559363,1722821,1201410,169158466
Therys,CentralNorth,24735700,4622018,2585426,1802947,253854960
Therys,NorthHorst,12952259,2062420,948941,582888,114187683
Therys,CentralRamp,6510678,1354284,1050446,732529,103140045
Therys,CentralHorst,29004909,7049420,5467590,3812824,536845653
Therys,EastLowland,170401,55421,38075,26552,3738510
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,35020014,6083599,4485175,3127737,440385435
Volon,CentralNorth,7371684,1081667,677166,472222,66488855
Volon,NorthHorst,3866191,720822,543985,334143,65458631
Volon,CentralRamp,12864061,2459866,1966076,1371043,193042915
Volon,CentralHorst,79719604,13750638,10929420,7621632,1073125798
Volon,EastLowland,46185,4056,1627,1134,159723
