ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,13711307,2175076,1034980,721743,101621454
Valysar,CentralSouth,67163893,13019339,9987199,6964574,980612034
Valysar,CentralNorth,52667128,8319673,5489894,3828378,539035680
Valysar,NorthHorst,5861911,753926,370792,227760,44618086
Valysar,CentralRamp,13983406,2234992,1612871,1124736,158362817
Valysar,CentralHorst,85579589,14770620,11440731,7978195,1123329864
Valysar,EastLowland,5743077,923983,426664,297535,41892860
Therys,WestLowland,3022033,783609,436378,304309,42846648
Therys,CentralSouth,13412151,2873151,1822694,1271056,178964622
Therys,CentralNorth,23552478,4349757,2364800,1649093,232192352
Therys,NorthHorst,11656539,1617625,663075,407294,79788884
Therys,CentralRamp,6648065,1425724,1099328,766617,107939643
Therys,CentralHorst,29627928,7063846,5493293,3830749,539369408
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,44273,5491,668,466,65566
Volon,CentralSouth,33736742,5979039,4098613,2858168,402430066
Volon,CentralNorth,7502526,1116747,654639,456513,64276974
Volon,NorthHorst,4475502,806225,564180,346548,67888735
Volon,CentralRamp,13183735,2545906,1996862,1392512,196065695
Volon,CentralHorst,81447591,14160177,11150526,7775820,1094835523
Volon,EastLowland,0,0,0,0,0
