ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6000957,990498,572110,398961,56173722
Valysar,CentralSouth,70633212,12444042,9213543,6425065,904649141
Valysar,CentralNorth,39579199,7009996,4991909,3481108,490140024
Valysar,NorthHorst,4168677,598373,269359,165454,32412409
Valysar,CentralRamp,13851909,2013692,1344852,937833,132046836
Valysar,CentralHorst,87080653,13515838,10036089,6998668,985412436
Valysar,EastLowland,1546453,247627,138197,96371,13569098
Therys,WestLowland,2846485,501961,248301,173153,24379915
Therys,CentralSouth,14598793,3430051,2191414,1528183,215168122
Therys,CentralNorth,21144143,3923532,2267368,1581149,222625798
Therys,NorthHorst,4860648,633108,235234,144493,28306120
Therys,CentralRamp,6730373,1536835,1178092,821543,115673197
Therys,CentralHorst,30444278,7473072,5777653,4029047,567289847
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,488844,62567,25497,17781,2503496
Volon,CentralSouth,30855957,5575437,3937204,2745609,386581819
Volon,CentralNorth,6974725,912012,419430,292490,41182534
Volon,NorthHorst,3682234,654588,453858,278783,54613529
Volon,CentralRamp,12281170,2266932,1749340,1219902,171762274
Volon,CentralHorst,81824806,14308719,11027163,7689793,1082722859
Volon,EastLowland,0,0,0,0,0
