ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5466713,830754,386318,269399,37931360,0,0,0,0,0
Valysar,CentralSouth,67317889,12071142,8739817,6094712,858135534,0,0,0,0,0
Valysar,CentralNorth,38122213,6468082,4848184,3380882,476028136,0,0,0,0,0
Valysar,NorthHorst,5418574,757649,352801,216708,42453087,24267112,3187878,2025181,470972237,72059
Valysar,CentralRamp,13781612,2262176,1659442,1157212,162935446,0,0,0,0,0
Valysar,CentralHorst,87510762,13449179,10146457,7075633,996249100,0,0,0,0,0
Valysar,EastLowland,2340693,275281,130288,90856,12792579,0,0,0,0,0
Therys,WestLowland,2493995,445065,216677,151100,21274835,0,0,0,0,0
Therys,CentralSouth,14217105,3381563,2082559,1452273,204480047,0,0,0,0,0
Therys,CentralNorth,20987277,3955158,2294647,1600172,225304246,0,0,0,0,0
Therys,NorthHorst,7251218,957080,373755,229579,44974607,16837173,2751469,1765530,410588298,62820
Therys,CentralRamp,6660408,1531334,1186939,827712,116541852,0,0,0,0,0
Therys,CentralHorst,31393822,8105303,6224709,4340801,611184839,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,347129,56984,31105,21691,3054130,0,0,0,0,0
Volon,CentralSouth,35755023,7014034,5213122,3635371,511860251,0,0,0,0,0
Volon,CentralNorth,7181781,942762,438613,305867,43066087,0,0,0,0,0
Volon,NorthHorst,5144333,859518,581128,356958,69928082,3145570,576360,474778,110413539,16893
Volon,CentralRamp,12730055,2197727,1663073,1159744,163291948,0,0,0,0,0
Volon,CentralHorst,84577033,15024876,11770126,8207898,1155672103,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
