ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5204698,849690,506262,353042,49708324
Valysar,CentralSouth,68736710,13202882,9937070,6929617,975690072
Valysar,CentralNorth,38045773,6575864,5142003,3585776,504877297
Valysar,NorthHorst,4069569,691316,384082,235922,46217207
Valysar,CentralRamp,13874235,2138122,1459507,1017787,143304430
Valysar,CentralHorst,86893830,13171521,9931988,6926073,975191073
Valysar,EastLowland,122311,29258,7783,5427,764148
Therys,WestLowland,2367059,430465,226098,157669,22199838
Therys,CentralSouth,16250551,3903031,2601543,1814186,255437395
Therys,CentralNorth,21459885,3884933,2245651,1566005,220493450
Therys,NorthHorst,5973075,822669,340805,209340,41009667
Therys,CentralRamp,6754990,1673117,1292384,901244,126895217
Therys,CentralHorst,31587610,8062622,6200624,4324006,608820002
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,316405,51280,32173,22436,3158955
Volon,CentralSouth,35572276,6590704,4779960,3333305,469329411
Volon,CentralNorth,7164183,939407,479845,334620,47114529
Volon,NorthHorst,4227277,755279,555495,341213,66843597
Volon,CentralRamp,12766706,2337086,1834551,1279325,180128895
Volon,CentralHorst,82660208,14514494,11319931,7893955,1111468914
Volon,EastLowland,0,0,0,0,0
