WELL,CONJPOS,CONIDX,CONIPOS,SWAT,SGAS,WELLMODEL,DEPTH,DRAWDOWN,PRESSURE,CONKPOS,DATE,CONBPRES
R_A3,41,16,29,0.4412824809551239,0.0,STANDARD,1629.026611328125,0,299.8641662597656,15,2018-01-01,299.8641662597656
R_A3,41,17,29,0.8111897110939026,0.0,STANDARD,1630.9468994140625,0,299.992919921875,16,2018-01-01,299.992919921875
R_A3,41,18,29,0.37905046343803406,0.0,STANDARD,1633.5262451171875,0,300.16583251953125,27,2018-01-01,300.16583251953125
R_A3,41,19,29,0.04574024677276611,0.0,STANDARD,1637.1630859375,0,300.40966796875,28,2018-01-01,300.40966796875
R_A3,41,20,29,0.05056381970643997,0.0,STANDARD,1640.8001708984375,0,300.6535339355469,29,2018-01-01,300.6535339355469
R_A3,41,21,29,0.6481541991233826,0.0,STANDARD,1644.4371337890625,0,300.89739990234375,30,2018-01-01,300.89739990234375
R_A3,41,22,29,0.06256569176912308,0.0,STANDARD,1648.0740966796875,0,301.14129638671875,31,2018-01-01,301.14129638671875
R_A4,52,1,30,0.05170147493481636,0.0,STANDARD,1631.1873779296875,0,300.009033203125,1,2018-01-01,300.009033203125
R_A4,52,2,31,0.048609890043735504,0.0,STANDARD,1627.4293212890625,0,299.7571105957031,1,2018-01-01,299.7571105957031
R_A4,52,3,31,0.05221238359808922,0.0,STANDARD,1629.4896240234375,0,299.89520263671875,2,2018-01-01,299.89520263671875
R_A4,52,4,31,0.054313696920871735,0.0,STANDARD,1631.5498046875,0,300.0333251953125,3,2018-01-01,300.0333251953125
R_A4,52,5,31,0.05736476555466652,0.0,STANDARD,1633.610107421875,0,300.17144775390625,4,2018-01-01,300.17144775390625
R_A4,52,6,32,0.056389473378658295,0.0,STANDARD,1632.3968505859375,0,300.0901184082031,4,2018-01-01,300.0901184082031
R_A4,51,7,32,0.05910776928067207,0.0,STANDARD,1635.880615234375,0,300.3236999511719,4,2018-01-01,300.3236999511719
R_A4,51,8,33,0.05742491036653519,0.0,STANDARD,1637.321044921875,0,300.4202575683594,4,2018-01-01,300.4202575683594
R_A4,51,9,33,0.05627985671162605,0.0,STANDARD,1635.474609375,0,300.29644775390625,3,2018-01-01,300.29644775390625
R_A4,50,10,33,0.06314294040203094,0.0,STANDARD,1642.1485595703125,0,300.74395751953125,4,2018-01-01,300.74395751953125
R_A4,50,11,34,0.06145904213190079,0.0,STANDARD,1641.132080078125,0,300.67578125,4,2018-01-01,300.67578125
R_A4,50,12,34,0.1401393711566925,0.0,STANDARD,1639.20703125,0,300.5467224121094,3,2018-01-01,300.5467224121094
R_A4,50,13,35,0.14248615503311157,0.0,STANDARD,1640.9061279296875,0,300.66064453125,3,2018-01-01,300.66064453125
R_A4,50,14,35,0.23273660242557526,0.0,STANDARD,1639.0426025390625,0,300.53570556640625,2,2018-01-01,300.53570556640625
R_A4,49,15,35,0.23657433688640594,0.0,STANDARD,1641.93212890625,0,300.72943115234375,2,2018-01-01,300.72943115234375
R_A4,49,16,36,1.0,0.0,STANDARD,1642.357421875,0,300.7579650878906,30,2018-01-01,300.7579650878906
R_A4,48,17,36,0.6481541991233826,0.0,STANDARD,1639.6068115234375,0,300.5735168457031,30,2018-01-01,300.5735168457031
R_A4,48,18,37,0.6481541991233826,0.0,STANDARD,1646.7513427734375,0,301.0526123046875,30,2018-01-01,301.0526123046875
R_A4,48,19,38,0.6481541991233826,0.0,STANDARD,1653.461669921875,0,301.5025939941406,30,2018-01-01,301.5025939941406
R_A4,47,20,38,0.6481541991233826,0.0,STANDARD,1657.8184814453125,0,301.7947998046875,30,2018-01-01,301.7947998046875
R_A5,20,1,31,1.0,0.0,STANDARD,1685.026611328125,0,303.8440856933594,1,2018-01-01,303.8440856933594
R_A5,20,2,31,1.0,0.0,STANDARD,1687.3070068359375,0,304.0601806640625,2,2018-01-01,304.0601806640625
R_A5,20,3,31,1.0,0.0,STANDARD,1689.5875244140625,0,304.27630615234375,3,2018-01-01,304.27630615234375
R_A5,20,4,31,1.0,0.0,STANDARD,1691.8680419921875,0,304.4924011230469,4,2018-01-01,304.4924011230469
R_A5,20,5,31,1.0,0.0,STANDARD,1694.1485595703125,0,304.7085266113281,5,2018-01-01,304.7085266113281
R_A5,20,6,31,1.0,0.0,STANDARD,1696.4290771484375,0,304.9246520996094,6,2018-01-01,304.9246520996094
R_A5,20,7,31,1.0,0.0,STANDARD,1698.70947265625,0,305.446533203125,7,2018-01-01,305.446533203125
R_A5,20,8,31,1.0,0.0,STANDARD,1707.6488037109375,0,305.988037109375,11,2018-01-01,305.988037109375
R_A5,20,9,31,1.0,0.0,STANDARD,1709.5638427734375,0,306.1695251464844,12,2018-01-01,306.1695251464844
R_A5,21,10,31,1.0,0.0,STANDARD,1701.7845458984375,0,305.4322814941406,12,2018-01-01,305.4322814941406
R_A5,21,11,31,1.0,0.0,STANDARD,1703.735107421875,0,305.6291198730469,13,2018-01-01,305.6291198730469
R_A5,21,12,31,1.0,0.0,STANDARD,1705.6856689453125,0,305.81396484375,14,2018-01-01,305.81396484375
R_A5,21,13,31,1.0,0.0,STANDARD,1707.63623046875,0,305.9988098144531,15,2018-01-01,305.9988098144531
R_A5,21,14,31,1.0,0.0,STANDARD,1709.5867919921875,0,306.3287048339844,16,2018-01-01,306.3287048339844
R_A5,21,15,31,1.0,0.0,STANDARD,1711.537353515625,0,306.5135498046875,17,2018-01-01,306.5135498046875
R_A5,21,16,31,1.0,0.0,STANDARD,1713.35400390625,0,306.6856994628906,18,2018-01-01,306.6856994628906
R_A5,21,17,31,1.0,0.0,STANDARD,1714.3951416015625,0,306.7843933105469,19,2018-01-01,306.7843933105469
R_A5,21,18,31,1.0,0.0,STANDARD,1715.7628173828125,0,306.75689697265625,27,2018-01-01,306.75689697265625
R_A5,21,19,31,1.0,0.0,STANDARD,1718.098388671875,0,306.978271484375,28,2018-01-01,306.978271484375
R_A5,21,20,31,1.0,0.0,STANDARD,1720.43408203125,0,307.5054016113281,29,2018-01-01,307.5054016113281
R_A5,21,21,31,1.0,0.0,STANDARD,1722.7696533203125,0,307.7267761230469,30,2018-01-01,307.7267761230469
R_A5,21,22,31,1.0,0.0,STANDARD,1725.105224609375,0,307.9481506347656,31,2018-01-01,307.9481506347656
R_A6,42,1,17,1.0,0.0,STANDARD,1695.20263671875,0,305.11419677734375,1,2018-01-01,305.11419677734375
R_A6,42,2,17,1.0,0.0,STANDARD,1696.7510986328125,0,305.2609558105469,2,2018-01-01,305.2609558105469
R_A6,42,3,17,1.0,0.0,STANDARD,1698.299560546875,0,305.4076843261719,3,2018-01-01,305.4076843261719
R_A6,42,4,17,1.0,0.0,STANDARD,1699.84814453125,0,305.554443359375,4,2018-01-01,305.554443359375
R_A6,42,5,17,1.0,0.0,STANDARD,1701.3966064453125,0,305.7012023925781,5,2018-01-01,305.7012023925781
R_A6,42,6,17,1.0,0.0,STANDARD,1702.9451904296875,0,305.84796142578125,6,2018-01-01,305.84796142578125
R_A6,42,7,17,1.0,0.0,STANDARD,1704.49365234375,0,305.6956481933594,7,2018-01-01,305.6956481933594
R_A6,42,8,17,1.0,0.0,STANDARD,1706.042236328125,0,305.8424072265625,8,2018-01-01,305.8424072265625
R_A6,42,9,17,1.0,0.0,STANDARD,1707.5906982421875,0,306.2882080078125,9,2018-01-01,306.2882080078125
R_A6,42,10,17,1.0,0.0,STANDARD,1709.1392822265625,0,306.1291809082031,10,2018-01-01,306.1291809082031
R_A6,42,11,17,1.0,0.0,STANDARD,1711.055419921875,0,306.3109130859375,11,2018-01-01,306.3109130859375
R_A6,42,12,17,1.0,0.0,STANDARD,1713.3392333984375,0,306.52734375,12,2018-01-01,306.52734375
R_A6,42,13,17,1.0,0.0,STANDARD,1715.623046875,0,306.7557678222656,13,2018-01-01,306.7557678222656
R_A6,42,14,17,1.0,0.0,STANDARD,1717.9068603515625,0,306.9721984863281,14,2018-01-01,306.9721984863281
R_A6,42,15,17,1.0,0.0,STANDARD,1720.190673828125,0,307.18865966796875,15,2018-01-01,307.18865966796875
R_A6,42,16,17,1.0,0.0,STANDARD,1722.474365234375,0,307.55010986328125,16,2018-01-01,307.55010986328125
R_A6,42,17,17,1.0,0.0,STANDARD,1724.7581787109375,0,307.7665710449219,17,2018-01-01,307.7665710449219
R_A6,42,18,17,1.0,0.0,STANDARD,1726.394287109375,0,307.921630859375,18,2018-01-01,307.921630859375
R_A6,42,19,17,1.0,0.0,STANDARD,1727.7508544921875,0,307.8930969238281,27,2018-01-01,307.8930969238281
R_A6,42,20,17,1.0,0.0,STANDARD,1729.4755859375,0,308.3623352050781,28,2018-01-01,308.3623352050781
R_A6,42,21,17,1.0,0.0,STANDARD,1731.2001953125,0,308.52581787109375,29,2018-01-01,308.52581787109375
R_A6,42,22,17,1.0,0.0,STANDARD,1732.9249267578125,0,308.68927001953125,30,2018-01-01,308.68927001953125
R_A6,42,23,17,1.0,0.0,STANDARD,1734.649658203125,0,308.5469665527344,31,2018-01-01,308.5469665527344
R_A2,30,1,22,0.0565095916390419,0.0,STANDARD,1641.094970703125,0,298.48663330078125,1,2018-03-01,298.48663330078125
R_A2,30,2,22,0.0571015439927578,0.0,STANDARD,1642.8890380859375,0,298.60687255859375,2,2018-03-01,298.60687255859375
R_A2,30,3,22,0.06135084107518196,0.0,STANDARD,1644.68310546875,0,298.72711181640625,3,2018-03-01,298.72711181640625
R_A2,30,4,22,0.0675387978553772,0.0,STANDARD,1646.4771728515625,0,298.8473205566406,4,2018-03-01,298.8473205566406
R_A2,30,5,22,0.07104853540658951,0.0,STANDARD,1648.2713623046875,0,298.9675598144531,5,2018-03-01,298.9675598144531
R_A2,30,6,22,0.3215254843235016,0.0,STANDARD,1650.0654296875,0,299.0891418457031,6,2018-03-01,299.0891418457031
R_A2,30,7,22,0.6902647018432617,0.0,STANDARD,1651.859619140625,0,299.2767333984375,7,2018-03-01,299.2767333984375
R_A2,30,8,22,0.6482872366905212,0.0,STANDARD,1653.6536865234375,0,299.4339294433594,8,2018-03-01,299.4339294433594
R_A2,30,9,22,0.6485373973846436,0.0,STANDARD,1655.44775390625,0,299.5630187988281,9,2018-03-01,299.5630187988281
R_A2,30,10,22,0.9161580204963684,0.0,STANDARD,1657.2418212890625,0,299.85955810546875,10,2018-03-01,299.85955810546875
R_A2,30,11,22,0.0760788768529892,0.0,STANDARD,1659.1368408203125,0,300.12701416015625,11,2018-03-01,300.12701416015625
R_A2,30,12,22,0.08104980736970901,0.0,STANDARD,1661.132568359375,0,300.26080322265625,12,2018-03-01,300.26080322265625
R_A2,30,13,22,0.4568091630935669,0.0,STANDARD,1663.12841796875,0,300.3955993652344,13,2018-03-01,300.3955993652344
R_A2,30,14,22,0.504352331161499,0.0,STANDARD,1665.1241455078125,0,300.531494140625,14,2018-03-01,300.531494140625
R_A2,30,15,22,0.6864743232727051,0.0,STANDARD,1667.1199951171875,0,300.66888427734375,15,2018-03-01,300.66888427734375
R_A2,30,16,22,0.9750915169715881,0.0,STANDARD,1669.11572265625,0,300.80322265625,16,2018-03-01,300.80322265625
R_A2,30,17,22,0.9595693945884705,0.0,STANDARD,1671.111572265625,0,300.9377136230469,17,2018-03-01,300.9377136230469
R_A2,30,18,22,0.980753481388092,0.0,STANDARD,1672.9881591796875,0,301.0638122558594,18,2018-03-01,301.0638122558594
R_A2,29,19,22,0.999262809753418,0.0,STANDARD,1674.229736328125,0,301.0444030761719,18,2018-03-01,301.0444030761719
R_A2,29,20,22,1.0,8.242150972651312e-16,STANDARD,1676.1676025390625,0,303.00244140625,27,2018-03-01,303.00244140625
R_A2,29,21,22,1.0,1.390248411218284e-15,STANDARD,1677.9368896484375,0,303.4554138183594,28,2018-03-01,303.4554138183594
R_A2,29,22,22,1.0,-1.3785301296743296e-13,STANDARD,1679.7061767578125,0,303.2656555175781,29,2018-03-01,303.2656555175781
R_A2,29,23,22,1.0,6.96661676287527e-16,STANDARD,1681.4754638671875,0,303.78472900390625,30,2018-03-01,303.78472900390625
R_A2,29,24,22,1.0,4.834159966790141e-16,STANDARD,1683.2447509765625,0,303.95745849609375,31,2018-03-01,303.95745849609375
R_A5,20,1,31,1.0,-1.128661576634167e-14,STANDARD,1685.026611328125,0,270.3653869628906,1,2018-04-28,270.3653869628906
R_A5,20,2,31,1.0,-6.489898462386234e-12,STANDARD,1687.3070068359375,0,270.5813903808594,2,2018-04-28,270.5813903808594
R_A5,20,3,31,1.0,-8.89980016766101e-12,STANDARD,1689.5875244140625,0,270.7973327636719,3,2018-04-28,270.7973327636719
R_A5,20,4,31,1.0,-7.618302690082235e-12,STANDARD,1691.8680419921875,0,271.01324462890625,4,2018-04-28,271.01324462890625
R_A5,20,5,31,1.0,-6.897047603177109e-12,STANDARD,1694.1485595703125,0,271.2291259765625,5,2018-04-28,271.2291259765625
R_A5,20,6,31,1.0,-6.926811121216181e-12,STANDARD,1696.4290771484375,0,271.44500732421875,6,2018-04-28,271.44500732421875
R_A5,20,7,31,1.0,-5.025481035004012e-14,STANDARD,1698.70947265625,0,271.9804382324219,7,2018-04-28,271.9804382324219
R_A5,20,8,31,1.0,-4.185003732448678e-11,STANDARD,1707.6488037109375,0,269.71575927734375,11,2018-04-28,269.71575927734375
R_A5,20,9,31,1.0,-5.117897772244362e-11,STANDARD,1709.5638427734375,0,269.8997497558594,12,2018-04-28,269.8997497558594
R_A5,21,10,31,1.0,-1.6665013813366159e-10,STANDARD,1701.7845458984375,0,268.523681640625,12,2018-04-28,268.523681640625
R_A5,21,11,31,1.0,-4.292429259256103e-12,STANDARD,1703.735107421875,0,268.7209167480469,13,2018-04-28,268.7209167480469
R_A5,21,12,31,1.0,-7.1793591037427884e-12,STANDARD,1705.6856689453125,0,268.9062805175781,14,2018-04-28,268.9062805175781
R_A5,21,13,31,1.0,-1.4710892009758836e-12,STANDARD,1707.63623046875,0,269.0921325683594,15,2018-04-28,269.0921325683594
R_A5,21,14,31,1.0,-1.2804871095742354e-12,STANDARD,1709.5867919921875,0,269.42559814453125,16,2018-04-28,269.42559814453125
R_A5,21,15,31,1.0,-3.996504462002587e-13,STANDARD,1711.537353515625,0,269.614990234375,17,2018-04-28,269.614990234375
R_A5,21,16,31,1.0,-8.880020200066618e-13,STANDARD,1713.35400390625,0,269.7897033691406,18,2018-04-28,269.7897033691406
R_A5,21,17,31,1.0,0.0,STANDARD,1714.3951416015625,0,269.88818359375,19,2018-04-28,269.88818359375
R_A5,21,18,31,1.0,-8.505996335885987e-14,STANDARD,1715.7628173828125,0,281.2586975097656,27,2018-04-28,281.2586975097656
R_A5,21,19,31,1.0,-1.0572881410436316e-13,STANDARD,1718.098388671875,0,281.4754638671875,28,2018-04-28,281.4754638671875
R_A5,21,20,31,1.0,-8.250094185414408e-19,STANDARD,1720.43408203125,0,282.0287170410156,29,2018-04-28,282.0287170410156
R_A5,21,21,31,1.0,-8.180561089474083e-16,STANDARD,1722.7696533203125,0,285.636474609375,30,2018-04-28,285.636474609375
R_A5,21,22,31,1.0,-2.8809628389261833e-21,STANDARD,1725.105224609375,0,299.348876953125,31,2018-04-28,299.348876953125
R_A3,41,1,28,0.6496038436889648,0.0,STANDARD,1609.243408203125,0,284.8219909667969,1,2018-07-03,284.8219909667969
R_A3,41,2,28,0.2296302765607834,0.0,STANDARD,1611.3077392578125,0,284.9700012207031,2,2018-07-03,284.9700012207031
R_A3,41,3,28,0.19880057871341705,0.0,STANDARD,1613.3720703125,0,285.108154296875,3,2018-07-03,285.108154296875
R_A3,41,4,28,0.38189706206321716,0.0,STANDARD,1615.4365234375,0,285.2986145019531,4,2018-07-03,285.2986145019531
R_A3,41,5,28,0.8201658129692078,0.0,STANDARD,1617.5008544921875,0,285.6740417480469,5,2018-07-03,285.6740417480469
R_A3,41,6,28,0.22723974287509918,0.0,STANDARD,1619.565185546875,0,285.8498840332031,6,2018-07-03,285.8498840332031
R_A3,41,7,29,0.2660740911960602,0.0,STANDARD,1609.3663330078125,0,285.1741027832031,6,2018-07-03,285.1741027832031
R_A3,41,8,29,0.19786642491817474,0.0,STANDARD,1611.4163818359375,0,285.31146240234375,7,2018-07-03,285.31146240234375
R_A3,41,9,29,0.3822970390319824,0.0,STANDARD,1613.46630859375,0,285.45263671875,8,2018-07-03,285.45263671875
R_A3,41,10,29,0.8013114929199219,0.0,STANDARD,1615.516357421875,0,285.65118408203125,9,2018-07-03,285.65118408203125
R_A3,41,11,29,0.79776930809021,0.0,STANDARD,1617.5662841796875,0,288.1676330566406,10,2018-07-03,288.1676330566406
R_A3,41,12,29,0.04900747910141945,0.0,STANDARD,1619.750732421875,0,290.71368408203125,11,2018-07-03,290.71368408203125
R_A3,41,13,29,0.054319918155670166,0.0,STANDARD,1622.0697021484375,0,290.8688049316406,12,2018-07-03,290.8688049316406
R_A3,41,14,29,0.36984148621559143,0.0,STANDARD,1624.388671875,0,291.02508544921875,13,2018-07-03,291.02508544921875
R_A3,41,15,29,0.36810511350631714,0.0,STANDARD,1626.707763671875,0,291.1817321777344,14,2018-07-03,291.1817321777344
R_A3,41,16,29,0.4418831467628479,0.0,STANDARD,1629.026611328125,0,291.3477478027344,15,2018-07-03,291.3477478027344
R_A3,41,17,29,0.8107081055641174,0.0,STANDARD,1630.9468994140625,0,291.4932861328125,16,2018-07-03,291.4932861328125
R_A3,41,18,29,0.3756658434867859,0.0,STANDARD,1633.5262451171875,0,285.3378601074219,27,2018-07-03,285.3378601074219
R_A3,41,19,29,0.0458446629345417,0.0,STANDARD,1637.1630859375,0,285.5380554199219,28,2018-07-03,285.5380554199219
R_A3,41,20,29,0.05075228959321976,0.0,STANDARD,1640.8001708984375,0,285.781005859375,29,2018-07-03,285.781005859375
R_A3,41,21,29,0.6494222283363342,0.0,STANDARD,1644.4371337890625,0,286.04327392578125,30,2018-07-03,286.04327392578125
R_A3,41,22,29,0.06266818940639496,0.0,STANDARD,1648.0740966796875,0,286.2876892089844,31,2018-07-03,286.2876892089844
R_A4,52,1,30,0.0517907589673996,0.0,STANDARD,1631.1873779296875,0,279.67694091796875,1,2018-09-12,279.67694091796875
R_A4,52,2,31,0.04871285706758499,0.0,STANDARD,1627.4293212890625,0,279.5849304199219,1,2018-09-12,279.5849304199219
R_A4,52,3,31,0.05231291055679321,0.0,STANDARD,1629.4896240234375,0,279.7222900390625,2,2018-09-12,279.7222900390625
R_A4,52,4,31,0.05441390722990036,0.0,STANDARD,1631.5498046875,0,279.8596496582031,3,2018-09-12,279.8596496582031
R_A4,52,5,31,0.057454951107501984,0.0,STANDARD,1633.610107421875,0,279.99700927734375,4,2018-09-12,279.99700927734375
R_A4,52,6,32,0.05649399012327194,0.0,STANDARD,1632.3968505859375,0,280.06719970703125,4,2018-09-12,280.06719970703125
R_A4,51,7,32,0.05918138101696968,0.0,STANDARD,1635.880615234375,0,280.1371765136719,4,2018-09-12,280.1371765136719
R_A4,51,8,33,0.0575326643884182,0.0,STANDARD,1637.321044921875,0,280.3988952636719,4,2018-09-12,280.3988952636719
R_A4,51,9,33,0.05640079826116562,0.0,STANDARD,1635.474609375,0,280.2757263183594,3,2018-09-12,280.2757263183594
R_A4,50,10,33,0.06331052631139755,0.0,STANDARD,1642.1485595703125,0,280.563720703125,4,2018-09-12,280.563720703125
R_A4,50,11,34,0.061644040048122406,0.0,STANDARD,1641.132080078125,0,280.676513671875,4,2018-09-12,280.676513671875
R_A4,50,12,34,0.1403404325246811,0.0,STANDARD,1639.20703125,0,280.54833984375,3,2018-09-12,280.54833984375
R_A4,50,13,35,0.1427573263645172,0.0,STANDARD,1640.9061279296875,0,280.7943115234375,3,2018-09-12,280.7943115234375
R_A4,50,14,35,0.23302967846393585,0.0,STANDARD,1639.0426025390625,0,280.66973876953125,2,2018-09-12,280.66973876953125
R_A4,49,15,35,0.2368697077035904,0.0,STANDARD,1641.93212890625,0,280.7831726074219,2,2018-09-12,280.7831726074219
R_A4,49,16,36,1.0,1.7229507751070905e-12,STANDARD,1642.357421875,0,288.0025939941406,30,2018-09-12,288.0025939941406
R_A4,48,17,36,0.6496900916099548,0.0,STANDARD,1639.6068115234375,0,279.8727111816406,30,2018-09-12,279.8727111816406
R_A4,48,18,37,0.6508587598800659,0.0,STANDARD,1646.7513427734375,0,280.60137939453125,30,2018-09-12,280.60137939453125
R_A4,48,19,38,0.6524746417999268,0.0,STANDARD,1653.461669921875,0,281.278564453125,30,2018-09-12,281.278564453125
R_A4,47,20,38,0.6729424595832825,0.0,STANDARD,1657.8184814453125,0,281.3590393066406,30,2018-09-12,281.3590393066406
R_A6,42,1,17,1.0,-7.22421496695637e-18,STANDARD,1695.20263671875,0,274.2021179199219,1,2018-11-07,274.2021179199219
R_A6,42,2,17,1.0,-2.002256019952995e-18,STANDARD,1696.7510986328125,0,274.34698486328125,2,2018-11-07,274.34698486328125
R_A6,42,3,17,1.0,-6.504175336834579e-18,STANDARD,1698.299560546875,0,274.48919677734375,3,2018-11-07,274.48919677734375
R_A6,42,4,17,1.0,-2.911688784281305e-18,STANDARD,1699.84814453125,0,274.6273498535156,4,2018-11-07,274.6273498535156
R_A6,42,5,17,1.0,-6.679235705772239e-18,STANDARD,1701.3966064453125,0,274.7637023925781,5,2018-11-07,274.7637023925781
R_A6,42,6,17,1.0,-5.361641132014386e-17,STANDARD,1702.9451904296875,0,274.9040222167969,6,2018-11-07,274.9040222167969
R_A6,42,7,17,1.0,-8.189039756927201e-17,STANDARD,1704.49365234375,0,274.74853515625,7,2018-11-07,274.74853515625
R_A6,42,8,17,1.0,-5.094004859589384e-17,STANDARD,1706.042236328125,0,274.8969421386719,8,2018-11-07,274.8969421386719
R_A6,42,9,17,1.0,-1.0316563512536859e-17,STANDARD,1707.5906982421875,0,275.3428649902344,9,2018-11-07,275.3428649902344
R_A6,42,10,17,1.0,-5.473074801321692e-16,STANDARD,1709.1392822265625,0,275.1834411621094,10,2018-11-07,275.1834411621094
R_A6,42,11,17,1.0,1.2791778278777748e-15,STANDARD,1711.055419921875,0,275.61834716796875,11,2018-11-07,275.61834716796875
R_A6,42,12,17,1.0,8.685469488398491e-16,STANDARD,1713.3392333984375,0,275.8345031738281,12,2018-11-07,275.8345031738281
R_A6,42,13,17,1.0,6.388802914691704e-17,STANDARD,1715.623046875,0,276.06268310546875,13,2018-11-07,276.06268310546875
R_A6,42,14,17,1.0,4.927122825368036e-17,STANDARD,1717.9068603515625,0,276.2789611816406,14,2018-11-07,276.2789611816406
R_A6,42,15,17,1.0,2.6156931622223205e-17,STANDARD,1720.190673828125,0,276.49560546875,15,2018-11-07,276.49560546875
